method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,start_depth,candidate_target
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00179,100,9,1,1000,1,True,True,0.81261,0.40558299951953813,0.48016910022852244,408.18240698718,0.40558299951953813,0.40558299951953813,0.40558299951953813,10458620,74956800,75866.901,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00120,1,2,1,1000,1,True,True,0.138,0.00733299930288922,0.008583049748267513,7.416541968268575,0.00733299930288922,0.00733299930288922,0.00733299930288922,10458620,74956800,4.335,0.0,0.0,0.0,11.532,46.128,21.468,,,,,,32,1
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00205,100,23,1,1000,1,True,True,0.55423,0.22066699966671877,0.3765892506635282,215.3438779678254,0.22066699966671877,0.22066699966671877,0.22066699966671877,10458620,74956800,36146.961,0.0,0.0,0.0,1.11,51.06,3.89,,,,,,4,1000
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00300,100,419,1,1000,1,True,True,0.99006,1.103041500755353,1.8947454987937817,1168.2553830723919,1.103041500755353,1.103041500755353,1.103041500755353,10587184,81330176,66410.425,3396.636,20401.494,9746.372,0.0,0.0,0.0,0,42,128,8192,True,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00303,100,510,1,1000,1,True,True,0.5672,0.2178329996240791,0.22909854851604905,218.5853618902911,0.2178329996240791,0.2178329996240791,0.2178329996240791,10587184,81330176,954.466,512.0,4049.782,433.035,0.0,0.0,0.0,0,42,32,512,True,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00293,100,213,1,1000,1,True,True,0.9504,0.963791499088984,1.6648877983243437,996.186888009106,0.963791499088984,0.963791499088984,0.963791499088984,10587184,81330176,17017.692,3979.111,25456.398,9480.569,0.0,0.0,0.0,0,42,32,8192,True,,
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00339,1,125,1,1000,1,True,True,0.163,0.07839600039005745,0.10876459855353458,78.66102602201863,0.07839600039005745,0.07839600039005745,0.07839600039005745,10458620,76824576,2.439,0.0,0.0,0.0,9.614,2403.5,23.386,,,,,,32,1
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00325,1,30,1,1000,1,True,True,0.658,0.03787500099861063,0.06013124948367476,39.763183009199565,0.03787500099861063,0.03787500099861063,0.03787500099861063,10458620,76824576,4332.208,0.0,0.0,0.0,1.247,74.82,3.753,,,,,,4,1000
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00352,1,326,1,1000,1,True,True,0.781,0.26641700060281437,0.41238330049964134,263.86117898800876,0.26641700060281437,0.26641700060281437,0.26641700060281437,10458620,76824576,33408.34,0.0,0.0,0.0,1.11,723.72,3.89,,,,,,4,1000
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00457,1,860,1,1000,1,True,True,0.99,0.8972710002126405,0.9502708497166168,897.2638279774401,0.8972710002126405,0.8972710002126405,0.8972710002126405,10969392,79101952,110485.681,860.0,0.0,2145.609,0.0,0.0,0.0,0,42,2048,8192,False,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00474,100,201,1,1000,1,True,True,0.80013,0.3069379999942612,0.37598399994749343,311.2533789644658,0.3069379999942612,0.3069379999942612,0.3069379999942612,10969392,79101952,21789.281,576.81,1000.103,779.163,0.0,0.0,0.0,0,42,128,8192,True,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00438,1,65,1,1000,1,True,True,0.801,0.09481250162934884,0.11583510149648646,96.19337607728085,0.09481250162934884,0.09481250162934884,0.09481250162934884,10969392,79101952,6193.265,177.417,378.347,165.982,0.0,0.0,0.0,0,42,128,8192,True,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00567,100,201,1,1000,1,True,True,0.00821,0.1340829985565506,0.17021939765982097,134.08531804088852,0.1340829985565506,0.1340829985565506,0.1340829985565506,10458620,76169216,2.435,0.0,0.0,0.0,10.005,4022.01,22.995,,,,,,32,1
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00521,1,175,1,1000,1,True,True,0.609,0.1465205023123417,0.17785450072551606,148.6344760087377,0.1465205023123417,0.1465205023123417,0.1465205023123417,10458620,76169216,1963.178,0.0,0.0,0.0,10.388,3635.8,6.612,,,,,,16,1000
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00554,100,33,1,1000,1,True,True,0.50089,0.06916699931025505,0.0785431511758361,69.64289093230036,0.06916699931025505,0.06916699931025505,0.06916699931025505,10458620,76169216,4390.982,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00132,1,5,1,1000,1,True,True,0.638,0.0460620012745494,0.09387709815200651,48.72094897655188,0.0460620012745494,0.0460620012745494,0.0460620012745494,10458620,74891264,9233.26,0.0,0.0,0.0,1.083,10.83,3.917,,,,,,4,100
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00200,100,23,1,1000,1,True,True,0.21989,0.04722949961433187,0.13451875183818626,61.75454401454772,0.04722949961433187,0.04722949961433187,0.04722949961433187,10458620,74891264,4147.233,0.0,0.0,0.0,7.934,364.964,9.066,,,,,,16,1000
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00119,1,2,1,1000,1,True,True,0.464,0.014624998584622517,0.03755654870474244,17.629594014579197,0.014624998584622517,0.014624998584622517,0.014624998584622517,10458620,74891264,2151.931,0.0,0.0,0.0,11.327,45.308,5.673,,,,,,16,1000
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00347,1,326,1,1000,1,True,True,0.534,0.19470850020297803,0.33803365022322374,208.148764919315,0.19470850020297803,0.19470850020297803,0.19470850020297803,10458620,76316672,3945.939,0.0,0.0,0.0,7.919,5163.188,9.081,,,,,,16,1000
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00401,100,419,1,1000,1,True,True,0.21857,0.25700049991428386,0.470044099529332,273.9722469850676,0.25700049991428386,0.25700049991428386,0.25700049991428386,10458620,76316672,4600.022,0.0,0.0,0.0,7.657,6416.566,9.343,,,,,,16,1000
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00357,1,353,1,1000,1,True,True,0.162,0.1949795005202759,0.2972976000819471,195.86468903071363,0.1949795005202759,0.1949795005202759,0.1949795005202759,10458620,76316672,2.774,0.0,0.0,0.0,9.208,6500.848,23.792,,,,,,32,1
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00559,100,33,1,1000,1,True,True,0.12765,0.05616600174107589,0.0694622012815671,57.52750402825768,0.05616600174107589,0.05616600174107589,0.05616600174107589,10458620,76480512,242.314,0.0,0.0,0.0,24.29,1603.14,8.71,,,,,,32,100
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00542,1,860,1,1000,1,True,True,0.903,0.5679584992321907,0.6416291998903034,564.4746699908865,0.5679584992321907,0.5679584992321907,0.5679584992321907,10458620,76480512,61041.011,0.0,0.0,0.0,1.0,1720.0,1.0,,,,,,1,1
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00573,100,411,1,1000,1,True,True,0.90025,0.4549375007627532,0.49248089890170377,456.0594630311243,0.4549375007627532,0.4549375007627532,0.4549375007627532,10458620,76480512,53055.122,0.0,0.0,0.0,2.0,822.0,0.0,,,,,,1,261465
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00209,100,38,1,1000,1,True,True,0.21043,0.055812499340390787,0.16929549874475894,76.21396397371427,0.055812499340390787,0.055812499340390787,0.055812499340390787,10458620,74989568,5403.384,0.0,0.0,0.0,7.442,565.592,9.558,,,,,,16,1000
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00141,1,9,1,1000,1,True,True,0.687,0.07462500070687383,0.15455145130545134,78.92450694635045,0.07462500070687383,0.07462500070687383,0.07462500070687383,10458620,74989568,15269.265,0.0,0.0,0.0,1.051,18.918,3.949,,,,,,4,100
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00222,100,44,1,1000,1,True,True,0.54273,0.33506249928905163,0.5688223014658433,316.7333630481153,0.33506249928905163,0.33506249928905163,0.33506249928905163,10458620,74989568,56231.756,0.0,0.0,0.0,1.002,88.176,3.998,,,,,,4,100
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00338,1,125,1,1000,1,True,True,0.552,0.1002709996100748,0.14036635238880987,105.83028004839434,0.1002709996100748,0.1002709996100748,0.1002709996100748,10458620,76726272,2510.173,0.0,0.0,0.0,9.101,2275.25,7.899,,,,,,16,1000
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00309,1,4,1,1000,1,True,True,0.537,0.0194589993043337,0.023249998957908247,19.779992984695127,0.0194589993043337,0.0194589993043337,0.0194589993043337,10458620,76726272,2160.308,0.0,0.0,0.0,2.0,8.0,0.0,,,,,,1,261465
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00354,1,353,1,1000,1,True,True,0.995,0.9721040005388204,1.0362645996792708,972.346719019697,0.9721040005388204,0.9721040005388204,0.9721040005388204,10458620,76726272,180821.831,0.0,0.0,0.0,2.0,706.0,0.0,,,,,,1,261465
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00507,1,7,1,1000,1,True,True,0.426,0.02058400059468113,0.023627051632502113,20.929948004777543,0.02058400059468113,0.02058400059468113,0.02058400059468113,10458620,76513280,364.969,0.0,0.0,0.0,1.383,19.362,3.617,,,,,,4,100
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00508,1,7,1,1000,1,True,True,0.507,0.024291999579872936,0.02633400072227232,24.410503003309714,0.024291999579872936,0.024291999579872936,0.024291999579872936,10458620,76513280,948.301,0.0,0.0,0.0,4.905,55.328,0.095,,,,,,4,1000
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00590,100,1398,1,1000,1,True,True,0.99,1.1829169998236466,1.2439809521310963,1183.2564089963853,1.1829169998236466,1.1829169998236466,1.1829169998236466,10458620,76513280,179006.372,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00192,100,15,1,1000,1,True,True,0.0081,0.01564550075272564,0.02221315189672168,15.867274047195679,0.01564550075272564,0.01564550075272564,0.01564550075272564,10458620,74809344,2.708,0.0,0.0,0.0,9.519,285.57,23.481,,,,,,32,1
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00173,100,3,1,1000,1,True,True,0.2346,0.034166998375440016,0.06550835041707613,38.28734295166214,0.034166998375440016,0.034166998375440016,0.034166998375440016,10458620,74809344,2172.982,0.0,0.0,0.0,10.69,64.14,6.31,,,,,,16,1000
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00199,100,23,1,1000,1,True,True,0.57015,0.22570799956156407,0.38722950139344897,226.0328779630072,0.22570799956156407,0.22570799956156407,0.22570799956156407,10458620,74809344,38157.175,0.0,0.0,0.0,1.27,58.42,3.73,,,,,,4,10000
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00393,100,213,1,1000,1,True,True,0.00815,0.1250000004802132,0.180591349817405,125.38257105552475,0.1250000004802132,0.1250000004802132,0.1250000004802132,10458620,76808192,2.62,0.0,0.0,0.0,9.387,3998.862,23.613,,,,,,32,1
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00372,100,68,1,1000,1,True,True,0.80102,0.22770800023863558,0.25141909736703383,227.44224211055553,0.22770800023863558,0.22770800023863558,0.22770800023863558,10458620,76808192,35192.908,0.0,0.0,0.0,2.0,136.0,0.0,,,,,,1,261465
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00313,1,4,1,1000,1,True,True,0.372,0.013708999176742509,0.016756250261096277,14.108456034591654,0.013708999176742509,0.013708999176742509,0.013708999176742509,10458620,76808192,226.23,0.0,0.0,0.0,25.838,206.704,7.162,,,,,,32,100
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00502,1,7,1,1000,1,True,True,0.508,0.02487500023562461,0.027333047000865918,25.04527497876552,0.02487500023562461,0.02487500023562461,0.02487500023562461,10458620,76120064,957.358,0.0,0.0,0.0,5.0,56.0,0.0,,,,,,4,10000
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00517,1,65,1,1000,1,True,True,0.674,0.0563749999855645,0.07387500227196142,58.12228403738118,0.0563749999855645,0.0563749999855645,0.0563749999855645,10458620,76120064,2841.964,0.0,0.0,0.0,1.476,191.88,3.524,,,,,,4,1000
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00513,1,65,1,1000,1,True,True,0.169,0.05262500053504482,0.06426665167964528,52.55754589961725,0.05262500053504482,0.05262500053504482,0.05262500053504482,10458620,76120064,14.625,0.0,0.0,0.0,10.959,1424.67,22.041,,,,,,32,1
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00183,100,9,1,1000,1,True,True,0.00816,0.01208300091093406,0.016082998808997218,12.256506022822578,0.01208300091093406,0.01208300091093406,0.01208300091093406,10458620,75104256,2.603,0.0,0.0,0.0,9.85,177.3,23.15,,,,,,32,1
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00196,100,15,1,1000,1,True,True,0.52379,0.16097900152090006,0.278050350061676,160.3964269743301,0.16097900152090006,0.16097900152090006,0.16097900152090006,10458620,75104256,25180.594,0.0,0.0,0.0,1.11,33.3,3.89,,,,,,4,1000
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00150,1,16,1,1000,1,True,True,0.71,0.12687500020547304,0.2382455519182258,124.0167179130367,0.12687500020547304,0.12687500020547304,0.12687500020547304,10458620,75104256,24812.748,0.0,0.0,0.0,1.024,32.768,3.976,,,,,,4,100
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00387,100,133,1,1000,1,True,True,0.50098,0.15166649791353848,0.22844820050522682,151.46861394532607,0.15166649791353848,0.15166649791353848,0.15166649791353848,10458620,76578816,14723.2,0.0,0.0,0.0,1.052,279.832,3.948,,,,,,4,100
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00326,1,65,1,1000,1,True,True,0.902,0.1786875000107102,0.19796220112766605,178.00703996545053,0.1786875000107102,0.1786875000107102,0.1786875000107102,10458620,76578816,33675.652,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00332,1,65,1,1000,1,True,True,0.822,0.12149999929533806,0.14546104830515105,120.09255992961698,0.12149999929533806,0.12149999929533806,0.12149999929533806,10458620,76578816,19154.562,0.0,0.0,0.0,1.0,130.0,1.0,,,,,,1,1
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00583,100,671,1,1000,1,True,True,0.63301,0.3925000000890577,0.5997298010697705,417.35785795754055,0.3925000000890577,0.3925000000890577,0.3925000000890577,10458620,76595200,25612.02,0.0,0.0,0.0,1.691,2269.322,3.309,,,,,,4,10000
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00534,1,344,1,1000,1,True,True,0.725,0.19699999938893598,0.2492666990292491,198.0546610429883,0.19699999938893598,0.19699999938893598,0.19699999938893598,10458620,76595200,10276.447,0.0,0.0,0.0,1.067,734.096,3.933,,,,,,4,100
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00538,1,860,1,1000,1,True,True,0.815,0.43456300045363605,0.676466999357217,454.821198098216,0.43456300045363605,0.43456300045363605,0.43456300045363605,10458620,76595200,28549.214,0.0,0.0,0.0,1.496,2573.12,3.504,,,,,,4,10000
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00177,100,3,1,1000,1,True,True,0.33331,0.06139600009191781,0.1058253015798982,63.05842100846348,0.06139600009191781,0.06139600009191781,0.06139600009191781,10458620,74858496,5933.696,0.0,0.0,0.0,1.098,6.588,3.902,,,,,,4,100
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00193,100,15,1,1000,1,True,True,0.08188,0.03308300074422732,0.04116700074519031,34.03813304612413,0.03308300074422732,0.03308300074422732,0.03308300074422732,10458620,74858496,260.466,0.0,0.0,0.0,19.594,587.82,13.406,,,,,,32,100
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00136,1,9,1,1000,1,True,True,0.787,0.11391650150471833,0.20574344816850496,120.19543295537005,0.11391650150471833,0.11391650150471833,0.11391650150471833,10458620,74858496,24232.536,0.0,0.0,0.0,1.877,33.786,3.123,,,,,,4,10000
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00364,100,12,1,1000,1,True,True,0.50469,0.0694170012138784,0.08166809948306764,69.92971901854617,0.0694170012138784,0.0694170012138784,0.0694170012138784,10458620,76627968,6357.221,0.0,0.0,0.0,5.0,96.0,0.0,,,,,,4,10000
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00392,100,213,1,1000,1,True,True,0.23448,0.16224999853875488,0.24607770137663432,170.32611904869555,0.16224999853875488,0.16224999853875488,0.16224999853875488,10458620,76627968,3110.586,0.0,0.0,0.0,8.412,3583.512,8.588,,,,,,16,1000
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00375,100,68,1,1000,1,True,True,0.00792,0.045729000703431666,0.06224135049706089,45.921208009531256,0.045729000703431666,0.045729000703431666,0.045729000703431666,10458620,76627968,2.499,0.0,0.0,0.0,9.971,1356.056,23.029,,,,,,32,1
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00572,100,411,1,1000,1,True,True,0.90025,0.41683349991217256,0.4502267509451485,417.5137420788815,0.41683349991217256,0.41683349991217256,0.41683349991217256,10458620,76185600,53055.122,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00588,100,671,1,1000,1,True,True,0.52428,0.3546249990904471,0.44465414866863284,353.27019802934956,0.3546249990904471,0.3546249990904471,0.3546249990904471,10458620,76185600,18091.072,0.0,0.0,0.0,1.04,1395.68,3.96,,,,,,4,100
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00575,100,411,1,1000,1,True,True,0.2617,0.29912549871369265,0.38154824869707227,303.97570303466637,0.29912549871369265,0.29912549871369265,0.29912549871369265,10458620,76185600,2347.856,0.0,0.0,0.0,9.256,7608.432,7.744,,,,,,16,1000
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00161,1,38,1,1000,1,True,True,0.995,1.475208498959546,1.5568792021440458,1476.726093027537,1.475208498959546,1.475208498959546,1.475208498959546,10458620,74989568,311976.533,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00129,1,5,1,1000,1,True,True,0.151,0.009250001312466338,0.011583000741666183,9.357343893498182,0.009250001312466338,0.009250001312466338,0.009250001312466338,10458620,74989568,2.554,0.0,0.0,0.0,10.297,102.97,22.703,,,,,,32,1
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00217,100,44,1,1000,1,True,True,0.57751,0.33970799813687336,0.5786440498923183,337.47507192674675,0.33970799813687336,0.33970799813687336,0.33970799813687336,10458620,74989568,61131.641,0.0,0.0,0.0,1.113,97.944,3.887,,,,,,4,10000
