case_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,key_offset,candidate_target,key_limit,recall,routing_recall,p50_ms,p95_ms,mean_routing_ms,mean_scored,logical_bytes,routing_bytes,rss_before_queries,lifetime_peak_bytes,budget_status,power_unchanged,predicted_p50_ms,prediction_error_percent
1812,100000,branch,ivf,4096,3072,2048,1024,0,0,0,0,0.9945999999999999,0.9992,1.891895430162549,1.9709623185917735,0.22662587463855743,52096.17,12495104,4227072,73580544,77152256,fits_by_lifetime_peak,True,2.101160220880448,11.061118251124435
1813,100000,keys,sign,2048,224,0,0,8,11,10000,524288,0.5166000000000001,0.8438,0.43643778190016747,0.6289663026109337,0.02137710340321064,10927.41,4517120,51272,54575104,58359808,fits_by_lifetime_peak,True,0.5330263129615075,22.131111252745317
1814,100000,branch,ivf,4096,640,4096,512,0,0,0,0,0.9384999999999998,0.9384999999999998,0.6486244965344667,0.6950128823518753,0.1297015929594636,16339.63,12495104,4227072,73236480,76988416,fits_by_lifetime_peak,True,0.7271301725828452,12.103409055289482
1815,100000,branch,sign,2048,384,4096,128,0,0,0,0,0.9307000000000001,0.9323000000000001,2.2675832733511925,2.8534130193293095,0.029447898268699646,62839.15,8550656,51272,59162624,62783488,fits_by_lifetime_peak,True,2.4557569275463917,8.298423101221019
1816,100000,keys,ivf,4096,1024,0,0,8,0,10000,524288,0.6890999999999999,0.9676,0.8268121164292097,1.1053415481001139,0.15431913547217846,10540.1,4939620,4227072,65536000,69222400,fits_by_lifetime_peak,True,1.1947462347365754,44.500329760088555
1817,100000,keys,sign,512,512,0,0,12,9,0,524288,0.9926999999999999,1.0,8.922666544094682,10.107061197049916,0.021294192411005497,87805.67,4772640,11264,55099392,58834944,fits_by_lifetime_peak,True,22.923751556215088,156.91592802363314
1818,100000,branch,ivf,4096,640,2048,128,0,0,0,0,0.9384999999999998,0.9384999999999998,0.6472296081483364,0.7005999563261867,0.12989501934498549,16339.63,12495104,4227072,73170944,76890112,fits_by_lifetime_peak,True,0.727224861513607,12.359640590937971
1819,100000,branch,ivf,2048,1024,2048,512,0,0,0,0,0.9917,0.9917,1.5256039332598448,1.5978608513250947,0.09498871397227049,50504.95,9197824,2113536,65454080,69140480,fits_by_lifetime_peak,True,1.849629307570706,21.239154360234092
1820,100000,keys,ivf,512,160,0,0,12,0,0,524288,0.9603000000000002,0.9603000000000002,5.903978832066059,6.453200685791671,0.02402419224381447,31512.34,4991860,528384,57655296,61292544,fits_by_lifetime_peak,True,21.324949432682757,261.19623798211063
1821,100000,keys,ivf,2048,128,0,0,4,0,10000,524288,0.8270000000000001,0.8270000000000001,0.2739380579441786,0.296921213157475,0.04902923014014959,6290.97,4182060,2113536,58392576,62095360,fits_by_lifetime_peak,True,0.3149656257169181,14.976950658349143
1822,100000,branch,ivf,4096,256,2048,512,0,0,0,0,0.8491000000000001,0.8491000000000001,0.3198743797838688,0.34194395411759615,0.09411128703504801,6606.3,12495104,4227072,72990720,76742656,fits_by_lifetime_peak,True,0.3419121179330086,6.889497734713901
1823,100000,branch,ivf,2048,448,0,1024,0,0,0,0,0.9505999999999999,0.9505999999999999,0.716041773557663,0.7728680735453963,0.07317873183637857,21956.14,9197824,2113536,65503232,69156864,fits_by_lifetime_peak,True,0.8428004064435015,17.70268684968428
