method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,start_depth,candidate_target,stop_when_exact
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02522,10,84,1,1000,1,True,True,0.95,0.06481250238721259,0.07375625136774033,65.57125102699501,0.06481250238721259,0.06481250238721259,0.06481250238721259,8366896,77545472,11326.941,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02500,1,320,1,1000,1,True,True,0.999,0.20812500224565156,0.22897144735907204,208.73416279937373,0.20812500224565156,0.20812500224565156,0.20812500224565156,8366896,77545472,42891.847,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,main-s01900,10,273,1,1000,1,True,True,0.999,0.4853329992329236,0.5236690540186828,486.0471120919101,0.4853329992329236,0.4853329992329236,0.4853329992329236,8366896,80461824,143192.969,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,main-s01875,1,78,1,1000,1,True,True,0.99,0.14195900075719692,0.1598329981788993,142.4796800565673,0.14195900075719692,0.14195900075719692,0.14195900075719692,8366896,80461824,41147.48,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,main-s01915,100,42,1,1000,1,True,True,0.90035,0.09797899838304147,0.11113125219708309,98.3952019669232,0.09797899838304147,0.09797899838304147,0.09797899838304147,8366896,80461824,22184.713,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,main-s01899,10,114,1,1000,1,True,True,0.9901,0.21020799977122806,0.2321711534023052,210.70939904166153,0.21020799977122806,0.21020799977122806,0.21020799977122806,8366896,80461824,60088.681,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,main-s01873,1,24,1,1000,1,True,True,0.904,0.04666699896915816,0.0540041466592811,47.066610008187126,0.04666699896915816,0.04666699896915816,0.04666699896915816,8366896,80461824,12675.463,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,main-s01917,100,171,1,1000,1,True,True,0.99005,0.3295624992460944,0.3612521002651192,329.9900778438314,0.3295624992460944,0.3295624992460944,0.3295624992460944,8366896,80461824,89976.118,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s01255,2,13,1,1000,1,True,True,0.9095,0.08545899618184194,0.09921519886120223,86.01978800288634,0.08545899618184194,0.08545899618184194,0.08545899618184194,8366896,81952768,27386.758,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s01283,20,256,1,1000,1,True,True,1.0,1.623874999495456,1.6794768005638616,1630.628398997942,1.623874999495456,1.623874999495456,1.623874999495456,8366896,81952768,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
