routing_method,probes,kind,node_budget,explore_probability,comparison,metric,queries,search_seeds,difference,ci_low,ci_high
sign,8,branch,128,0.1,branch-minus-scan,relevance_recall,648,3,-0.29230458327680553,-0.32158759247011565,-0.26424518029552746
sign,8,branch,128,0.1,exploration-minus-deterministic,float_recall,648,3,-0.007355967078189298,-0.010546553497942384,-0.004578189300411521
sign,8,branch,128,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.011064814814814816,-0.014218621399176953,-0.008434542181069959
sign,8,branch,128,0.1,exploration-minus-deterministic,ndcg,648,3,-0.004845186323820266,-0.008759895972079493,-0.0016386833576157423
sign,8,branch,128,0.1,exploration-minus-deterministic,precision,648,3,-0.0011831275720164606,-0.0022119341563786006,-0.00030864197530864164
sign,8,branch,128,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.0056216931216931205,-0.01046167695473251,-0.0015912820889672748
sign,8,branch,256,0.0,branch-minus-scan,float_recall,648,1,-0.28858024691358025,-0.31113425925925925,-0.26758101851851857
sign,8,branch,256,0.0,branch-minus-scan,binary_recall,648,1,-0.6350462962962963,-0.6566207561728394,-0.6134394290123457
sign,8,branch,256,0.0,branch-minus-scan,ndcg,648,1,-0.10013948087807041,-0.11793776769468352,-0.08022584501170606
sign,8,branch,256,0.0,branch-minus-scan,precision,648,1,-0.029783950617283953,-0.035648148148148144,-0.024382716049382715
sign,8,branch,256,0.0,branch-minus-scan,relevance_recall,648,1,-0.12471820874598652,-0.14738683127572016,-0.10173821912826542
sign,8,branch,256,0.1,branch-minus-scan,float_recall,648,3,-0.33307613168724276,-0.3559722222222222,-0.31100308641975305
sign,8,branch,256,0.1,branch-minus-scan,binary_recall,648,3,-0.6886471193415638,-0.7106540637860083,-0.6678640689300411
sign,8,branch,256,0.1,branch-minus-scan,ndcg,648,3,-0.1205216837335119,-0.14102160664176505,-0.10013200950718859
sign,8,branch,256,0.1,branch-minus-scan,precision,648,3,-0.035493827160493825,-0.04146219135802469,-0.029935699588477367
sign,8,branch,256,0.1,branch-minus-scan,relevance_recall,648,3,-0.14870522995522997,-0.17222617210464433,-0.12518058287734213
sign,8,branch,256,0.1,exploration-minus-deterministic,float_recall,648,3,-0.04449588477366254,-0.05175282921810699,-0.03734567901234567
sign,8,branch,256,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.05360082304526749,-0.05970820473251028,-0.04794457304526749
sign,8,branch,256,0.1,exploration-minus-deterministic,ndcg,648,3,-0.020382202855441477,-0.02945935473846243,-0.01164254690615529
sign,8,branch,256,0.1,exploration-minus-deterministic,precision,648,3,-0.005709876543209873,-0.007717335390946498,-0.0038065843621399127
sign,8,branch,256,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.023987021209243432,-0.03311538084686233,-0.01548843581829693
sign,8,branch,512,0.0,branch-minus-scan,float_recall,648,1,-0.08641975308641975,-0.09599537037037037,-0.07669753086419752
sign,8,branch,512,0.0,branch-minus-scan,binary_recall,648,1,-0.30733024691358024,-0.3193989197530864,-0.29467322530864193
sign,8,branch,512,0.0,branch-minus-scan,ndcg,648,1,-0.024533510790346623,-0.034953560409575694,-0.015426759538415626
sign,8,branch,512,0.0,branch-minus-scan,precision,648,1,-0.007253086419753085,-0.010030864197530864,-0.004938271604938271
sign,8,branch,512,0.0,branch-minus-scan,relevance_recall,648,1,-0.03501984126984127,-0.048664204879482656,-0.023175705467372135
sign,8,branch,512,0.1,branch-minus-scan,float_recall,648,3,-0.0912551440329218,-0.10164609053497942,-0.08189300411522632
sign,8,branch,512,0.1,branch-minus-scan,binary_recall,648,3,-0.317716049382716,-0.3298425925925926,-0.3050088734567901
sign,8,branch,512,0.1,branch-minus-scan,ndcg,648,3,-0.02708867316685238,-0.03789190687374998,-0.017784378130021688
sign,8,branch,512,0.1,branch-minus-scan,precision,648,3,-0.00807613168724279,-0.011008230452674888,-0.005658436213991763
sign,8,branch,512,0.1,branch-minus-scan,relevance_recall,648,3,-0.03896053791887125,-0.05328120407113462,-0.02623387896825397
sign,8,branch,512,0.1,exploration-minus-deterministic,float_recall,648,3,-0.00483539094650205,-0.0075115740740740655,-0.002366255144032914
sign,8,branch,512,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.010385802469135808,-0.012526491769547328,-0.008189171810699593
sign,8,branch,512,0.1,exploration-minus-deterministic,ndcg,648,3,-0.002555162376505754,-0.005544052957896671,0.00013824756595187695
sign,8,branch,512,0.1,exploration-minus-deterministic,precision,648,3,-0.0008230452674897048,-0.0016460905349794165,-5.1440329218099704e-05
sign,8,branch,512,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.003940696649029981,-0.008100336199294532,-0.0002749301881246327
sign,8,branch,1024,0.0,branch-minus-scan,float_recall,648,1,-0.040123456790123455,-0.04691358024691358,-0.03348765432098765
sign,8,branch,1024,0.0,branch-minus-scan,binary_recall,648,1,-0.15748456790123458,-0.16844444444444442,-0.14630979938271607
sign,8,branch,1024,0.0,branch-minus-scan,ndcg,648,1,-0.007527466203822267,-0.015094846465544577,-0.0014707399332715295
sign,8,branch,1024,0.0,branch-minus-scan,precision,648,1,-0.001697530864197531,-0.003244598765432099,-0.00030864197530864175
sign,8,branch,1024,0.0,branch-minus-scan,relevance_recall,648,1,-0.010108024691358025,-0.020298353909465015,-0.0006147119341563809
sign,8,branch,1024,0.1,branch-minus-scan,float_recall,648,3,-0.0397633744855967,-0.04635288065843621,-0.03307484567901233
sign,8,branch,1024,0.1,branch-minus-scan,binary_recall,648,3,-0.1588425925925926,-0.16917052469135802,-0.14801710390946501
sign,8,branch,1024,0.1,branch-minus-scan,ndcg,648,3,-0.008046081260062826,-0.015580630846592126,-0.0015603935212904732
sign,8,branch,1024,0.1,branch-minus-scan,precision,648,3,-0.0021604938271604854,-0.0040123456790123364,-0.0006674382716049293
sign,8,branch,1024,0.1,branch-minus-scan,relevance_recall,648,3,-0.011676954732510288,-0.02224794238683127,-0.002262731481481481
sign,8,branch,1024,0.1,exploration-minus-deterministic,float_recall,648,3,0.00036008230452675696,-0.0014930555555555476,0.002109053497942395
sign,8,branch,1024,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.0013580246913580253,-0.0033341049382716037,0.0004068930041152205
sign,8,branch,1024,0.1,exploration-minus-deterministic,ndcg,648,3,-0.0005186150562405589,-0.0019989476290422385,0.0008142678903743328
sign,8,branch,1024,0.1,exploration-minus-deterministic,precision,648,3,-0.0004629629629629545,-0.0010802469135802384,8.790369891606316e-18
sign,8,branch,1024,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.0015689300411522627,-0.004527391975308642,0.0007716049382716053
sign,8,branch,2048,0.0,branch-minus-scan,float_recall,648,1,-0.009567901234567902,-0.012808641975308642,-0.006481481481481481
sign,8,branch,2048,0.0,branch-minus-scan,binary_recall,648,1,-0.03475308641975309,-0.03929050925925927,-0.03033912037037037
sign,8,branch,2048,0.0,branch-minus-scan,ndcg,648,1,-0.0005264692761479199,-0.0021767079415704145,0.0005458159621673051
sign,8,branch,2048,0.0,branch-minus-scan,precision,648,1,8.566535683836084e-20,-0.0006172839506172838,0.000617283950617284
sign,8,branch,2048,0.0,branch-minus-scan,relevance_recall,648,1,-0.0007973251028806585,-0.0028292181069958845,0.0006172839506172838
sign,8,branch,2048,0.1,branch-minus-scan,float_recall,648,3,-0.011985596707818924,-0.01579218106995884,-0.008436213991769543
sign,8,branch,2048,0.1,branch-minus-scan,binary_recall,648,3,-0.037376543209876545,-0.04219367283950618,-0.03274164094650206
sign,8,branch,2048,0.1,branch-minus-scan,ndcg,648,3,-0.002495284232818172,-0.007007228650400919,0.00049230258825656
sign,8,branch,2048,0.1,branch-minus-scan,precision,648,3,-0.00015432098765431226,-0.0009259259259259176,0.0006172839506172924
sign,8,branch,2048,0.1,branch-minus-scan,relevance_recall,648,3,-0.0037294238683127563,-0.009311342592592592,0.00020704732510288043
sign,8,branch,2048,0.1,exploration-minus-deterministic,float_recall,648,3,-0.002417695473251023,-0.003962191358024688,-0.0009773662551440271
sign,8,branch,2048,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.0026234567901234603,-0.003698945473251033,-0.0015736882716049405
sign,8,branch,2048,0.1,exploration-minus-deterministic,ndcg,648,3,-0.001968814956670252,-0.006178659453489937,0.0006855339750890606
sign,8,branch,2048,0.1,exploration-minus-deterministic,precision,648,3,-0.00015432098765431234,-0.0007716049382715962,0.0003086419753086511
sign,8,branch,2048,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.002932098765432098,-0.007716049382716049,0.0003086419753086431
sign,8,branch,4096,0.0,branch-minus-scan,float_recall,648,1,0.00015432098765432128,-0.0003086419753086419,0.0006172839506172847
sign,8,branch,4096,0.0,branch-minus-scan,binary_recall,648,1,-0.001080246913580248,-0.0014814814814814827,-0.0007407407407407414
sign,8,branch,4096,0.0,branch-minus-scan,ndcg,648,1,0.0,0.0,0.0
sign,8,branch,4096,0.0,branch-minus-scan,precision,648,1,0.0,0.0,0.0
sign,8,branch,4096,0.0,branch-minus-scan,relevance_recall,648,1,0.0,0.0,0.0
sign,8,branch,4096,0.1,branch-minus-scan,float_recall,648,3,0.00015432098765432678,-0.00030864197530864164,0.0006172839506172929
sign,8,branch,4096,0.1,branch-minus-scan,binary_recall,648,3,-0.0011831275720164665,-0.0016207561728395128,-0.0008076131687242848
sign,8,branch,4096,0.1,branch-minus-scan,ndcg,648,3,2.569960705150825e-19,-5.568248194493455e-19,1.0290550990208087e-18
sign,8,branch,4096,0.1,branch-minus-scan,precision,648,3,8.545119344626494e-18,7.623681350133875e-18,9.487438269848464e-18
sign,8,branch,4096,0.1,branch-minus-scan,relevance_recall,648,3,1.220731334946642e-18,5.568248194493455e-19,1.9703032072822993e-18
sign,8,branch,4096,0.1,exploration-minus-deterministic,float_recall,648,3,5.439750159235914e-18,5.985866809080466e-19,9.659304392005424e-18
sign,8,branch,4096,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.0001028806584362186,-0.00026748971193416135,2.07047325102846e-05
sign,8,branch,4096,0.1,exploration-minus-deterministic,ndcg,648,3,2.569960705150825e-19,-5.568248194493455e-19,1.0290550990208087e-18
sign,8,branch,4096,0.1,exploration-minus-deterministic,precision,648,3,8.545119344626494e-18,7.623681350133875e-18,9.487438269848464e-18
sign,8,branch,4096,0.1,exploration-minus-deterministic,relevance_recall,648,3,1.220731334946642e-18,5.568248194493455e-19,1.9703032072822993e-18
sign,16,branch,0,0.0,branch-minus-scan,float_recall,648,1,0.0,0.0,0.0
sign,16,branch,0,0.0,branch-minus-scan,binary_recall,648,1,0.0,0.0,0.0
sign,16,branch,0,0.0,branch-minus-scan,ndcg,648,1,0.0,0.0,0.0
sign,16,branch,0,0.0,branch-minus-scan,precision,648,1,0.0,0.0,0.0
sign,16,branch,0,0.0,branch-minus-scan,relevance_recall,648,1,0.0,0.0,0.0
sign,16,branch,0,0.1,branch-minus-scan,float_recall,648,3,4.04768811061255e-18,-1.0708169604795101e-18,8.845483502040997e-18
sign,16,branch,0,0.1,branch-minus-scan,binary_recall,648,3,0.0,0.0,0.0
sign,16,branch,0,0.1,branch-minus-scan,ndcg,648,3,7.495718723356573e-19,-3.4266142735344336e-19,1.7989724936055776e-18
sign,16,branch,0,0.1,branch-minus-scan,precision,648,3,9.508854609058054e-18,8.459453987788132e-18,1.0623039656436984e-17
sign,16,branch,0,0.1,branch-minus-scan,relevance_recall,648,3,1.4991437446713147e-18,7.709882115452476e-19,2.399700808434582e-18
sign,16,branch,0,0.1,exploration-minus-deterministic,float_recall,648,3,4.04768811061255e-18,-1.0708169604795101e-18,8.845483502040997e-18
sign,16,branch,0,0.1,exploration-minus-deterministic,binary_recall,648,3,0.0,0.0,0.0
sign,16,branch,0,0.1,exploration-minus-deterministic,ndcg,648,3,7.495718723356573e-19,-3.4266142735344336e-19,1.7989724936055776e-18
sign,16,branch,0,0.1,exploration-minus-deterministic,precision,648,3,9.508854609058054e-18,8.459453987788132e-18,1.0623039656436984e-17
sign,16,branch,0,0.1,exploration-minus-deterministic,relevance_recall,648,3,1.4991437446713147e-18,7.709882115452476e-19,2.399700808434582e-18
sign,16,branch,16,0.0,branch-minus-scan,float_recall,648,1,-0.6757716049382716,-0.6947530864197531,-0.6592554012345678
sign,16,branch,16,0.0,branch-minus-scan,binary_recall,648,1,-0.9961265432098766,-0.998395061728395,-0.9931315586419754
sign,16,branch,16,0.0,branch-minus-scan,ndcg,648,1,-0.32890961511815614,-0.35867067428708976,-0.3011179590788101
sign,16,branch,16,0.0,branch-minus-scan,precision,648,1,-0.0882716049382716,-0.09722222222222222,-0.08055169753086419
sign,16,branch,16,0.0,branch-minus-scan,relevance_recall,648,1,-0.37564923502423503,-0.40858493026606446,-0.3448740991304649
sign,16,branch,16,0.1,branch-minus-scan,float_recall,648,3,-0.6758230452674896,-0.6948045267489711,-0.6593055555555555
sign,16,branch,16,0.1,branch-minus-scan,binary_recall,648,3,-0.9961882716049383,-0.998477366255144,-0.9931633230452676
sign,16,branch,16,0.1,branch-minus-scan,ndcg,648,3,-0.32890961511815614,-0.35867067428708976,-0.3011179590788101
sign,16,branch,16,0.1,branch-minus-scan,precision,648,3,-0.0882716049382716,-0.09722222222222222,-0.08055169753086419
sign,16,branch,16,0.1,branch-minus-scan,relevance_recall,648,3,-0.37564923502423503,-0.40858493026606446,-0.3448740991304649
sign,16,branch,16,0.1,exploration-minus-deterministic,float_recall,648,3,-5.144032921810677e-05,-0.00015432098765432085,3.4266142735344336e-19
sign,16,branch,16,0.1,exploration-minus-deterministic,binary_recall,648,3,-6.172839506172841e-05,-0.00011316872427983553,-2.0576131687242515e-05
sign,16,branch,16,0.1,exploration-minus-deterministic,ndcg,648,3,2.141633920959021e-20,0.0,6.424901762877063e-20
sign,16,branch,16,0.1,exploration-minus-deterministic,precision,648,3,1.4991437446713147e-19,2.141633920959021e-20,3.2124508814385315e-19
sign,16,branch,16,0.1,exploration-minus-deterministic,relevance_recall,648,3,4.283267841918042e-20,0.0,1.2849803525754126e-19
sign,16,branch,32,0.0,branch-minus-scan,float_recall,648,1,-0.6757716049382716,-0.6947530864197531,-0.6592554012345678
sign,16,branch,32,0.0,branch-minus-scan,binary_recall,648,1,-0.9949691358024692,-0.9982731481481482,-0.9905235339506172
sign,16,branch,32,0.0,branch-minus-scan,ndcg,648,1,-0.32890961511815614,-0.35867067428708976,-0.3011179590788101
sign,16,branch,32,0.0,branch-minus-scan,precision,648,1,-0.0882716049382716,-0.09722222222222222,-0.08055169753086419
sign,16,branch,32,0.0,branch-minus-scan,relevance_recall,648,1,-0.37564923502423503,-0.40858493026606446,-0.3448740991304649
sign,16,branch,32,0.1,branch-minus-scan,float_recall,648,3,-0.6757716049382716,-0.6947530864197531,-0.6592554012345678
sign,16,branch,32,0.1,branch-minus-scan,binary_recall,648,3,-0.9949537037037037,-0.998247813786008,-0.9905135030864196
sign,16,branch,32,0.1,branch-minus-scan,ndcg,648,3,-0.32890961511815614,-0.35867067428708976,-0.3011179590788101
sign,16,branch,32,0.1,branch-minus-scan,precision,648,3,-0.0882716049382716,-0.09722222222222222,-0.08055169753086419
sign,16,branch,32,0.1,branch-minus-scan,relevance_recall,648,3,-0.37564923502423503,-0.40858493026606446,-0.3448740991304649
sign,16,branch,32,0.1,exploration-minus-deterministic,float_recall,648,3,2.9982874893426294e-19,1.0708169604795105e-19,5.568248194493455e-19
sign,16,branch,32,0.1,exploration-minus-deterministic,binary_recall,648,3,1.5432098765432397e-05,-3.600823045267459e-05,6.687242798353939e-05
sign,16,branch,32,0.1,exploration-minus-deterministic,ndcg,648,3,2.141633920959021e-20,0.0,6.424901762877063e-20
sign,16,branch,32,0.1,exploration-minus-deterministic,precision,648,3,1.4991437446713147e-19,2.141633920959021e-20,3.2124508814385315e-19
sign,16,branch,32,0.1,exploration-minus-deterministic,relevance_recall,648,3,4.283267841918042e-20,0.0,1.2849803525754126e-19
sign,16,branch,64,0.0,branch-minus-scan,float_recall,648,1,-0.6739197530864198,-0.6929050925925927,-0.6570949074074074
sign,16,branch,64,0.0,branch-minus-scan,binary_recall,648,1,-0.9913580246913581,-0.9963275462962962,-0.9851844135802469
sign,16,branch,64,0.0,branch-minus-scan,ndcg,648,1,-0.3270171855108553,-0.3565892050710841,-0.29907118146941114
sign,16,branch,64,0.0,branch-minus-scan,precision,648,1,-0.08796296296296297,-0.09691358024691357,-0.08039737654320987
sign,16,branch,64,0.0,branch-minus-scan,relevance_recall,648,1,-0.3741060251476918,-0.40767250742655836,-0.3431500700945145
sign,16,branch,64,0.1,branch-minus-scan,float_recall,648,3,-0.674537037037037,-0.693533950617284,-0.6577160493827161
sign,16,branch,64,0.1,branch-minus-scan,binary_recall,648,3,-0.99190329218107,-0.9966923868312757,-0.9858429783950617
sign,16,branch,64,0.1,branch-minus-scan,ndcg,648,3,-0.3276500828847352,-0.3571266809725129,-0.29992607692693374
sign,16,branch,64,0.1,branch-minus-scan,precision,648,3,-0.08806584362139917,-0.0970164609053498,-0.08040123456790124
sign,16,branch,64,0.1,branch-minus-scan,relevance_recall,648,3,-0.37462042843987287,-0.40767250742655836,-0.34390366256685695
sign,16,branch,64,0.1,exploration-minus-deterministic,float_recall,648,3,-0.0006172839506172835,-0.0015432098765432091,4.06910444982214e-19
sign,16,branch,64,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.0005452674897119341,-0.001229423868312757,-8.23045267489711e-05
sign,16,branch,64,0.1,exploration-minus-deterministic,ndcg,648,3,-0.000632897373879872,-0.0019007796264192225,0.0
sign,16,branch,64,0.1,exploration-minus-deterministic,precision,648,3,-0.00010288065843621384,-0.00030864197530864197,2.7841240972467273e-19
sign,16,branch,64,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.00051440329218107,-0.00154320987654321,1.2849803525754126e-19
sign,16,branch,128,0.0,branch-minus-scan,float_recall,648,1,-0.6665123456790124,-0.6862770061728395,-0.6493788580246912
sign,16,branch,128,0.0,branch-minus-scan,binary_recall,648,1,-0.9820524691358025,-0.988858410493827,-0.9744282407407406
sign,16,branch,128,0.0,branch-minus-scan,ndcg,648,1,-0.32152235115843975,-0.3507957901968823,-0.293779976283922
sign,16,branch,128,0.0,branch-minus-scan,precision,648,1,-0.08564814814814815,-0.09444830246913581,-0.07793209876543211
sign,16,branch,128,0.0,branch-minus-scan,relevance_recall,648,1,-0.3686229536923981,-0.39983186973349005,-0.3373828743273187
sign,16,branch,128,0.1,branch-minus-scan,float_recall,648,3,-0.6689814814814815,-0.6889429012345679,-0.6516872427983539
sign,16,branch,128,0.1,branch-minus-scan,binary_recall,648,3,-0.9836625514403292,-0.989980195473251,-0.97640920781893
sign,16,branch,128,0.1,branch-minus-scan,ndcg,648,3,-0.32304063034692637,-0.3529377453170718,-0.29538323425254503
sign,16,branch,128,0.1,branch-minus-scan,precision,648,3,-0.08641975308641975,-0.09531893004115226,-0.07890817901234567
sign,16,branch,128,0.1,branch-minus-scan,relevance_recall,648,3,-0.3707468157699639,-0.40196400864224935,-0.3400021404564229
sign,16,branch,128,0.1,exploration-minus-deterministic,float_recall,648,3,-0.0024691358024691353,-0.004733796296296297,-0.0008230452674897115
sign,16,branch,128,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.0016100823045267487,-0.003169367283950617,-0.0005348508230452672
sign,16,branch,128,0.1,exploration-minus-deterministic,ndcg,648,3,-0.001518279188486582,-0.004457669378340197,0.0006412706128382481
sign,16,branch,128,0.1,exploration-minus-deterministic,precision,648,3,-0.0007716049382716046,-0.0018016975308641973,2.6862447344528947e-19
sign,16,branch,128,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.0021238620775657813,-0.004889559171966579,-0.00017146776406035664
sign,16,branch,256,0.0,branch-minus-scan,float_recall,648,1,-0.606172839506173,-0.6271682098765432,-0.5864197530864197
sign,16,branch,256,0.0,branch-minus-scan,binary_recall,648,1,-0.9091666666666667,-0.9229502314814814,-0.8945493827160493
sign,16,branch,256,0.0,branch-minus-scan,ndcg,648,1,-0.27367863656443925,-0.3030586917282325,-0.2482493145069201
sign,16,branch,256,0.0,branch-minus-scan,precision,648,1,-0.07484567901234568,-0.083491512345679,-0.06728395061728396
sign,16,branch,256,0.0,branch-minus-scan,relevance_recall,648,1,-0.31784767444489664,-0.3494692872499585,-0.2887953777189888
sign,16,branch,256,0.1,branch-minus-scan,float_recall,648,3,-0.6212962962962963,-0.6417219650205762,-0.6013335905349794
sign,16,branch,256,0.1,branch-minus-scan,binary_recall,648,3,-0.9259979423868312,-0.9389356995884773,-0.9126271862139919
sign,16,branch,256,0.1,branch-minus-scan,ndcg,648,3,-0.2875856989685626,-0.3165901062513903,-0.26208222467488057
sign,16,branch,256,0.1,branch-minus-scan,precision,648,3,-0.07782921810699589,-0.08632587448559673,-0.07021476337448561
sign,16,branch,256,0.1,branch-minus-scan,relevance_recall,648,3,-0.3314364947466799,-0.36384004530705916,-0.300914314166629
sign,16,branch,256,0.1,exploration-minus-deterministic,float_recall,648,3,-0.015123456790123455,-0.019701646090534975,-0.010956790123456787
sign,16,branch,256,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.016831275720164608,-0.0202690329218107,-0.013369341563786007
sign,16,branch,256,0.1,exploration-minus-deterministic,ndcg,648,3,-0.013907062404123306,-0.021289103823080763,-0.007515967643938987
sign,16,branch,256,0.1,exploration-minus-deterministic,precision,648,3,-0.002983539094650205,-0.004476594650205761,-0.001646090534979423
sign,16,branch,256,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.013588820301783266,-0.020535408093278463,-0.007630315500685872
sign,16,branch,512,0.0,branch-minus-scan,float_recall,648,1,-0.25601851851851853,-0.27669753086419746,-0.23626543209876544
sign,16,branch,512,0.0,branch-minus-scan,binary_recall,648,1,-0.5292746913580247,-0.5490173611111111,-0.5100439814814814
sign,16,branch,512,0.0,branch-minus-scan,ndcg,648,1,-0.08514970482412984,-0.10310609067538129,-0.06701457957212484
sign,16,branch,512,0.0,branch-minus-scan,precision,648,1,-0.026234567901234566,-0.03132716049382716,-0.020987654320987655
sign,16,branch,512,0.0,branch-minus-scan,relevance_recall,648,1,-0.11100498010220233,-0.1360638821055488,-0.08869602416188065
sign,16,branch,512,0.1,branch-minus-scan,float_recall,648,3,-0.3143518518518518,-0.3383783436213992,-0.29212834362139917
sign,16,branch,512,0.1,branch-minus-scan,binary_recall,648,3,-0.5882150205761316,-0.6099422582304526,-0.5668225308641974
sign,16,branch,512,0.1,branch-minus-scan,ndcg,648,3,-0.1076899616914555,-0.12651678384893114,-0.0883660404306431
sign,16,branch,512,0.1,branch-minus-scan,precision,648,3,-0.03400205761316872,-0.040021862139917694,-0.028393775720164608
sign,16,branch,512,0.1,branch-minus-scan,relevance_recall,648,3,-0.13741224053724052,-0.16315442509308248,-0.11424484819450097
sign,16,branch,512,0.1,exploration-minus-deterministic,float_recall,648,3,-0.05833333333333333,-0.06826260288065843,-0.04937885802469135
sign,16,branch,512,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.05894032921810699,-0.06631880144032921,-0.051769161522633736
sign,16,branch,512,0.1,exploration-minus-deterministic,ndcg,648,3,-0.022540256867325692,-0.03254383312143594,-0.014432675640005083
sign,16,branch,512,0.1,exploration-minus-deterministic,precision,648,3,-0.00776748971193415,-0.010390946502057609,-0.0053999485596707775
sign,16,branch,512,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.026407260435038216,-0.03746478786988046,-0.016483196159122086
sign,16,branch,1024,0.0,branch-minus-scan,float_recall,648,1,-0.07762345679012346,-0.08703703703703702,-0.06944058641975309
sign,16,branch,1024,0.0,branch-minus-scan,binary_recall,648,1,-0.24950617283950619,-0.26021836419753086,-0.237866512345679
sign,16,branch,1024,0.0,branch-minus-scan,ndcg,648,1,-0.017533230587697554,-0.02757039697941219,-0.008770281372991797
sign,16,branch,1024,0.0,branch-minus-scan,precision,648,1,-0.004320987654320988,-0.006944444444444444,-0.002006172839506173
sign,16,branch,1024,0.0,branch-minus-scan,relevance_recall,648,1,-0.021484910836762686,-0.03560721021947874,-0.00919710219478738
sign,16,branch,1024,0.1,branch-minus-scan,float_recall,648,3,-0.07926954732510288,-0.08822402263374486,-0.07093621399176954
sign,16,branch,1024,0.1,branch-minus-scan,binary_recall,648,3,-0.25704732510288064,-0.26726401748971196,-0.24598212448559673
sign,16,branch,1024,0.1,branch-minus-scan,ndcg,648,3,-0.01851577220089674,-0.028500791068015594,-0.009552890684888902
sign,16,branch,1024,0.1,branch-minus-scan,precision,648,3,-0.004732510288065836,-0.0073559670781892916,-0.0024691358024691275
sign,16,branch,1024,0.1,branch-minus-scan,relevance_recall,648,3,-0.02271090534979424,-0.037339891975308646,-0.010404878257887521
sign,16,branch,1024,0.1,exploration-minus-deterministic,float_recall,648,3,-0.001646090534979419,-0.00427083333333333,0.0009272119341563837
sign,16,branch,1024,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.007541152263374486,-0.009681069958847729,-0.005421553497942383
sign,16,branch,1024,0.1,exploration-minus-deterministic,ndcg,648,3,-0.0009825416131991848,-0.003967382463418466,0.001721800265953833
sign,16,branch,1024,0.1,exploration-minus-deterministic,precision,648,3,-0.0004115226337448475,-0.001183127572016453,0.0004115226337448645
sign,16,branch,1024,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.0012259945130315493,-0.004273405349794239,0.0018432784636488344
sign,16,branch,2048,0.0,branch-minus-scan,float_recall,648,1,-0.030246913580246917,-0.036577932098765434,-0.02453317901234568
sign,16,branch,2048,0.0,branch-minus-scan,binary_recall,648,1,-0.10700617283950618,-0.11551041666666666,-0.09913310185185184
sign,16,branch,2048,0.0,branch-minus-scan,ndcg,648,1,-0.004584779156699009,-0.010923114264099552,0.0005776466888099328
sign,16,branch,2048,0.0,branch-minus-scan,precision,648,1,-0.0006172839506172839,-0.0021604938271604936,0.0010802469135802466
sign,16,branch,2048,0.0,branch-minus-scan,relevance_recall,648,1,-0.006310013717421124,-0.014790380658436214,0.0013721707818930041
sign,16,branch,2048,0.1,branch-minus-scan,float_recall,648,3,-0.029783950617283946,-0.035699588477366255,-0.02443287037037037
sign,16,branch,2048,0.1,branch-minus-scan,binary_recall,648,3,-0.11101337448559671,-0.11918402777777777,-0.10287409979423869
sign,16,branch,2048,0.1,branch-minus-scan,ndcg,648,3,-0.005521405625327348,-0.011835399062778572,-0.0002949646841319537
sign,16,branch,2048,0.1,branch-minus-scan,precision,648,3,-0.0009773662551440237,-0.0026234567901234477,0.0006172839506172924
sign,16,branch,2048,0.1,branch-minus-scan,relevance_recall,648,3,-0.007010173754000914,-0.015446673525377229,0.000592492569730224
sign,16,branch,2048,0.1,exploration-minus-deterministic,float_recall,648,3,0.00046296296296296515,-0.001388888888888885,0.002160493827160495
sign,16,branch,2048,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.004007201646090539,-0.0058800154320987645,-0.0023400205761316952
sign,16,branch,2048,0.1,exploration-minus-deterministic,ndcg,648,3,-0.0009366264686283389,-0.0029466132889808365,0.000631819452749441
sign,16,branch,2048,0.1,exploration-minus-deterministic,precision,648,3,-0.0003600823045267396,-0.0010802469135802373,0.00015432098765433115
sign,16,branch,2048,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.0007001600365797884,-0.0034993712848651105,0.0017437557155921362
sign,16,branch,4096,0.0,branch-minus-scan,float_recall,648,1,-0.003395061728395062,-0.005555555555555556,-0.001385030864197534
sign,16,branch,4096,0.0,branch-minus-scan,binary_recall,648,1,-0.012824074074074078,-0.01506211419753087,-0.010832947530864202
sign,16,branch,4096,0.0,branch-minus-scan,ndcg,648,1,1.1058909530855727e-05,-0.001977867093616836,0.0019897819809255456
