routing_method,probes,kind,node_budget,explore_probability,queries,search_seeds,seeds,timing_repetitions,requests,float_recall,float_recall_ci_low,float_recall_ci_high,float_recall_seed_min,float_recall_seed_max,binary_recall,binary_recall_ci_low,binary_recall_ci_high,binary_recall_seed_min,binary_recall_seed_max,ndcg,ndcg_ci_low,ndcg_ci_high,ndcg_seed_min,ndcg_seed_max,precision,precision_ci_low,precision_ci_high,precision_seed_min,precision_seed_max,relevance_recall,relevance_recall_ci_low,relevance_recall_ci_high,relevance_recall_seed_min,relevance_recall_seed_max,budget_exhausted,routing_float_recall,empty_result,fewer_than_k,candidate_fill_rate,candidates,nodes,random_nodes,documents_scored,bitplane_words,routed_documents,selected_buckets,retrieval_request_p50_ms,retrieval_request_p95_ms,core_request_p50_ms,core_request_p95_ms,native_request_p50_ms,native_request_p95_ms,routing_request_p50_ms,routing_request_p95_ms,rerank_request_p50_ms,rerank_request_p95_ms,request_p50_ms,query_median_p50_ms,request_p95_ms,query_median_p95_ms
ivf,1,branch,256,0.0,648,1,42,3,1944,0.45046296296296295,0.42699459876543205,0.47392746913580247,0.45046296296296295,0.45046296296296295,0.9640277777777778,0.9583001543209876,0.9693526234567901,0.9640277777777778,0.9640277777777778,0.2123185441968215,0.18951518242735343,0.23753515459219798,0.2123185441968215,0.2123185441968215,0.05648148148148149,0.05030478395061729,0.06358796296296296,0.05648148148148149,0.05648148148148149,0.2403270640539159,0.21371445287822602,0.26772454140509694,0.2403270640539159,0.2403270640539159,0.4182098765432099,0.4875,0.0,0.0,1.0,100.0,218.50617283950618,0.0,853.1265432098766,2548.882716049383,1065.0185185185185,1.0,0.10962504893541336,0.1344203250482678,0.06779143586754799,0.08427877910435198,0.06552050000000001,0.081625,0.006082933396100998,0.010475260205566867,0.03491714596748352,0.043159723281860345,0.10962504893541336,0.10962504893541336,0.1344203250482678,0.12419382110238075
ivf,1,branch,256,0.1,648,3,"42,43,44",3,5832,0.45020576131687245,0.42674254115226334,0.4741280864197531,0.45,0.4503086419753087,0.9623456790123456,0.9564555041152263,0.9679429012345678,0.9621759259259259,0.9624691358024693,0.20980949916420755,0.18719775693051108,0.23480213043102727,0.20972244291030395,0.20997584261818858,0.05606995884773663,0.049894547325102886,0.06332304526748972,0.056018518518518516,0.056172839506172835,0.2367262410086484,0.21042071579397967,0.26483106806602175,0.23646903936255786,0.23724064430082947,0.4182098765432099,0.4875,0.0,0.0,1.0,100.0,218.50617283950618,21.479423868312757,858.0570987654321,2522.3868312757204,1065.0185185185185,1.0,0.10847952216863632,0.12783401180058718,0.06754184141755104,0.08316710591316223,0.065459,0.08083345,0.005916692316532135,0.007583503611385822,0.034333206713199615,0.03974977880716324,0.10847952216863632,0.1089652068912983,0.12783401180058718,0.12210964535673459
ivf,1,branch,512,0.0,648,1,42,3,1944,0.45941358024691364,0.4357908950617283,0.483028549382716,0.45941358024691364,0.45941358024691364,0.9999845679012346,0.9999537037037035,1.0,0.9999845679012346,0.9999845679012346,0.21482822517234965,0.1919092741481318,0.2397394349864216,0.21482822517234965,0.21482822517234965,0.05725308641975309,0.05077160493827161,0.06435570987654321,0.05725308641975309,0.05725308641975309,0.24307912166708462,0.21680716253054216,0.27055799952790693,0.24307912166708462,0.24307912166708462,0.004629629629629629,0.4875,0.0,0.0,1.0,100.0,255.4814814814815,0.0,1064.5,2835.1373456790125,1065.0185185185185,1.0,0.11939601972699165,0.17361892387270927,0.07422943599522114,0.12140180915594098,0.07181299999999999,0.1185,0.0064158812165260315,0.012933090329170211,0.03604218363761902,0.04586840514093637,0.11939601972699165,0.11720787733793259,0.17361892387270927,0.16167706344276667
ivf,1,branch,512,0.1,648,3,"42,43,44",3,5832,0.45941358024691364,0.4357908950617283,0.483028549382716,0.45941358024691364,0.45941358024691364,0.9999897119341564,0.9999691358024689,1.0,0.9999845679012346,1.0,0.21482822517234965,0.1919092741481318,0.2397394349864216,0.21482822517234965,0.21482822517234965,0.0572530864197531,0.05077160493827161,0.06435570987654321,0.05725308641975309,0.05725308641975309,0.24307912166708462,0.21680716253054216,0.27055799952790693,0.24307912166708462,0.24307912166708462,0.004629629629629629,0.4875,0.0,0.0,1.0,100.0,255.4814814814815,25.14763374485597,1064.4958847736625,2835.168209876543,1065.0185185185185,1.0,0.11479202657938004,0.16008359380066395,0.07241591811180115,0.11557925026863812,0.07025,0.11316235,0.00600004568696022,0.008624978363513947,0.034499913454055786,0.040916469879448414,0.11479202657938004,0.11310392680267492,0.16008359380066395,0.15626101909826198
ivf,1,branch,1024,0.0,648,1,42,3,1944,0.45941358024691364,0.4357908950617283,0.483028549382716,0.45941358024691364,0.45941358024691364,1.0,0.9999999999999998,1.0,1.0,1.0,0.21482822517234965,0.1919092741481318,0.2397394349864216,0.21482822517234965,0.21482822517234965,0.05725308641975309,0.05077160493827161,0.06435570987654321,0.05725308641975309,0.05725308641975309,0.24307912166708462,0.21680716253054216,0.27055799952790693,0.24307912166708462,0.24307912166708462,0.0,0.4875,0.0,0.0,1.0,100.0,255.570987654321,0.0,1065.0185185185185,2835.229938271605,1065.0185185185185,1.0,0.11570844799280167,0.1598623814061284,0.07224990986287594,0.11463600676506756,0.070125,0.1120357,0.006041955202817917,0.008368631824851033,0.03533298149704933,0.041868700645864,0.11570844799280167,0.1141880638897419,0.1598623814061284,0.15631692949682474
ivf,1,branch,1024,0.1,648,3,"42,43,44",3,5832,0.45941358024691364,0.4357908950617283,0.483028549382716,0.45941358024691364,0.45941358024691364,1.0,0.9999999999999998,1.0,1.0,1.0,0.21482822517234965,0.1919092741481318,0.2397394349864216,0.21482822517234965,0.21482822517234965,0.0572530864197531,0.05077160493827161,0.06435570987654321,0.05725308641975309,0.05725308641975309,0.24307912166708462,0.21680716253054216,0.27055799952790693,0.24307912166708462,0.24307912166708462,0.0,0.4875,0.0,0.0,1.0,100.0,255.570987654321,25.154835390946502,1065.0185185185185,2835.229938271605,1065.0185185185185,1.0,0.11570798233151436,0.16272277571260926,0.07299985736608505,0.11710193939507006,0.0709165,0.11441235,0.006041023880243301,0.009727221913635724,0.03474997356534004,0.04224991425871849,0.11570798233151436,0.11425682653983435,0.16272277571260926,0.1574386687328418
ivf,1,branch,2048,0.0,648,1,42,3,1944,0.45941358024691364,0.4357908950617283,0.483028549382716,0.45941358024691364,0.45941358024691364,1.0,0.9999999999999998,1.0,1.0,1.0,0.21482822517234965,0.1919092741481318,0.2397394349864216,0.21482822517234965,0.21482822517234965,0.05725308641975309,0.05077160493827161,0.06435570987654321,0.05725308641975309,0.05725308641975309,0.24307912166708462,0.21680716253054216,0.27055799952790693,0.24307912166708462,0.24307912166708462,0.0,0.4875,0.0,0.0,1.0,100.0,255.570987654321,0.0,1065.0185185185185,2835.229938271605,1065.0185185185185,1.0,0.11341646313667297,0.15698752831667662,0.07083406671881676,0.1133562996983528,0.0686665,0.11131424999999999,0.005957670509815216,0.007791770622134209,0.0344796571880579,0.04052929580211639,0.11341646313667297,0.11216709390282631,0.15698752831667662,0.15350612811744213
ivf,1,branch,2048,0.1,648,3,"42,43,44",3,5832,0.45941358024691364,0.4357908950617283,0.483028549382716,0.45941358024691364,0.45941358024691364,1.0,0.9999999999999998,1.0,1.0,1.0,0.21482822517234965,0.1919092741481318,0.2397394349864216,0.21482822517234965,0.21482822517234965,0.0572530864197531,0.05077160493827161,0.06435570987654321,0.05725308641975309,0.05725308641975309,0.24307912166708462,0.21680716253054216,0.27055799952790693,0.24307912166708462,0.24307912166708462,0.0,0.4875,0.0,0.0,1.0,100.0,255.570987654321,25.154835390946502,1065.0185185185185,2835.229938271605,1065.0185185185185,1.0,0.11291727423667908,0.1560603966936469,0.07104175165295601,0.11329187545925379,0.069041,0.11106089999999999,0.005875248461961746,0.007541850209236145,0.034374650567770004,0.03949992824345827,0.11291727423667908,0.11150663097699484,0.1560603966936469,0.15282570384442806
ivf,1,branch,4096,0.0,648,1,42,3,1944,0.45941358024691364,0.4357908950617283,0.483028549382716,0.45941358024691364,0.45941358024691364,1.0,0.9999999999999998,1.0,1.0,1.0,0.21482822517234965,0.1919092741481318,0.2397394349864216,0.21482822517234965,0.21482822517234965,0.05725308641975309,0.05077160493827161,0.06435570987654321,0.05725308641975309,0.05725308641975309,0.24307912166708462,0.21680716253054216,0.27055799952790693,0.24307912166708462,0.24307912166708462,0.0,0.4875,0.0,0.0,1.0,100.0,255.570987654321,0.0,1065.0185185185185,2835.229938271605,1065.0185185185185,1.0,0.11208350770175457,0.1555643742904067,0.07041660137474537,0.1132915960624814,0.06839600000000001,0.1112374,0.00600004568696022,0.007409579120576378,0.03408314660191536,0.039042369462549686,0.11208350770175457,0.11120853014290333,0.1555643742904067,0.15261666849255562
ivf,1,branch,4096,0.1,648,3,"42,43,44",3,5832,0.45941358024691364,0.4357908950617283,0.483028549382716,0.45941358024691364,0.45941358024691364,1.0,0.9999999999999998,1.0,1.0,1.0,0.21482822517234965,0.1919092741481318,0.2397394349864216,0.21482822517234965,0.21482822517234965,0.0572530864197531,0.05077160493827161,0.06435570987654321,0.05725308641975309,0.05725308641975309,0.24307912166708462,0.21680716253054216,0.27055799952790693,0.24307912166708462,0.24307912166708462,0.0,0.4875,0.0,0.0,1.0,100.0,255.570987654321,25.154835390946502,1065.0185185185185,2835.229938271605,1065.0185185185185,1.0,0.11322950012981892,0.15558302402496338,0.0711251050233841,0.11251848191022872,0.0691665,0.11018589999999999,0.005917157977819443,0.007917173206806183,0.034292228519916534,0.040476908907294266,0.11322950012981892,0.11134698676566282,0.15558302402496338,0.15205983072519302
ivf,1,float,0,0.0,648,1,42,3,1944,0.4875,0.46326774691358025,0.5129668209876542,0.4875,0.4875,,,,,,0.21627077543127815,0.19318566930392003,0.24082858171769977,0.21627077543127815,0.21627077543127815,0.058024691358024696,0.051543209876543206,0.06513117283950617,0.058024691358024696,0.058024691358024696,0.24533147322499177,0.2198253807021168,0.2724020003273475,0.24533147322499177,0.24533147322499177,0.0,0.4875,0.0,0.0,1.0,100.0,0.0,0.0,,0.0,1065.0185185185185,1.0,0.06729201413691044,0.07974340114742517,0.032708048820495605,0.04511922597885131,,,,,0.033791642636060715,0.037993676960468285,0.06729201413691044,0.06672902964055538,0.07974340114742517,0.07830406539142132
ivf,1,scan,0,0.0,648,1,42,3,1944,0.45941358024691364,0.4357908950617283,0.483028549382716,0.45941358024691364,0.45941358024691364,1.0,0.9999999999999998,1.0,1.0,1.0,0.21482822517234965,0.1919092741481318,0.2397394349864216,0.21482822517234965,0.21482822517234965,0.05725308641975309,0.05077160493827161,0.06435570987654321,0.05725308641975309,0.05725308641975309,0.24307912166708462,0.21680716253054216,0.27055799952790693,0.24307912166708462,0.24307912166708462,0.0,0.4875,0.0,0.0,1.0,100.0,0.0,0.0,1065.0185185185185,0.0,1065.0185185185185,1.0,0.08487515151500702,0.10879198089241982,0.04370789974927902,0.06728589069098234,0.042333,0.06593394999999999,0.0058747828006744385,0.00720182433724403,0.03408314660191536,0.03882681485265493,0.08487515151500702,0.08429191075265408,0.10879198089241982,0.10779837612062691
ivf,2,branch,0,0.0,648,1,42,3,1944,0.6063271604938272,0.5847145061728394,0.6285648148148149,0.6063271604938272,0.6063271604938272,1.0,0.9999999999999998,1.0,1.0,1.0,0.27631715530637546,0.25028702614766424,0.30190743431287587,0.27631715530637546,0.27631715530637546,0.0742283950617284,0.06728395061728396,0.08195216049382717,0.0742283950617284,0.0742283950617284,0.32136998375424297,0.2908489297696474,0.35099768908217976,0.32136998375424297,0.32136998375424297,0.0,0.6708333333333333,0.0,0.0,1.0,100.0,496.875,0.0,2097.9706790123455,5419.378086419753,2097.9706790123455,2.0,0.17141690477728844,0.22860607132315636,0.12872903607785702,0.18523111939430237,0.12658350000000002,0.18248574999999997,0.006250105798244476,0.008542090654373169,0.0349581241607666,0.04057749174535274,0.17141690477728844,0.17070863395929337,0.22860607132315636,0.22398524452000854
ivf,2,branch,0,0.1,648,3,"42,43,44",3,5832,0.6063271604938272,0.5847145061728394,0.6285648148148149,0.6063271604938272,0.6063271604938272,1.0,0.9999999999999998,1.0,1.0,1.0,0.27631715530637546,0.25028702614766424,0.30190743431287587,0.27631715530637546,0.27631715530637546,0.0742283950617284,0.06728395061728396,0.08195216049382717,0.0742283950617284,0.0742283950617284,0.32136998375424297,0.2908489297696474,0.35099768908217976,0.32136998375424297,0.32136998375424297,0.0,0.6708333333333334,0.0,0.0,1.0,100.0,496.875,49.48765432098765,2097.9706790123455,5419.378086419753,2097.9706790123455,2.0,0.17645815387368202,0.24466682225465775,0.1327290665358305,0.19572749733924866,0.1305,0.19261669999999997,0.006292015314102173,0.011560018174350255,0.03512529656291008,0.04508341662585735,0.17645815387368202,0.17544440925121307,0.24466682225465775,0.23195215035229916
ivf,2,branch,16,0.0,648,1,42,3,1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6708333333333333,1.0,1.0,0.0,0.0,16.0,0.0,0.0,269.74074074074076,2097.9706790123455,2.0,0.017458107322454453,0.02382057718932628,0.010834075510501862,0.012834090739488602,0.009,0.010084,0.005666166543960571,0.008563953451812255,0.0006668269634246826,0.0009997747838497162,0.017458107322454453,0.017458107322454453,0.02382057718932628,0.018833810463547707
ivf,2,branch,16,0.1,648,3,"42,43,44",3,5832,5.1440329218106995e-05,0.0,0.0001556069958847725,0.0,0.00015432098765432098,0.00038580246913580245,0.00027764917695473253,0.0005042438271604938,0.00037037037037037035,0.0004166666666666667,0.0005162177174678807,0.0,0.0013478403694858942,0.0,0.001548653152403642,0.00010288065843621399,0.0,0.000257201646090535,0.0,0.00030864197530864197,0.00038580246913580245,0.0,0.0010288065843621398,0.0,0.0011574074074074073,1.0,0.6708333333333334,0.5015432098765432,0.7782921810699588,0.058256172839506175,5.825617283950617,16.0,1.5843621399176957,5.825617283950617,258.9341563786008,2097.9706790123455,2.0,0.019583385437726974,0.03518119920045135,0.011000316590070724,0.015084166079759598,0.009166,0.013,0.0056247226893901825,0.007082917727530003,0.0020416919142007828,0.013958197087049484,0.019583385437726974,0.02082623541355133,0.03518119920045135,0.028771860525012013
ivf,2,branch,32,0.0,648,1,42,3,1944,0.0027777777777777783,0.000925925925925926,0.0049382716049382715,0.0027777777777777783,0.0027777777777777783,0.0028240740740740743,0.00121875,0.004785108024691357,0.0028240740740740743,0.0028240740740740743,0.0018166581441729271,0.0,0.004814428382464097,0.0018166581441729271,0.0018166581441729271,0.0006172839506172839,0.0,0.0015432098765432098,0.0006172839506172839,0.0006172839506172839,0.0025720164609053494,0.0,0.0066872427983539085,0.0025720164609053494,0.0025720164609053494,1.0,0.6708333333333333,0.9753086419753086,0.9753086419753086,0.010092592592592594,1.0092592592592593,32.0,0.0,1.1512345679012346,538.7222222222222,2097.9706790123455,2.0,0.018499791622161865,0.022958824411034584,0.012124888598918915,0.014999881386756897,0.010208,0.012708849999999999,0.005458947271108627,0.0066672684624791145,0.0006249174475669861,0.0008330680429935455,0.018499791622161865,0.01841713674366474,0.022958824411034584,0.020816642791032788
ivf,2,branch,32,0.1,648,3,"42,43,44",3,5832,0.0027777777777777783,0.00102880658436214,0.004783950617283951,0.0026234567901234573,0.0029320987654320994,0.0034259259259259256,0.002036908436213992,0.0052170781893004095,0.0032561728395061732,0.0035339506172839506,0.0023778715993472933,0.0002908042583307192,0.005421360100823539,0.0018166581441729271,0.003365311296576569,0.0007716049382716051,0.00010288065843621399,0.0016988168724279828,0.0006172839506172839,0.0009259259259259259,0.00304355281207133,0.00025720164609053495,0.00703339334705075,0.0025720164609053494,0.003729423868312757,1.0,0.6708333333333334,0.19753086419753085,0.5025720164609053,0.14818415637860083,14.818415637860083,32.0,3.1286008230452675,14.903806584362142,513.1862139917695,2097.9706790123455,2.0,0.02674991264939308,0.044916244223713875,0.014082994312047958,0.019459053874015808,0.0120835,0.017292,0.005709007382392883,0.007374677807092667,0.006332993507385254,0.01912470906972885,0.02674991264939308,0.027597105751434963,0.044916244223713875,0.03767919261008501
ivf,2,branch,64,0.0,648,1,42,3,1944,0.10540123456790124,0.09104552469135802,0.1205401234567901,0.10540123456790124,0.10540123456790124,0.10251543209876542,0.0917878086419753,0.11463117283950618,0.10251543209876542,0.10251543209876542,0.08408297186906892,0.06579405302940956,0.10362128905831296,0.08408297186906892,0.08408297186906892,0.01898148148148148,0.014506172839506172,0.023769290123456792,0.01898148148148148,0.01898148148148148,0.088055822778045,0.06812130481401314,0.10936050317994762,0.088055822778045,0.088055822778045,1.0,0.6708333333333333,0.5447530864197531,0.5478395061728395,0.30864197530864196,30.864197530864196,64.0,0.0,38.401234567901234,1045.0694444444443,2097.9706790123455,2.0,0.025667017325758934,0.07386908400803804,0.01770816743373871,0.03241680096834898,0.015417,0.03003485,0.00562518835067749,0.00733276829123497,0.0007913913577795029,0.03595175221562385,0.025667017325758934,0.02443743869662285,0.07386908400803804,0.07247119210660458
ivf,2,branch,64,0.1,648,3,"42,43,44",3,5832,0.07669753086419753,0.06481481481481483,0.08971322016460904,0.07530864197530864,0.07854938271604939,0.07457818930041152,0.06540637860082305,0.08437319958847736,0.07348765432098767,0.07541666666666667,0.0620498715775777,0.047256487713020656,0.07827104414312755,0.058165380573201086,0.06558508326290881,0.012860082304526753,0.009772376543209877,0.016512345679012344,0.012499999999999999,0.013117283950617283,0.06724537037037037,0.05067567484812855,0.08561403831079756,0.06419936801881246,0.06993680188124632,1.0,0.6708333333333334,0.012345679012345678,0.10185185185185185,0.500735596707819,50.07355967078189,64.0,6.3158436213991775,58.489197530864196,998.9758230452674,2097.9706790123455,2.0,0.047165900468826294,0.07681038696318863,0.022500287741422653,0.03401869907975196,0.020209,0.031583,0.006041023880243301,0.007708091288805008,0.017750076949596405,0.03637487534433603,0.047165900468826294,0.04589573169747989,0.07681038696318863,0.07470479079832633
ivf,2,branch,128,0.0,648,1,42,3,1944,0.4438271604938272,0.42407021604938266,0.46312114197530857,0.4438271604938272,0.4438271604938272,0.5259567901234569,0.5165111882716049,0.5347222222222221,0.5259567901234569,0.5259567901234569,0.24896355119087132,0.2217215376328327,0.2741937251508666,0.24896355119087132,0.24896355119087132,0.06604938271604938,0.05941358024691358,0.07376929012345679,0.06604938271604938,0.06604938271604938,0.2759046937287678,0.24762478123299878,0.30558907249300765,0.2759046937287678,0.2759046937287678,1.0,0.6708333333333333,0.0,0.0,0.9984413580246914,99.84413580246914,128.0,0.0,307.68364197530866,1777.7206790123457,2097.9706790123455,2.0,0.08912477642297745,0.11714817956089972,0.04750024527311325,0.061125028878450394,0.0449795,0.05769555,0.0061248429119586945,0.011731241829693305,0.03491714596748352,0.043529481627047055,0.08912477642297745,0.08866656571626663,0.11714817956089972,0.10108295828104019
ivf,2,branch,128,0.1,648,3,"42,43,44",3,5832,0.41944444444444456,0.40087191358024693,0.43863425925925925,0.4182098765432099,0.4208333333333334,0.4956995884773662,0.4858028549382716,0.5059781378600824,0.49543209876543204,0.4959722222222222,0.24057466776007289,0.21350059354416281,0.26582547558248765,0.2405514874007813,0.2406089279581304,0.06352880658436215,0.05715020576131687,0.07103909465020578,0.06311728395061729,0.06373456790123457,0.26535942623905584,0.2386015392786226,0.29328550757370203,0.26364719813793885,0.2668475214771511,1.0,0.6708333333333334,0.0,0.0,0.9968724279835391,99.6872427983539,128.0,12.739711934156379,325.8395061728395,1724.0447530864199,2097.9706790123455,2.0,0.08856249041855335,0.10941638611257076,0.04737498238682747,0.06054108962416649,0.045,0.05754145,0.006041023880243301,0.0087269814684987,0.03433297388255596,0.04158308729529381,0.08856249041855335,0.08859035248557726,0.10941638611257076,0.09757368825376034
ivf,2,branch,256,0.0,648,1,42,3,1944,0.5429012345679013,0.5211381172839507,0.5634259259259259,0.5429012345679013,0.5429012345679013,0.7746604938271605,0.7652770061728393,0.7850933641975308,0.7746604938271605,0.7746604938271605,0.2672332854107242,0.24004127158414343,0.2921129947718857,0.2672332854107242,0.2672332854107242,0.07175925925925926,0.06481095679012346,0.07978395061728395,0.07175925925925926,0.07175925925925926,0.305936047834196,0.2762528938396994,0.3342640965644437,0.305936047834196,0.305936047834196,0.9861111111111112,0.6708333333333333,0.0,0.0,1.0,100.0,255.7283950617284,0.0,799.2361111111111,3380.1496913580245,2097.9706790123455,2.0,0.11295825242996216,0.13095256872475147,0.07237493991851807,0.08724387735128403,0.06968750000000001,0.0845357,0.006041955202817917,0.007909629493951794,0.0337907113134861,0.038291653618216515,0.11295825242996216,0.11274986900389194,0.13095256872475147,0.12667689006775618
ivf,2,branch,256,0.1,648,3,"42,43,44",3,5832,0.5412551440329219,0.5186689814814814,0.5620897633744856,0.5401234567901234,0.5430555555555555,0.7739866255144033,0.7646189557613169,0.7840291923868311,0.7727469135802469,0.7755246913580246,0.26692000599302496,0.23976343377188358,0.2914157287845234,0.266357539443523,0.2675832652221264,0.07181069958847737,0.06486625514403294,0.07978652263374487,0.07160493827160494,0.07191358024691358,0.3048362046047231,0.2759221842757722,0.3334709612661001,0.30384169157317303,0.30615650638798786,0.9861111111111112,0.6708333333333334,0.0,0.0,1.0,100.0,255.7283950617284,25.465020576131693,831.4495884773661,3266.5925925925926,2097.9706790123455,2.0,0.11502066627144814,0.13337517157196999,0.07462501525878906,0.08947735186666249,0.0720835,0.08675,0.005957670509815216,0.007541850209236145,0.033791642636060715,0.0388328917324543,0.11502066627144814,0.11457627018292746,0.13337517157196999,0.12609984260052443
ivf,2,branch,512,0.0,648,1,42,3,1944,0.6029320987654322,0.5808641975308642,0.6257793209876542,0.6029320987654322,0.6029320987654322,0.984243827160494,0.9812480709876543,0.9870528549382716,0.984243827160494,0.984243827160494,0.27512081774463404,0.24905924606311902,0.30053660250971126,0.27512081774463404,0.27512081774463404,0.07407407407407407,0.06712962962962964,0.08179398148148148,0.07407407407407407,0.07407407407407407,0.31962101256082737,0.28960900232312264,0.34927263430156946,0.31962101256082737,0.31962101256082737,0.4182098765432099,0.6708333333333333,0.0,0.0,1.0,100.0,447.429012345679,0.0,1812.8873456790122,5088.603395061728,2097.9706790123455,2.0,0.1618328969925642,0.19245906732976437,0.12068753130733967,0.14710603281855583,0.118333,0.14440984999999998,0.006249640136957169,0.008534616790711876,0.034500379115343094,0.04066706169396639,0.1618328969925642,0.16214558854699135,0.19245906732976437,0.18586041405797005
ivf,2,branch,512,0.1,648,3,"42,43,44",3,5832,0.6018004115226337,0.5797826646090535,0.6252610596707819,0.6015432098765432,0.6020061728395062,0.9835236625514402,0.9805495113168725,0.9864614197530863,0.9833950617283951,0.9836265432098767,0.27498877871983,0.24898138542385112,0.30051935673744024,0.27489957447881247,0.27512572052006984,0.07397119341563786,0.06702674897119343,0.08179140946502057,0.07391975308641976,0.07407407407407407,0.31953527867879716,0.2895254117881433,0.3491869004195393,0.3194924117377821,0.31962101256082737,0.4182098765432099,0.6708333333333334,0.0,0.0,1.0,100.0,447.429012345679,44.647633744855966,1816.1167695473252,5063.01646090535,2097.9706790123455,2.0,0.16362499445676804,0.19480641931295392,0.12233387678861618,0.14972684439271688,0.120125,0.147042,0.006167218089103699,0.008352380245923989,0.034374650567770004,0.04041655920445919,0.16362499445676804,0.16423617489635944,0.19480641931295392,0.18531871028244495
ivf,2,branch,1024,0.0,648,1,42,3,1944,0.6063271604938272,0.5847145061728394,0.6285648148148149,0.6063271604938272,0.6063271604938272,1.0,0.9999999999999998,1.0,1.0,1.0,0.27631715530637546,0.25028702614766424,0.30190743431287587,0.27631715530637546,0.27631715530637546,0.0742283950617284,0.06728395061728396,0.08195216049382717,0.0742283950617284,0.0742283950617284,0.32136998375424297,0.2908489297696474,0.35099768908217976,0.32136998375424297,0.32136998375424297,0.0,0.6708333333333333,0.0,0.0,1.0,100.0,496.875,0.0,2097.9706790123455,5419.378086419753,2097.9706790123455,2.0,0.17456244677305222,0.2529106568545103,0.13060448691248894,0.1966669224202633,0.1280415,0.19351079999999998,0.006416812539100647,0.013606459833681571,0.035250093787908554,0.04685614258050917,0.17456244677305222,0.17358316108584404,0.2529106568545103,0.2315375255420804
ivf,2,branch,1024,0.1,648,3,"42,43,44",3,5832,0.6063271604938272,0.5847145061728394,0.6285648148148149,0.6063271604938272,0.6063271604938272,1.0,0.9999999999999998,1.0,1.0,1.0,0.27631715530637546,0.25028702614766424,0.30190743431287587,0.27631715530637546,0.27631715530637546,0.0742283950617284,0.06728395061728396,0.08195216049382717,0.0742283950617284,0.0742283950617284,0.32136998375424297,0.2908489297696474,0.35099768908217976,0.32136998375424297,0.32136998375424297,0.0,0.6708333333333334,0.0,0.0,1.0,100.0,496.875,49.48765432098765,2097.9706790123455,5419.378086419753,2097.9706790123455,2.0,0.1755421981215477,0.24222698993980885,0.13229204341769218,0.19493531435728073,0.13006299999999998,0.19186249999999996,0.006332993507385254,0.011249911040067673,0.0350000336766243,0.04356056451797485,0.1755421981215477,0.17381909613807994,0.24222698993980885,0.2307438446829716
ivf,2,branch,2048,0.0,648,1,42,3,1944,0.6063271604938272,0.5847145061728394,0.6285648148148149,0.6063271604938272,0.6063271604938272,1.0,0.9999999999999998,1.0,1.0,1.0,0.27631715530637546,0.25028702614766424,0.30190743431287587,0.27631715530637546,0.27631715530637546,0.0742283950617284,0.06728395061728396,0.08195216049382717,0.0742283950617284,0.0742283950617284,0.32136998375424297,0.2908489297696474,0.35099768908217976,0.32136998375424297,0.32136998375424297,0.0,0.6708333333333333,0.0,0.0,1.0,100.0,496.875,0.0,2097.9706790123455,5419.378086419753,2097.9706790123455,2.0,0.1706872135400772,0.22821249440312383,0.12785382568836212,0.183462374843657,0.1256875,0.18084365,0.006125308573246002,0.008451589383184906,0.0350000336766243,0.04195880610495806,0.1706872135400772,0.1715836115181446,0.22821249440312383,0.22375241387635467
ivf,2,branch,2048,0.1,648,3,"42,43,44",3,5832,0.6063271604938272,0.5847145061728394,0.6285648148148149,0.6063271604938272,0.6063271604938272,1.0,0.9999999999999998,1.0,1.0,1.0,0.27631715530637546,0.25028702614766424,0.30190743431287587,0.27631715530637546,0.27631715530637546,0.0742283950617284,0.06728395061728396,0.08195216049382717,0.0742283950617284,0.0742283950617284,0.32136998375424297,0.2908489297696474,0.35099768908217976,0.32136998375424297,0.32136998375424297,0.0,0.6708333333333334,0.0,0.0,1.0,100.0,496.875,49.48765432098765,2097.9706790123455,5419.378086419753,2097.9706790123455,2.0,0.17610425129532814,0.24231059942394495,0.132750254124403,0.19524991512298584,0.1305,0.19147279999999997,0.006333924829959869,0.010393792763352387,0.035291071981191635,0.04351860843598842,0.17610425129532814,0.17551387039323646,0.24231059942394495,0.2318203914910555
ivf,2,branch,4096,0.0,648,1,42,3,1944,0.6063271604938272,0.5847145061728394,0.6285648148148149,0.6063271604938272,0.6063271604938272,1.0,0.9999999999999998,1.0,1.0,1.0,0.27631715530637546,0.25028702614766424,0.30190743431287587,0.27631715530637546,0.27631715530637546,0.0742283950617284,0.06728395061728396,0.08195216049382717,0.0742283950617284,0.0742283950617284,0.32136998375424297,0.2908489297696474,0.35099768908217976,0.32136998375424297,0.32136998375424297,0.0,0.6708333333333333,0.0,0.0,1.0,100.0,496.875,0.0,2097.9706790123455,5419.378086419753,2097.9706790123455,2.0,0.16985461115837097,0.2286689588800072,0.12781284749507904,0.18290791194885966,0.12575,0.18071249999999997,0.00620819628238678,0.008250121027231216,0.03454228863120079,0.040292274206876755,0.16985461115837097,0.16989605501294136,0.2286689588800072,0.22465842776000497
