method,probes,node_budget,explore_probability,seed,measurements,float_recall,binary_recall,ndcg,precision,relevance_recall,candidates,nodes,random_nodes,documents_scored,budget_exhausted,bitplane_words,routed_documents,selected_buckets,routing_float_recall,empty_result,fewer_than_k,candidate_fill_rate,retrieval_p50_ms,retrieval_p95_ms,core_p50_ms,core_p95_ms,native_p50_ms,native_p95_ms,routing_p50_ms,routing_p95_ms,rerank_p50_ms,rerank_p95_ms
sign/branch,16,128,0.1,43,1944,0.010030864197530864,0.016712962962962964,0.011328576444688354,0.0030864197530864196,0.010292742237186682,65.54938271604938,127.61728395061728,12.725308641975309,84.38117283950618,0.9953703703703703,3410.354938271605,24989.020061728395,16.0,0.7979938271604938,0.012345679012345678,0.06172839506172839,0.655493827160494,0.07047923281788826,0.09635004680603741,0.03750016912817955,0.05062522832304239,0.033458,0.046125,0.0069588422775268555,0.009832903742790222,0.025083310902118683,0.037618819624185555
sign/branch,16,128,0.1,44,1944,0.009722222222222224,0.016296296296296295,0.012128787134729303,0.0033950617283950617,0.010807145529367752,64.16820987654322,127.61728395061728,12.708333333333334,82.99382716049382,0.9953703703703703,3418.7438271604938,24989.020061728395,16.0,0.7979938271604938,0.020061728395061727,0.05864197530864197,0.6416820987654321,0.06739562377333641,0.09108367376029491,0.03591692075133324,0.04827314987778662,0.032042,0.044148249999999986,0.006832648068666458,0.00874977558851242,0.0238749198615551,0.035417196340858936
sign/branch,16,256,0.0,42,1944,0.07222222222222222,0.09083333333333334,0.06038026367429443,0.014506172839506174,0.06273983218427662,63.00925925925926,255.02006172839506,0.0,162.78240740740742,0.9938271604938271,7333.600308641975,24989.020061728395,16.0,0.7979938271604938,0.19444444444444445,0.19598765432098766,0.6300925925925925,0.08689612150192261,0.14130163472145793,0.05324976518750191,0.09716046042740345,0.047834,0.09300449999999998,0.006790738552808762,0.008624978363513947,0.026771100237965584,0.03699383232742547
sign/branch,16,256,0.1,42,1944,0.0566358024691358,0.07401234567901234,0.04760569479886863,0.011728395061728396,0.05077995564106676,93.8858024691358,255.02006172839506,25.387345679012345,235.53858024691357,0.9938271604938271,7106.891975308642,24989.020061728395,16.0,0.7979938271604938,0.0,0.004629629629629629,0.9388580246913579,0.10733306407928467,0.1711062155663967,0.06620818749070168,0.11429348960518831,0.060917,0.10596249999999997,0.006875023245811462,0.013375189155340195,0.03358302637934685,0.04998727235943078
sign/branch,16,256,0.1,43,1944,0.05694444444444444,0.07442901234567902,0.04651102069188877,0.011574074074074073,0.04923674576452355,94.47839506172839,255.02006172839506,25.444444444444443,238.19444444444446,0.9938271604938271,7093.316358024691,24989.020061728395,16.0,0.7979938271604938,0.0,0.0015432098765432098,0.9447839506172839,0.11008279398083687,0.17418928910046816,0.06854161620140076,0.11501032859086989,0.063041,0.10816685,0.007082708179950714,0.013292231597006321,0.03350013867020607,0.04520171787589788
sign/branch,16,256,0.1,44,1944,0.05771604938271605,0.0735648148148148,0.04530288831975596,0.011265432098765434,0.04743633424188979,93.92901234567901,255.02006172839506,25.348765432098766,233.80246913580248,0.9938271604938271,7100.731481481482,24989.020061728395,16.0,0.7979938271604938,0.0,0.0,0.9392901234567901,0.1040829811245203,0.1377918291836977,0.06393739022314548,0.09511592797935006,0.0587705,0.09035624999999999,0.006792135536670685,0.008665956556797028,0.03283307887613773,0.03778459504246711
sign/branch,16,512,0.0,42,1944,0.4223765432098765,0.47072530864197526,0.2489091954146039,0.06311728395061729,0.269582526526971,98.3070987654321,509.0432098765432,0.0,992.0277777777778,0.9891975308641975,16124.489197530864,24989.020061728395,16.0,0.7979938271604938,0.004629629629629629,0.004629629629629629,0.983070987654321,0.18858304247260094,0.23726667277514932,0.14604185707867146,0.19011266995221376,0.1397085,0.18420185,0.007000286132097244,0.009167008101940155,0.03470899537205696,0.04045804962515831
sign/branch,16,512,0.1,42,1944,0.3666666666666667,0.41268518518518515,0.2270948012088234,0.05555555555555555,0.24267556003667115,100.0,509.0432098765432,50.973765432098766,1040.7654320987654,0.9891975308641975,15493.501543209877,24989.020061728395,16.0,0.7979938271604938,0.0,0.0,1.0,0.2052921336144209,0.27683582156896586,0.16087479889392853,0.22221866529434917,0.154396,0.21427325,0.0072498805820941925,0.012587499804794766,0.03616604954004288,0.047689932398498044
sign/branch,16,512,0.1,43,1944,0.36234567901234566,0.41104938271604935,0.2239272295868068,0.05447530864197531,0.2415787787315565,100.0,509.0432098765432,50.95216049382716,1045.70987654321,0.9891975308641975,15484.16975308642,24989.020061728395,16.0,0.7979938271604938,0.0,0.0,1.0,0.18147914670407772,0.24157764855772257,0.13993773609399796,0.19469624385237694,0.13389600000000002,0.18895004999999998,0.006791204214096069,0.009084120392799377,0.03402051515877247,0.04041700158268213
sign/branch,16,512,0.1,44,1944,0.36311728395061726,0.41162037037037036,0.22808478484620437,0.05601851851851852,0.2452714595075706,100.0,509.0432098765432,50.842592592592595,1040.8225308641975,0.9891975308641975,15487.032407407407,24989.020061728395,16.0,0.7979938271604938,0.0,0.0,1.0,0.19366666674613953,0.2730732550844549,0.1508123241364956,0.21668758708983657,0.144896,0.20872944999999996,0.007082708179950714,0.011891731992363914,0.0349581241607666,0.04489135462790726
sign/branch,16,1024,0.0,42,1944,0.6007716049382715,0.7504938271604938,0.3165256696510361,0.08503086419753086,0.3591025957924106,100.0,1011.0570987654321,0.0,3118.412037037037,0.9722222222222222,34032.25771604938,24989.020061728395,16.0,0.7979938271604938,0.0,0.0,1.0,0.3442913293838501,0.4305517999455331,0.29939599335193634,0.3753794124349952,0.29052100000000003,0.36357759999999995,0.007417052984237671,0.01215972006320953,0.03645801916718483,0.04537496715784073
sign/branch,16,1024,0.1,42,1944,0.5989197530864196,0.7429783950617284,0.3163430024746207,0.0845679012345679,0.3582795505249209,100.0,1011.0570987654321,100.9753086419753,3255.033950617284,0.9722222222222222,32705.60648148148,24989.020061728395,16.0,0.7979938271604938,0.0,0.0,1.0,0.341958599165082,0.41927027050405735,0.29787514358758926,0.3664689604192972,0.2895835,0.35462864999999993,0.007291790097951889,0.012070941738784306,0.03558304160833359,0.04352875985205173
sign/branch,16,1024,0.1,43,1944,0.5989197530864198,0.742716049382716,0.3146710954229992,0.08456790123456791,0.3574565052574312,100.0,1011.0570987654321,101.06944444444444,3255.3904320987654,0.9722222222222222,32692.33487654321,24989.020061728395,16.0,0.7979938271604938,0.0,0.0,1.0,0.3431455697864294,0.41180888656526804,0.29908400028944016,0.3616407513618469,0.29093749999999996,0.352042,0.007292255759239197,0.011083204299211502,0.03566686064004898,0.04382655024528503
sign/branch,16,1024,0.1,44,1944,0.5995370370370371,0.7431635802469136,0.3156152862158909,0.08472222222222223,0.35789374805578505,100.0,1011.0570987654321,100.91820987654322,3254.1003086419755,0.9722222222222222,32690.9737654321,24989.020061728395,16.0,0.7979938271604938,0.0,0.0,1.0,0.35833357833325863,0.44233398512005806,0.3131453413516283,0.3869034117087722,0.3043955,0.37595005,0.007458031177520752,0.01291697844862938,0.036957673728466034,0.04729209467768669
sign/branch,16,2048,0.0,42,1944,0.6481481481481481,0.8929938271604938,0.3294741210820347,0.08873456790123457,0.37427749291175216,100.0,1972.7175925925926,0.0,7132.992283950617,0.8966049382716049,69118.72530864198,24989.020061728395,16.0,0.7979938271604938,0.0,0.0,1.0,0.6132288835942745,0.7801282219588757,0.5660625174641609,0.7149581797420979,0.5530415,0.70107325,0.0077500008046627045,0.015000277198851109,0.03766641020774841,0.04977958742529153
sign/branch,16,2048,0.1,42,1944,0.6478395061728396,0.8885185185185185,0.32901779206090975,0.08842592592592591,0.37435465340557933,100.0,1972.7175925925926,197.04320987654322,7353.686728395061,0.8966049382716049,67092.16666666667,24989.020061728395,16.0,0.7979938271604938,0.0,0.0,1.0,0.6361664272844791,0.7590998895466328,0.589604489505291,0.7059521274641156,0.5771875,0.69339015,0.0077500008046627045,0.0122919213026762,0.037999823689460754,0.046660425141453736
sign/branch,16,2048,0.1,43,1944,0.6492283950617284,0.8891358024691358,0.32888044536987293,0.08858024691358025,0.3743375066291733,100.0,1972.7175925925926,196.79320987654322,7359.20987654321,0.8966049382716049,67087.92129629629,24989.020061728395,16.0,0.7979938271604938,0.0,0.0,1.0,0.6127920933067799,0.7420623442158103,0.5669374950230122,0.6885019596666098,0.5551045,0.6736411,0.007667113095521927,0.011916272342205048,0.036582816392183304,0.04532691091299056
sign/branch,16,2048,0.1,44,1944,0.6487654320987655,0.8893055555555556,0.32771424640943636,0.08811728395061728,0.3720398385907645,100.0,1972.7175925925926,196.83179012345678,7360.222222222223,0.8966049382716049,67093.81327160494,24989.020061728395,16.0,0.7979938271604938,0.0,0.0,1.0,0.6331871263682842,0.8269186131656169,0.5875211209058762,0.7596184965223072,0.5746045,0.7381232499999999,0.007833819836378098,0.017202692106366154,0.03804173320531845,0.052606128156185136
sign/branch,16,4096,0.0,42,1944,0.675,0.987175925925926,0.3340699591482646,0.08935185185185185,0.38071610745221857,100.0,3564.578703703704,0.0,16405.987654320987,0.6358024691358025,118742.88425925926,24989.020061728395,16.0,0.7979938271604938,0.0,0.0,1.0,1.2680627405643463,1.6521628480404613,1.2149373069405556,1.5667169587686658,1.199208,1.54366605,0.009541865438222885,0.020891963504254804,0.04289555363357067,0.06195155438035726
sign/branch,16,4096,0.1,42,1944,0.6751543209876543,0.9863117283950616,0.3340807237917219,0.08935185185185185,0.38071610745221857,100.0,3564.578703703704,356.3441358024691,16487.203703703704,0.6358024691358025,117440.36728395062,24989.020061728395,16.0,0.7979938271604938,0.0,0.0,1.0,1.2433337979018688,1.6136232763528824,1.1930624023079872,1.5341248363256452,1.179417,1.5129222999999998,0.00870879739522934,0.02017118968069551,0.040916260331869125,0.062106084078550325
sign/branch,16,4096,0.1,43,1944,0.6746913580246913,0.9862037037037037,0.3340699591482646,0.08935185185185185,0.38071610745221857,100.0,3564.578703703704,356.26234567901236,16490.765432098764,0.6358024691358025,117434.86574074074,24989.020061728395,16.0,0.7979938271604938,0.0,0.0,1.0,1.2521459721028805,1.5083795646205544,1.1996047105640173,1.4479229459539054,1.1854369999999999,1.4283624,0.008833128958940506,0.016417354345321655,0.04077097401022911,0.05374373868107795
sign/branch,16,4096,0.1,44,1944,0.6754629629629629,0.9862808641975308,0.3340699591482646,0.08935185185185185,0.38071610745221857,100.0,3564.578703703704,356.2716049382716,16487.555555555555,0.6358024691358025,117430.43055555556,24989.020061728395,16.0,0.7979938271604938,0.0,0.0,1.0,1.2717710342258215,1.5339890262112017,1.2208130210638046,1.4641558984294534,1.2067505,1.4489589499999997,0.009083887562155724,0.017648260109126557,0.042083440348505974,0.056868861429393285
sign/branch,32,0,0.0,42,1944,0.7617283950617285,1.0,0.35195445340239756,0.09583333333333334,0.40688321880451506,100.0,7252.195987654321,0.0,37459.52160493827,0.0,206255.5601851852,37465.91358024691,32.0,0.9271604938271606,0.0,0.0,1.0,2.413771115243435,3.368695406243205,2.353895688429475,3.2889654394239187,2.3442084999999997,3.2726482,0.01095794141292572,0.023243855684995648,0.04462478682398796,0.06520205643028021
sign/branch,32,0,0.1,42,1944,0.7617283950617285,1.0,0.35195445340239756,0.09583333333333334,0.40688321880451506,100.0,7252.195987654321,724.6481481481482,37459.52160493827,0.0,206255.5601851852,37465.91358024691,32.0,0.9271604938271606,0.0,0.0,1.0,2.4568545632064342,3.383535658940673,2.397896023467183,3.320137597620487,2.3911875,3.30980625,0.011000316590070724,0.023243715986609455,0.04433421418070793,0.0650421716272831
sign/branch,32,0,0.1,43,1944,0.7617283950617285,1.0,0.35195445340239756,0.09583333333333334,0.40688321880451506,100.0,7252.195987654321,724.5138888888889,37459.52160493827,0.0,206255.5601851852,37465.91358024691,32.0,0.9271604938271606,0.0,0.0,1.0,2.474874956533313,3.3936464460566635,2.4180205073207617,3.318384732119739,2.4110005,3.30599565,0.011791940778493881,0.023279874585568898,0.04570791497826576,0.06557665765285492
sign/branch,32,0,0.1,44,1944,0.7617283950617285,1.0,0.35195445340239756,0.09583333333333334,0.40688321880451506,100.0,7252.195987654321,725.3132716049382,37459.52160493827,0.0,206255.5601851852,37465.91358024691,32.0,0.9271604938271606,0.0,0.0,1.0,2.6135831139981747,3.766467119567096,2.545249881222844,3.6703560734167695,2.5316454999999998,3.646633149999999,0.014104647561907768,0.02919642720371484,0.05095871165394783,0.07511891890317202
sign/branch,32,16,0.0,42,1944,0.0026234567901234573,0.001851851851851852,0.005149285120577608,0.001080246913580247,0.0049382716049382715,19.433641975308642,16.0,0.0,20.140432098765434,1.0,396.8811728395062,37465.91358024691,32.0,0.9271604938271606,0.5540123456790124,0.5833333333333334,0.1943364197530864,0.021374784409999847,0.048368866555392735,0.012916512787342072,0.01979186199605465,0.009542,0.016493849999999997,0.0064997002482414246,0.008034892380237576,0.0007497146725654602,0.021618697792291638
sign/branch,32,16,0.1,42,1944,0.0026234567901234573,0.0018672839506172839,0.005156840270646052,0.001080246913580247,0.0049382716049382715,19.483024691358025,16.0,1.5740740740740742,20.34259259259259,1.0,397.97222222222223,37465.91358024691,32.0,0.9271604938271606,0.5185185185185185,0.5740740740740741,0.19483024691358025,0.022666994482278824,0.04879184998571873,0.013042241334915161,0.01986860297620296,0.0097915,0.016576699999999996,0.006541144102811813,0.00824357848614454,0.000833999365568161,0.02174375113099813
sign/branch,32,16,0.1,43,1944,0.0023148148148148147,0.0017746913580246912,0.005149285120577608,0.001080246913580247,0.0049382716049382715,19.487654320987655,16.0,1.5740740740740742,20.10185185185185,1.0,396.6975308641975,37465.91358024691,32.0,0.9271604938271606,0.5262345679012346,0.5679012345679012,0.19487654320987652,0.022166408598423004,0.045410590246319764,0.012834090739488602,0.01933285966515541,0.009584,0.016159849999999996,0.006416346877813339,0.008207745850086212,0.0007501803338527679,0.018583075143396854
sign/branch,32,16,0.1,44,1944,0.0026234567901234573,0.0018981481481481484,0.005873480685427541,0.001234567901234568,0.005452674897119342,19.739197530864196,16.0,1.5679012345679013,20.51388888888889,1.0,396.3240740740741,37465.91358024691,32.0,0.9271604938271606,0.5200617283950617,0.5679012345679012,0.197391975308642,0.022854655981063843,0.047208601608872414,0.012999866157770157,0.019541941583156586,0.009708,0.016237549999999993,0.006457790732383728,0.008292030543088913,0.0007920898497104645,0.02065950538963079
sign/branch,32,32,0.0,42,1944,0.0038580246913580245,0.0034413580246913577,0.00728667452225512,0.0015432098765432098,0.006481481481481481,53.59413580246913,32.0,0.0,65.37191358024691,1.0,596.8780864197531,37465.91358024691,32.0,0.9271604938271606,0.2006172839506173,0.2175925925925926,0.5359413580246913,0.03781262785196304,0.054368656128644936,0.0177919864654541,0.025945389643311494,0.014583,0.022667,0.006624963134527206,0.008292030543088913,0.013062497600913048,0.023320456966757767
sign/branch,32,32,0.1,42,1944,0.003703703703703704,0.003395061728395062,0.00728667452225512,0.0015432098765432098,0.006481481481481481,50.31172839506173,32.0,3.146604938271605,60.78395061728395,1.0,617.8595679012345,37465.91358024691,32.0,0.9271604938271606,0.22839506172839505,0.24382716049382716,0.5031172839506173,0.037084100767970085,0.055416952818632126,0.017832964658737183,0.02603542525321245,0.0145,0.022792,0.006583984941244125,0.008415896445512772,0.012124888598918915,0.023125135339796543
sign/branch,32,32,0.1,43,1944,0.003703703703703704,0.0033796296296296296,0.00728667452225512,0.0015432098765432098,0.006481481481481481,50.51234567901235,32.0,3.140432098765432,60.489197530864196,1.0,621.7515432098766,37465.91358024691,32.0,0.9271604938271606,0.22376543209876543,0.24382716049382716,0.5051234567901235,0.03589596599340439,0.05202940665185451,0.017541460692882538,0.02499367110431194,0.014292,0.021660699999999995,0.006542075425386429,0.008333800360560417,0.011291122063994408,0.02091703936457634
sign/branch,32,32,0.1,44,1944,0.003703703703703704,0.003395061728395062,0.00728667452225512,0.0015432098765432098,0.006481481481481481,50.16358024691358,32.0,3.1358024691358026,60.50925925925926,1.0,616.5293209876543,37465.91358024691,32.0,0.9271604938271606,0.22993827160493827,0.24691358024691357,0.5016358024691359,0.035603996366262436,0.05278573371469974,0.017374753952026367,0.02507669851183891,0.014083,0.021659849999999998,0.006583984941244125,0.008500181138515472,0.011125113815069199,0.021403329446911805
sign/branch,32,64,0.0,42,1944,0.0038580246913580245,0.004320987654320988,0.00728667452225512,0.0015432098765432098,0.006481481481481481,53.6712962962963,64.0,0.0,66.77777777777777,1.0,1320.932098765432,37465.91358024691,32.0,0.9271604938271606,0.2006172839506173,0.2175925925925926,0.5367129629629629,0.04268740303814411,0.06227875128388404,0.02243742346763611,0.031446106731891625,0.018667,0.027625,0.006707850843667984,0.008541624993085861,0.013041077181696892,0.02429161686450243
sign/branch,32,64,0.1,42,1944,0.0038580246913580245,0.004104938271604939,0.00728667452225512,0.0015432098765432098,0.006481481481481481,57.208333333333336,64.0,6.325617283950617,72.12345679012346,1.0,1316.3935185185185,37465.91358024691,32.0,0.9271604938271606,0.12808641975308643,0.1712962962962963,0.5720833333333334,0.04616705700755119,0.06432682275772095,0.023667002096772194,0.03299387171864509,0.019958,0.029202699999999995,0.006667338311672211,0.008416827768087387,0.015395693480968475,0.025624874979257584
sign/branch,32,64,0.1,43,1944,0.0038580246913580245,0.004135802469135802,0.00728667452225512,0.0015432098765432098,0.006481481481481481,57.339506172839506,64.0,6.339506172839506,71.88425925925925,1.0,1316.9027777777778,37465.91358024691,32.0,0.9271604938271606,0.14969135802469136,0.18055555555555555,0.5733950617283949,0.046958448365330696,0.06604234222322702,0.023792032152414322,0.033084163442254066,0.020084,0.02924385,0.006708316504955292,0.008499715477228165,0.015750061720609665,0.02707696985453367
sign/branch,32,64,0.1,44,1944,0.0038580246913580245,0.004320987654320988,0.00728667452225512,0.0015432098765432098,0.006481481481481481,56.851851851851855,64.0,6.344135802469136,71.82407407407408,1.0,1317.2222222222222,37465.91358024691,32.0,0.9271604938271606,0.13734567901234568,0.17746913580246915,0.5685185185185185,0.046292319893836975,0.0652784015983343,0.023645581677556038,0.03320202231407165,0.02,0.029208849999999998,0.006707850843667984,0.00837491825222969,0.015416881069540977,0.026785931549966332
sign/branch,32,128,0.0,42,1944,0.006635802469135803,0.0075925925925925935,0.009554079963648264,0.002006172839506173,0.00853909465020576,62.46141975308642,127.92438271604938,0.0,86.16820987654322,0.9984567901234568,2740.135802469136,37465.91358024691,32.0,0.9271604938271606,0.15895061728395063,0.16820987654320987,0.6246141975308642,0.055937329307198524,0.07632481865584848,0.03224983811378479,0.04319653380662202,0.027875,0.038667,0.006666872650384903,0.008417223580181599,0.01637497916817665,0.027826754376292225
sign/branch,32,128,0.1,42,1944,0.005864197530864197,0.006913580246913581,0.009554079963648264,0.002006172839506173,0.00853909465020576,74.93055555555556,127.92438271604938,12.729938271604938,109.76543209876543,0.9984567901234568,2713.9814814814813,37465.91358024691,32.0,0.9271604938271606,0.016975308641975308,0.05092592592592592,0.7493055555555556,0.06737513467669487,0.08520195260643959,0.036750221624970436,0.048577412962913506,0.032354,0.044076849999999994,0.006792135536670685,0.00858306884765625,0.022416934370994568,0.032667070627212524
sign/branch,32,128,0.1,43,1944,0.0060185185185185185,0.007253086419753087,0.009554079963648264,0.002006172839506173,0.00853909465020576,74.33024691358025,127.92438271604938,12.765432098765432,109.34104938271605,0.9984567901234568,2710.5324074074074,37465.91358024691,32.0,0.9271604938271606,0.021604938271604937,0.06944444444444445,0.7433024691358024,0.06958306767046452,0.08836870547384024,0.03783358260989189,0.04949371796101331,0.033292,0.04475,0.006833113729953766,0.008583860471844673,0.023250002413988113,0.03336858935654163
sign/branch,32,128,0.1,44,1944,0.006172839506172839,0.007175925925925926,0.009554079963648264,0.002006172839506173,0.00853909465020576,75.67438271604938,127.92438271604938,12.692901234567902,109.5925925925926,0.9984567901234568,2708.645061728395,37465.91358024691,32.0,0.9271604938271606,0.018518518518518517,0.04938271604938271,0.7567438271604939,0.06881263107061386,0.08798730559647082,0.03758305683732033,0.04910621792078017,0.033167,0.04417679999999998,0.006875023245811462,0.009167008101940155,0.02291589044034481,0.032987585291266434
sign/branch,32,256,0.0,42,1944,0.018981481481481485,0.019722222222222224,0.01577564084796786,0.004938271604938272,0.015978735770402437,76.23302469135803,255.72685185185185,0.0,143.179012345679,0.9984567901234568,5713.783950617284,37465.91358024691,32.0,0.9271604938271606,0.09876543209876543,0.10185185185185185,0.7623302469135803,0.08910405449569225,0.12426578905433415,0.05687493830919266,0.07920002099126575,0.0507295,0.07186884999999998,0.006875023245811462,0.008999835699796677,0.024416483938694,0.03595869056880474
sign/branch,32,256,0.1,42,1944,0.016512345679012348,0.0170679012345679,0.014460954971437154,0.004475308641975308,0.014049723424723425,94.54166666666667,255.72685185185185,25.40277777777778,215.34413580246914,0.9984567901234568,5601.847222222223,37465.91358024691,32.0,0.9271604938271606,0.0,0.0015432098765432098,0.9454166666666666,0.10245805606245995,0.12415822129696605,0.06475020200014114,0.081391679123044,0.058875,0.074875,0.0069160014390945435,0.008708261884748936,0.03022933378815651,0.03629177808761597
sign/branch,32,256,0.1,43,1944,0.01682098765432099,0.017361111111111112,0.015407169775087553,0.004629629629629629,0.01482132836299503,94.66358024691358,255.72685185185185,25.49074074074074,214.83487654320987,0.9984567901234568,5602.058641975309,37465.91358024691,32.0,0.9271604938271606,0.0015432098765432098,0.0030864197530864196,0.9466358024691358,0.10127038694918156,0.13824389316141605,0.06395787931978703,0.08722501806914805,0.058083,0.0799464,0.006875023245811462,0.01037493348121643,0.03002048470079899,0.04003546200692653
sign/branch,32,256,0.1,44,1944,0.01589506172839506,0.017098765432098765,0.014522096421174082,0.004629629629629629,0.01430692507081396,94.97839506172839,255.72685185185185,25.41820987654321,216.05092592592592,0.9984567901234568,5591.733024691358,37465.91358024691,32.0,0.9271604938271606,0.0,0.0030864197530864196,0.949783950617284,0.09979121387004852,0.12785017024725673,0.06316741928458214,0.08307700045406818,0.057333,0.07700979999999998,0.006833113729953766,0.008999835699796677,0.029540620744228363,0.03733392804861069
sign/branch,32,512,0.0,42,1944,0.14891975308641975,0.14384259259259258,0.10825894117837831,0.026080246913580248,0.11677422371866816,93.54166666666667,511.0262345679012,0.0,479.61574074074076,0.9953703703703703,12778.348765432098,37465.91358024691,32.0,0.9271604938271606,0.020061728395061727,0.020061728395061727,0.9354166666666668,0.15456229448318481,0.24549413938075304,0.11197896674275398,0.1995161175727844,0.10275,0.19089825,0.007000286132097244,0.00986852683126926,0.034040771424770355,0.04097481723874806
sign/branch,32,512,0.1,42,1944,0.11373456790123458,0.11194444444444444,0.08288738790675593,0.020524691358024694,0.08959903265458821,99.99228395061728,511.0262345679012,51.07253086419753,607.7592592592592,0.9953703703703703,12237.104938271605,37465.91358024691,32.0,0.9271604938271606,0.0,0.0,0.9999228395061728,0.16929209232330322,0.24996881838887927,0.12620864436030388,0.19996261689811942,0.1175,0.18998574999999995,0.007166992872953415,0.011084065772593021,0.03474997356534004,0.04304179456084967
sign/branch,32,512,0.1,43,1944,0.11219135802469136,0.11137345679012345,0.07987381604572125,0.02021604938271605,0.08607537010314788,99.95370370370371,511.0262345679012,51.111111111111114,605.7283950617284,0.9953703703703703,12232.807098765432,37465.91358024691,32.0,0.9271604938271606,0.0,0.0,0.999537037037037,0.16385409981012344,0.23785007651895282,0.12187520042061806,0.19099353812634945,0.11356250000000001,0.1825644,0.007041264325380325,0.009666918776929379,0.03416603431105614,0.041076680645346635
sign/branch,32,512,0.1,44,1944,0.11311728395061728,0.1116820987654321,0.08396200524596974,0.0212962962962963,0.09127084335417669,99.98302469135803,511.0262345679012,51.08641975308642,609.9645061728395,0.9953703703703703,12225.592592592593,37465.91358024691,32.0,0.9271604938271606,0.0,0.0,0.9998302469135802,0.15435414388775826,0.21611072588711974,0.11447956785559654,0.1718269195407629,0.1063125,0.16580794999999998,0.006707850843667984,0.008500111289322376,0.03285449929535389,0.038291653618216515
sign/branch,32,1024,0.0,42,1944,0.6070987654320988,0.6276234567901234,0.3135654042401314,0.08364197530864198,0.3541287116518598,99.93981481481481,1020.6558641975308,0.0,2484.8395061728397,0.9953703703703703,29680.57561728395,37465.91358024691,32.0,0.9271604938271606,0.0,0.0,0.9993981481481481,0.3460210282355547,0.4519375972449779,0.30070869252085686,0.39382807444781065,0.289896,0.3794731499999999,0.00762520357966423,0.013826647773385044,0.03681262023746967,0.047785462811589234
sign/branch,32,1024,0.1,42,1944,0.5685185185185185,0.5810956790123457,0.2977248223060838,0.079320987654321,0.33669307801252246,100.0,1020.6558641975308,101.93518518518519,2577.5,0.9953703703703703,28300.14197530864,37465.91358024691,32.0,0.9271604938271606,0.0,0.0,1.0,0.34483359195291996,0.4288779571652412,0.2998535055667162,0.3754393197596073,0.2895835,0.3635767,0.0075409188866615295,0.012153433635830872,0.03624986857175827,0.0452025095000863
sign/branch,32,1024,0.1,43,1944,0.5679012345679012,0.582037037037037,0.2985888924102479,0.07916666666666666,0.3353765447515447,100.0,1020.6558641975308,101.9753086419753,2575.8873456790125,0.9953703703703703,28291.373456790123,37465.91358024691,32.0,0.9271604938271606,0.0,0.0,1.0,0.3589796833693981,0.6588560529053209,0.31333346851170063,0.567397847771644,0.30256249999999996,0.5305670499999998,0.007791910320520401,0.020999927073717117,0.03737490624189377,0.0701626762747764
sign/branch,32,1024,0.1,44,1944,0.5706790123456791,0.5815432098765432,0.30045155383970773,0.08040123456790124,0.33836192100080986,100.0,1020.6558641975308,101.97839506172839,2579.128086419753,0.9953703703703703,28274.668209876545,37465.91358024691,32.0,0.9271604938271606,0.0,0.0,1.0,0.33858371898531914,0.4273276077583432,0.29460457153618336,0.37470911629498005,0.28429150000000003,0.36209379999999997,0.007458031177520752,0.011834106408059597,0.035750214010477066,0.04420895129442215
sign/branch,32,2048,0.0,42,1944,0.7006172839506173,0.8053086419753086,0.3447297725450144,0.09367283950617285,0.3951952411443152,100.0,2035.9243827160494,0.0,6552.567901234568,0.9814814814814815,64788.956790123455,37465.91358024691,32.0,0.9271604938271606,0.0,0.0,1.0,0.6255831103771925,0.7518876111134886,0.5781881045550108,0.6934794364497066,0.5623955,0.6750938,0.00793742947280407,0.013284757733345028,0.03837514668703079,0.047625042498111725
sign/branch,32,2048,0.1,42,1944,0.6993827160493826,0.8042283950617284,0.34600777023100143,0.09382716049382717,0.3967384510208584,100.0,2035.9243827160494,203.26543209876544,6867.229938271605,0.9814814814814815,62184.68672839506,37465.91358024691,32.0,0.9271604938271606,0.0,0.0,1.0,0.6461665034294128,0.7908771280199286,0.5984161980450153,0.7273410446941851,0.5836875,0.7070295499999999,0.008041970431804657,0.016016955487430082,0.03862520679831505,0.05127843469381332
sign/branch,32,2048,0.1,43,1944,0.7007716049382716,0.8033333333333332,0.3436650802170498,0.09367283950617285,0.3944236362060436,100.0,2035.9243827160494,203.3395061728395,6862.853395061728,0.9814814814814815,62219.19135802469,37465.91358024691,32.0,0.9271604938271606,0.0,0.0,1.0,0.6565414369106293,0.8218847680836916,0.6075827404856682,0.7561125326901673,0.592271,0.73881875,0.008207745850086212,0.016625039279460907,0.039165839552879333,0.05153503734618425
sign/branch,32,2048,0.1,44,1944,0.6979938271604939,0.8024228395061729,0.3436557315958613,0.0933641975308642,0.3928804263295004,100.0,2035.9243827160494,203.2006172839506,6862.304012345679,0.9814814814814815,62203.503086419754,37465.91358024691,32.0,0.9271604938271606,0.0,0.0,1.0,0.6125001236796379,0.7343171397224068,0.5660001188516617,0.6812792271375656,0.551417,0.66368745,0.0075837597250938416,0.011667143553495407,0.03700004890561104,0.045417132787406445
