setting_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,candidate_target,exploration,seeds,recall,recall_low,p50_ms,p95_ms,sources,lifetime_peak_bytes
s0040,1000000,keys,sign,16384,16383,0,0,13,0,0,0,0.003,,7.913624634966254,8.416401548311114,1,211337216
s0041,1000000,scan,ivf,16384,8935,0,0,0,0,0,0,0.9,0.89075,16.05700026266277,16.746077872812748,1,206569472
s0042,1000000,keys,direct,16384,12246,0,0,13,0,0,0,0.0045,,8.394645527005196,8.964978833682835,1,211402752
s0043,100000,branch,direct,16384,15971,0,128,0,0,0,0,0.99,0.9855,6.528249941766262,7.09559773094952,1,96485376
s0044,1000000,keys,none,1,1,0,0,13,0,0,0,1.0,1.0,21.060833474621177,29.617718909867108,1,136200192
s0045,1000000,keys,ivf,16384,14427,0,0,13,0,0,0,0.00525,,8.260666858404875,8.823163155466318,1,243187712
s0046,100000,branch,ivf,16384,6095,0,64,0,0,0,0,0.9,0.88875,2.70574982278049,2.900254004634917,1,128745472
s0047,1000000,keys,direct,16384,16374,0,0,12,0,0,0,0.00825,,9.575083386152983,10.285514872521162,1,211255296
s0048,1000000,scan,ivf,16384,14427,0,0,0,0,0,0,0.99,0.98675,25.35754139535129,26.256652176380157,1,206749696
s0049,1000000,keys,direct,16384,16374,0,0,13,0,0,0,0.003,,9.000562597066164,9.66190795879811,1,211517440
s0050,1000000,keys,sign,16384,16383,0,0,14,0,0,0,0.00125,,7.870167260989547,8.368221018463373,1,211714048
s0051,1000000,keys,direct,16384,12246,0,0,12,0,0,0,0.01075,,8.811833569779992,9.846718283370137,1,211599360
s0052,1000000,keys,ivf,16384,8935,0,0,14,0,0,0,0.00275,,7.501500193029642,8.4262415766716,1,243564544
s0053,100000,keys,direct,16384,9017,0,0,14,0,0,0,0.00425,,4.973645554855466,5.667160637676716,1,67698688
s0054,100000,keys,direct,16384,15971,0,0,14,0,0,0,0.0035,,5.911833373829722,6.380183529108763,1,67567616
s0055,1000000,scan,ivf,16,15,0,0,0,0,0,0,0.969,0.96325,23.737520445138216,24.801337998360395,1,137560064
s0056,1000000,branch,ivf,16384,16270,0,160,0,0,0,0,1.0,1.0,30.874437186867,31.719985930249095,1,250200064
