method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,start_depth,candidate_target,leaf_size,node_budget,exploration,seed
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00294,100,364,1,1000,1,True,True,0.99,37.48439549963223,39.17058894840011,37486.852279011146,37.48439549963223,37.48439549963223,37.48439549963223,142200600,333643776,189655.04,364.0,0.0,3142.721,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00279,100,2,1,1000,1,True,True,0.59931,0.3770000002987217,0.5070419992989628,387.38983400799043,0.3770000002987217,0.3770000002987217,0.3770000002987217,142200600,333643776,1149.348,2.0,0.0,18.945,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00289,100,86,1,1000,1,True,True,0.95005,10.292645999470551,11.703240200222353,10369.165331982003,10.292645999470551,10.292645999470551,10.292645999470551,142200600,333643776,45368.739,1792.411,9060.505,9067.789,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00276,100,2,1,1000,1,True,True,0.59931,0.38916650009923615,0.5381375001888954,402.38234899152303,0.38916650009923615,0.38916650009923615,0.38916650009923615,142200600,333643776,1149.348,67.254,381.499,348.775,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00299,100,1024,1,1000,1,True,True,1.0,103.1597295004758,103.70462704931924,103062.85398106229,103.1597295004758,103.1597295004758,103.1597295004758,142200600,333643776,522931.0,1024.0,0.0,8677.0,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00284,100,32,1,1000,1,True,True,0.86181,2.523083499909262,3.488543749426753,2509.7809310336743,2.523083499909262,2.523083499909262,2.523083499909262,142200600,333643776,10415.135,508.685,3110.686,1878.819,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00239,1,3,1,1000,1,True,True,0.902,0.4593960011334275,0.6182110500958515,469.4314980024501,0.4593960011334275,0.4593960011334275,0.4593960011334275,142200600,333643776,1703.657,3.0,0.0,28.094,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00280,100,10,1,1000,1,True,True,0.80841,1.3371875011216616,1.7116901999543186,1358.7927120224776,1.3371875011216616,1.3371875011216616,1.3371875011216616,142200600,333643776,5485.581,266.831,1431.396,1356.904,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00295,100,364,1,1000,1,True,True,0.99,37.45258300023124,39.15601490107292,37459.038994957155,37.45258300023124,37.45258300023124,37.45258300023124,142200600,333643776,189655.04,364.0,0.0,3142.721,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00235,1,2,1,1000,1,True,True,0.859,0.35002099957637256,0.4750771006911236,359.4627390284586,0.35002099957637256,0.35002099957637256,0.35002099957637256,142200600,333643776,1149.348,2.0,0.0,18.945,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00297,100,1024,1,1000,1,True,True,0.95309,48.15091700038465,61.60885209983462,48319.93417898593,48.15091700038465,48.15091700038465,48.15091700038465,142200600,333643776,185175.096,8192.0,49480.036,27289.827,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00229,1,1,1,1000,1,True,True,0.728,0.25420900055905804,0.3468044996225217,261.44405893319345,0.25420900055905804,0.25420900055905804,0.25420900055905804,142200600,333643776,584.657,37.236,216.803,194.935,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00234,1,2,1,1000,1,True,True,0.859,0.34825000057026045,0.473779200365243,358.6856770089071,0.34825000057026045,0.34825000057026045,0.34825000057026045,142200600,333643776,1149.348,2.0,0.0,18.945,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00293,100,364,1,1000,1,True,True,0.98996,49.9000834997787,58.47433334865855,50701.62017399343,49.9000834997787,49.9000834997787,49.9000834997787,142200600,333643776,189021.568,6743.429,33321.0,34257.648,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00286,100,32,1,1000,1,True,True,0.90057,3.5144999992553494,4.095361051167856,3520.489103048021,3.5144999992553494,3.5144999992553494,3.5144999992553494,142200600,333643776,17036.521,32.0,0.0,282.012,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00245,1,35,1,1000,1,True,True,0.991,4.193166500044754,4.9669461493977,4211.87290799935,4.193166500044754,4.193166500044754,4.193166500044754,142200600,333643776,18620.59,796.964,4091.73,4009.601,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00237,1,3,1,1000,1,True,True,0.902,0.4859380005655112,0.6707172996357258,498.91087600371975,0.4859380005655112,0.4859380005655112,0.4859380005655112,142200600,333643776,1703.657,94.913,531.112,490.091,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00249,1,1024,1,1000,1,True,True,1.0,48.32937499941181,61.937092000061966,48438.85532098284,48.32937499941181,48.32937499941181,48.32937499941181,142200600,333643776,185175.096,8192.0,49480.036,27289.827,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-1024-seed42,main-s00282,100,10,1,1000,1,True,True,0.80841,1.230208500601293,1.540750349067821,1245.9967899285402,1.230208500601293,1.230208500601293,1.230208500601293,142200600,333643776,5488.952,10.0,0.0,90.714,0.0,0.0,0.0,,,2048,512,0,42
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00127,1,2,1,1000,1,True,True,0.88,3.6449584986257832,5.593229500300367,3687.887344027331,3.6449584986257832,3.6449584986257832,3.6449584986257832,73210340,204292096,18732.304,0.0,0.0,0.0,17.0,64.0,0.0,16,100000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00189,100,4,1,1000,1,True,True,0.82037,7.17420800083346,9.822343399264353,7216.022709020763,7.17420800083346,7.17420800083346,7.17420800083346,73210340,204292096,36516.569,0.0,0.0,0.0,17.0,128.0,0.0,16,0,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00205,100,64,1,1000,1,True,True,0.07867,0.3884999987349147,0.9696795003037548,1079.0765769670543,0.3884999987349147,0.3884999987349147,0.3884999987349147,73210340,204292096,4954.733,0.0,0.0,0.0,7.134,913.152,9.866,16,1000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00146,1,64,1,1000,1,True,True,0.433,3.2717710000724765,6.763352399502764,4501.495895014159,3.2717710000724765,3.2717710000724765,3.2717710000724765,73210340,204292096,22304.981,0.0,0.0,0.0,10.715,1371.52,6.285,16,10000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00190,100,9,1,1000,1,True,True,0.13163,0.3438124995227554,1.3067107497590764,594.0009750283934,0.3438124995227554,0.3438124995227554,0.3438124995227554,73210340,204292096,2726.076,0.0,0.0,0.0,9.25,166.5,7.75,16,1000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00140,1,12,1,1000,1,True,True,0.336,0.3159375000905129,1.5808767511771256,633.6721700190537,0.3159375000905129,0.3159375000905129,0.3159375000905129,73210340,204292096,3044.622,0.0,0.0,0.0,8.892,213.408,8.108,16,1000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00142,1,12,1,1000,1,True,True,0.99,20.977104499252164,24.85935450040415,20843.706826002744,20.977104499252164,20.977104499252164,20.977104499252164,73210340,204292096,105879.372,0.0,0.0,0.0,17.0,384.0,0.0,16,100000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00126,1,2,1,1000,1,True,True,0.839,2.541791999647103,3.9451374995223887,2669.4695810056146,2.541791999647103,2.541791999647103,2.541791999647103,73210340,204292096,13514.741,0.0,0.0,0.0,15.987,62.136,1.013,16,10000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00201,100,38,1,1000,1,True,True,0.23124,2.7987499997834675,7.246922899048513,3719.8803770315862,2.7987499997834675,2.7987499997834675,2.7987499997834675,73210340,204292096,18313.863,0.0,0.0,0.0,11.179,849.604,5.821,16,10000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00200,100,38,1,1000,1,True,True,0.09586,0.36885399913444417,4.1863354002998605,1197.7546829784842,0.36885399913444417,0.36885399913444417,0.36885399913444417,73210340,204292096,5665.39,0.0,0.0,0.0,7.599,577.524,9.401,16,1000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00195,100,16,1,1000,1,True,True,0.11471,0.34768750083458144,2.015967299212201,754.3069770090369,0.34768750083458144,0.34768750083458144,0.34768750083458144,73210340,204292096,3497.399,0.0,0.0,0.0,8.542,273.344,8.458,16,1000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00144,1,12,1,1000,1,True,True,0.99,20.965875500223774,24.88291455056242,20857.110305005335,20.965875500223774,20.965875500223774,20.965875500223774,73210340,204292096,105879.372,0.0,0.0,0.0,17.0,384.0,0.0,16,0,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00192,100,9,1,1000,1,True,True,0.90962,15.87658350035781,19.522058999245928,15846.586994020981,15.87658350035781,15.87658350035781,15.87658350035781,73210340,204292096,80116.446,0.0,0.0,0.0,17.0,288.0,0.0,16,100000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00121,1,1,1,1000,1,True,True,0.733,1.7480834994785255,2.7600121998148097,1782.9023400117876,1.7480834994785255,1.7480834994785255,1.7480834994785255,73210340,204292096,9008.723,0.0,0.0,0.0,16.916,32.0,0.084,16,10000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00183,100,1,1,1000,1,True,True,0.55537,1.7844379999587545,3.4519247003117925,1905.408082961003,1.7844379999587545,1.7844379999587545,1.7844379999587545,73210340,204292096,9424.944,0.0,0.0,0.0,17.0,32.0,0.0,16,261465,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00136,1,4,1,1000,1,True,True,0.808,2.884521500163828,5.157742000028519,3186.4077530226496,2.884521500163828,2.884521500163828,2.884521500163828,73210340,204292096,16124.846,0.0,0.0,0.0,14.349,114.504,2.651,16,10000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00138,1,4,1,1000,1,True,True,0.955,7.155583500207285,9.749405599632153,7194.1852740092145,7.155583500207285,7.155583500207285,7.155583500207285,73210340,204292096,36516.569,0.0,0.0,0.0,17.0,128.0,0.0,16,261465,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00145,1,64,1,1000,1,True,True,0.258,0.3616875001171138,0.9396035497957199,1044.2632170215802,0.3616875001171138,0.3616875001171138,0.3616875001171138,73210340,204292096,4954.733,0.0,0.0,0.0,7.134,913.152,9.866,16,1000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00193,100,9,1,1000,1,True,True,0.90962,15.917187500235741,19.585569350056176,15854.003268979795,15.917187500235741,15.917187500235741,15.917187500235741,73210340,204292096,80116.446,0.0,0.0,0.0,17.0,288.0,0.0,16,261465,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00135,1,4,1,1000,1,True,True,0.408,0.3132290003122762,1.2272205507542808,464.2305859906628,0.3132290003122762,0.3132290003122762,0.3132290003122762,73210340,204292096,2226.87,0.0,0.0,0.0,10.332,82.656,6.668,16,1000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00198,100,16,1,1000,1,True,True,0.95386,27.81975049947505,31.9958937499905,27609.598270993956,27.81975049947505,27.81975049947505,27.81975049947505,73210340,204292096,139921.351,0.0,0.0,0.0,17.0,512.0,0.0,16,261465,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00194,100,9,1,1000,1,True,True,0.90962,15.871229500589834,19.47471430039513,15820.204458052103,15.871229500589834,15.871229500589834,15.871229500589834,73210340,204292096,80116.446,0.0,0.0,0.0,17.0,288.0,0.0,16,0,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00129,1,2,1,1000,1,True,True,0.88,3.662688000986236,5.571383650203643,3696.9202679883892,3.662688000986236,3.662688000986236,3.662688000986236,73210340,204292096,18732.304,0.0,0.0,0.0,17.0,64.0,0.0,16,0,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00196,100,16,1,1000,1,True,True,0.34017,2.856395999515371,11.811023249629216,4134.698439991553,2.856395999515371,2.856395999515371,2.856395999515371,73210340,204292096,20594.454,0.0,0.0,0.0,12.321,394.272,4.679,16,10000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00143,1,12,1,1000,1,True,True,0.99,20.94675050011574,24.802825000006123,20847.178532056205,20.94675050011574,20.94675050011574,20.94675050011574,73210340,204292096,105879.372,0.0,0.0,0.0,17.0,384.0,0.0,16,261465,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00137,1,4,1,1000,1,True,True,0.955,7.147542000893736,9.757748550600809,7183.959060021152,7.147542000893736,7.147542000893736,7.147542000893736,73210340,204292096,36516.569,0.0,0.0,0.0,17.0,128.0,0.0,16,100000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00124,1,1,1,1000,1,True,True,0.739,1.7496454993306543,3.4528687493548205,1875.8104819971777,1.7496454993306543,1.7496454993306543,1.7496454993306543,73210340,204292096,9424.944,0.0,0.0,0.0,17.0,32.0,0.0,16,0,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00123,1,1,1,1000,1,True,True,0.739,1.7372290003550006,3.44207739981357,1866.163909975512,1.7372290003550006,1.7372290003550006,1.7372290003550006,73210340,204292096,9424.944,0.0,0.0,0.0,17.0,32.0,0.0,16,261465,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00149,1,64,1,1000,1,True,True,1.0,103.27618750034162,103.91305355069562,103102.38340498654,103.27618750034162,103.27618750034162,103.27618750034162,73210340,204292096,522931.0,0.0,0.0,0.0,17.0,2048.0,0.0,16,0,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00207,100,64,1,1000,1,True,True,0.60323,35.76141650046338,61.23558574990966,36096.4897699705,35.76141650046338,35.76141650046338,35.76141650046338,73210340,204292096,182133.576,0.0,0.0,0.0,14.207,1818.496,2.793,16,100000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00208,100,64,1,1000,1,True,True,0.87483,61.23539549935231,103.99337884946362,80170.63083498397,61.23539549935231,61.23539549935231,61.23539549935231,73210340,204292096,405667.71,0.0,0.0,0.0,16.455,2048.0,0.545,16,261465,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00128,1,2,1,1000,1,True,True,0.88,3.6541874997055857,5.565085698890471,3704.486003945931,3.6541874997055857,3.6541874997055857,3.6541874997055857,73210340,204292096,18732.304,0.0,0.0,0.0,17.0,64.0,0.0,16,261465,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00199,100,16,1,1000,1,True,True,0.95386,27.905541499421815,32.04553929863323,27647.558833983567,27.905541499421815,27.905541499421815,27.905541499421815,73210340,204292096,139921.351,0.0,0.0,0.0,17.0,512.0,0.0,16,0,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00209,100,64,1,1000,1,True,True,1.0,103.423166500761,105.55644614851188,103404.81798397923,103.423166500761,103.423166500761,103.423166500761,73210340,204292096,522931.0,0.0,0.0,0.0,17.0,2048.0,0.0,16,0,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00187,100,4,1,1000,1,True,True,0.82037,7.219895999696746,9.815977400830889,7252.245622032206,7.219895999696746,7.219895999696746,7.219895999696746,73210340,204292096,36516.569,0.0,0.0,0.0,17.0,128.0,0.0,16,100000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00206,100,64,1,1000,1,True,True,0.20897,3.2870414997887565,6.775257999834138,4529.968513037602,3.2870414997887565,3.2870414997887565,3.2870414997887565,73210340,204292096,22304.981,0.0,0.0,0.0,10.715,1371.52,6.285,16,10000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00184,100,1,1,1000,1,True,True,0.55537,1.7894790007630945,3.500481850824144,1919.7242169957462,1.7894790007630945,1.7894790007630945,1.7894790007630945,73210340,204292096,9424.944,0.0,0.0,0.0,17.0,32.0,0.0,16,0,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00147,1,64,1,1000,1,True,True,0.807,35.79781200005527,61.13403334957184,36070.300828971085,35.79781200005527,35.79781200005527,35.79781200005527,73210340,204292096,182133.576,0.0,0.0,0.0,14.207,1818.496,2.793,16,100000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00125,1,2,1,1000,1,True,True,0.459,0.3018750003320747,1.2349295000603886,438.0056610079919,0.3018750003320747,0.3018750003320747,0.3018750003320747,73210340,204292096,2141.852,0.0,0.0,0.0,11.419,45.676,5.581,16,1000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00197,100,16,1,1000,1,True,True,0.95251,27.79704149997997,32.03526904981118,27592.760237004768,27.79704149997997,27.79704149997997,27.79704149997997,73210340,204292096,139551.75,0.0,0.0,0.0,16.994,512.0,0.006,16,100000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00122,1,1,1,1000,1,True,True,0.739,1.7254374997719424,3.4009104007054702,1855.2494539617328,1.7254374997719424,1.7254374997719424,1.7254374997719424,73210340,204292096,9424.944,0.0,0.0,0.0,17.0,32.0,0.0,16,100000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00188,100,4,1,1000,1,True,True,0.82037,7.192770500296319,9.793595848987023,7241.709250989516,7.192770500296319,7.192770500296319,7.192770500296319,73210340,204292096,36516.569,0.0,0.0,0.0,17.0,128.0,0.0,16,261465,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00191,100,9,1,1000,1,True,True,0.44385,3.2273540000460343,8.709343751343113,4265.864782008066,3.2273540000460343,3.2273540000460343,3.2273540000460343,73210340,204292096,21209.529,0.0,0.0,0.0,13.182,237.276,3.818,16,10000,,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d1024/routers/ivf-64-seed42,main-s00186,100,4,1,1000,1,True,True,0.54003,2.9560835000665975,5.2367003496328834,3242.796990018178,2.9560835000665975,2.9560835000665975,2.9560835000665975,73210340,204292096,16124.846,0.0,0.0,0.0,14.349,114.504,2.651,16,10000,,,,
