method,probes,node_budget,explore_probability,seed,measurements,float_recall,binary_recall,ndcg,precision,relevance_recall,candidates,nodes,random_nodes,documents_scored,budget_exhausted,retrieval_p50_ms,retrieval_p95_ms,core_p50_ms,core_p95_ms,native_p50_ms,native_p95_ms,routing_p50_ms,routing_p95_ms,rerank_p50_ms,rerank_p95_ms
ivf/branch,16,32,0.1,43,1944,0.0,0.0,0.0,0.0,0.0,2.2746913580246915,32.0,3.1481481481481484,2.2746913580246915,1.0,0.019292347133159637,0.030951551161706444,0.01237494871020317,0.015160767361521717,0.009834,0.012292,0.005833804607391357,0.006868876516818997,0.0006249174475669861,0.009665731340646744
ivf/branch,16,32,0.1,44,1944,0.0,0.0,0.0,0.0,0.0,2.2824074074074074,32.0,3.1527777777777777,2.2824074074074074,1.0,0.019541941583156586,0.03145907539874315,0.012416858226060867,0.015459023416042328,0.009917,0.012618699999999997,0.005749985575675964,0.00733276829123497,0.0006249174475669861,0.009458046406507492
ivf/branch,16,128,0.0,42,1944,0.000154320987654321,0.00038580246913580245,0.0,0.0,0.0,1.4552469135802468,128.0,0.0,1.6604938271604939,1.0,0.03024982288479805,0.03589105326682328,0.02345908433198929,0.02733292058110237,0.020167,0.023625,0.005875248461961746,0.006743543781340119,0.0006249174475669861,0.0007920898497104645
ivf/branch,16,128,0.1,42,1944,0.000308641975308642,0.0004475308641975309,0.0,0.0,0.0,42.55864197530864,128.0,12.746913580246913,43.22993827160494,1.0,0.05181180313229561,0.07649355102330446,0.029582995921373367,0.037624966353178024,0.026125,0.0340767,0.007416121661663055,0.008166767656803131,0.014875084161758423,0.0322503037750721
ivf/branch,16,128,0.1,43,1944,0.000308641975308642,0.0004320987654320988,0.0,0.0,0.0,41.38425925925926,128.0,12.76388888888889,42.48765432098765,1.0,0.04983413964509964,0.07489197887480258,0.028166919946670532,0.03603470977395772,0.02475,0.03228485,0.0074999406933784485,0.008166301995515823,0.01429184339940548,0.031750183552503586
ivf/branch,16,128,0.1,44,1944,0.000617283950617284,0.0005092592592592592,0.0,0.0,0.0,41.65432098765432,128.0,12.780864197530864,42.44135802469136,1.0,0.05087489262223244,0.07353480905294418,0.028667040169239044,0.03624986857175827,0.0251455,0.0323687,0.0074999406933784485,0.008208141662180424,0.014708144590258598,0.03120768815279007
ivf/branch,16,512,0.0,42,1944,0.36141975308641977,0.3329320987654321,0.22331328920086627,0.054166666666666675,0.24310554842962248,93.40123456790124,512.0,0.0,646.3595679012345,1.0,0.14983303844928741,0.1934103900566697,0.10893796570599079,0.15065439511090517,0.103417,0.14561074999999996,0.006291316822171211,0.008326862007379528,0.03329198807477951,0.038070348091423505
ivf/branch,16,512,0.1,42,1944,0.2762345679012346,0.25058641975308643,0.17460529786939152,0.04228395061728395,0.185419505905617,100.0,512.0,51.13425925925926,727.0030864197531,1.0,0.15512481331825256,0.19357677083462477,0.114083057269454,0.15060005243867633,0.108375,0.14542049999999998,0.006250105798244476,0.008082948625087738,0.033624935895204544,0.0384518876671791
ivf/branch,16,512,0.1,43,1944,0.27685185185185185,0.2504475308641975,0.17115911337408143,0.041512345679012345,0.18403061701672813,100.0,512.0,51.25617283950617,724.033950617284,1.0,0.1566670835018158,0.19836253486573696,0.11570798233151436,0.1554270042106509,0.109875,0.1502731,0.006332993507385254,0.008250121027231216,0.03358302637934685,0.038243667222559445
ivf/branch,16,512,0.1,44,1944,0.27361111111111114,0.24705246913580245,0.16801539572768087,0.0404320987654321,0.17978495270161937,100.0,512.0,51.214506172839506,721.699074074074,1.0,0.1575211063027382,0.19953562878072262,0.11656247079372406,0.15674729365855453,0.110729,0.1514331,0.006458256393671036,0.008284952491521832,0.033624935895204544,0.038499943912029266
ivf/float,1,0,0.0,42,1944,0.48750000000000004,,0.2162707754312781,0.058024691358024696,0.24533147322499174,100.0,0.0,0.0,,0.0,0.0663544051349163,0.07866066880524158,0.032874755561351776,0.04495198372751474,,,,,0.033041927963495255,0.03673755563795566
ivf/float,4,0,0.0,42,1944,0.816820987654321,,0.31691604825374203,0.08796296296296297,0.3735462111619519,100.0,0.0,0.0,,0.0,0.10833307169377804,0.12583325151354074,0.07420801557600498,0.08975008968263865,,,,,0.03381236456334591,0.037999823689460754
ivf/float,16,0,0.0,42,1944,0.9640432098765431,,0.3654304012429996,0.1013888888888889,0.4326738076738077,100.0,0.0,0.0,,0.0,0.2590420190244913,0.29743933118879795,0.22120866924524307,0.2566891722381115,,,,,0.037624966353178024,0.0432910630479455
ivf/scan,1,0,0.0,42,1944,0.45941358024691353,1.0,0.2148282251723496,0.057253086419753095,0.24307912166708465,100.0,0.0,0.0,1065.0185185185185,0.0,0.08312519639730453,0.10578583460301161,0.04291674122214317,0.06704158149659634,0.041541,0.0658267,0.005417037755250931,0.007041264325380325,0.033166492357850075,0.0377078540623188
ivf/scan,4,0,0.0,42,1944,0.7118827160493828,1.0,0.31386037952179,0.08611111111111111,0.366867541751801,100.0,0.0,0.0,4047.307098765432,0.0,0.16272906213998795,0.19143256358802316,0.12339558452367783,0.1508622895926237,0.121896,0.14924369999999998,0.005667097866535187,0.007284781895577904,0.03300001844763756,0.03737530205398798
ivf/scan,16,0,0.0,42,1944,0.7933641975308642,1.0,0.35425023923909316,0.09675925925925927,0.4107798237427867,100.0,0.0,0.0,15501.618827160493,0.0,0.4603336565196514,0.5159341497346759,0.4180625546723604,0.4705233499407768,0.41581250000000003,0.46827939999999996,0.006667338311672211,0.01011912245303392,0.03445800393819809,0.0411671819165349
sign/branch,1,32,0.0,42,1944,0.028703703703703703,0.2228725749559083,0.027188942973722974,0.006790123456790124,0.023995410453743787,32.06481481481482,30.26851851851852,0.0,35.0787037037037,0.9274691358024691,0.02931244671344757,0.06430796347558497,0.014707911759614944,0.023792032152414322,0.0126875,0.021625,0.006292015314102173,0.008166767656803131,0.008082948625087738,0.034207943826913834
sign/branch,1,32,0.1,42,1944,0.021604938271604937,0.1963447971781305,0.0196227814691723,0.005246913580246914,0.017693970124525678,36.84722222222222,30.26851851851852,2.7962962962962963,39.916666666666664,0.9274691358024691,0.034479424357414246,0.06450007203966379,0.015541911125183105,0.023541972041130066,0.013542,0.02139739999999999,0.0063749030232429504,0.008208141662180424,0.011583324521780014,0.03432699013501405
sign/branch,1,32,0.1,43,1944,0.02052469135802469,0.19495590828924161,0.016956705593080216,0.004629629629629629,0.015709843140398694,37.02006172839506,30.26851851851852,2.7453703703703702,40.19598765432099,0.9274691358024691,0.03374996595084667,0.06241009104996919,0.01533282920718193,0.022333115339279175,0.013375,0.020334,0.006332993507385254,0.008165836334228516,0.0113749410957098,0.03332681953907012
sign/branch,1,32,0.1,44,1944,0.02021604938271605,0.19419973544973546,0.017533635634100663,0.004629629629629629,0.01596704478648923,35.28703703703704,30.26851851851852,2.7546296296296298,38.351851851851855,0.9274691358024691,0.033082906156778336,0.06269537843763827,0.0149579718708992,0.02224394120275974,0.013,0.02041685,0.006250105798244476,0.008166232146322727,0.011124648153781891,0.03370782360434532
sign/branch,1,128,0.0,42,1944,0.12669753086419755,0.7174867724867725,0.08474027201617751,0.021296296296296296,0.08586823413212302,95.73611111111111,108.30401234567901,0.0,360.2283950617284,0.7345679012345679,0.08252076804637909,0.0968271167948842,0.043104635551571846,0.05499972030520439,0.040916,0.0526607,0.0061248429119586945,0.007916637696325779,0.03312481567263603,0.03765351139008998
sign/branch,1,128,0.1,42,1944,0.12608024691358025,0.7167768959435625,0.08435564414728422,0.020987654320987658,0.08516092960537405,95.73611111111111,108.30401234567901,10.549382716049383,375.35493827160496,0.7345679012345679,0.08412497118115425,0.09728493168950081,0.04458311013877392,0.05552223883569239,0.042375,0.053076849999999995,0.00629061833024025,0.0077500008046627045,0.032875221222639084,0.03724382258951663
sign/branch,1,128,0.1,43,1944,0.1263888888888889,0.7165145502645504,0.08456545931012581,0.021141975308641977,0.08567533289755512,95.73611111111111,108.30401234567901,10.594135802469136,376.50925925925924,0.7345679012345679,0.08789566345512867,0.11878537479788065,0.04704156890511513,0.06795178633183241,0.0448545,0.06458385,0.006416812539100647,0.010500126518309116,0.0338749960064888,0.04286894109100103
sign/branch,1,128,0.1,44,1944,0.12669753086419755,0.7179188712522047,0.08491218655002324,0.0212962962962963,0.08582965388520944,95.73611111111111,108.30401234567901,10.510802469135802,376.054012345679,0.7345679012345679,0.08429214358329773,0.09961239993572234,0.044667162001132965,0.05702914204448461,0.042542,0.054695549999999996,0.006166286766529083,0.008082948625087738,0.03312481567263603,0.037702103145420544
sign/branch,1,512,0.0,42,1944,0.14907407407407408,0.9719444444444445,0.09089426867368369,0.023148148148148147,0.09613057981113536,95.79475308641975,311.108024691358,0.0,1399.7206790123457,0.38271604938271603,0.13681291602551937,0.20505206193774936,0.09487546049058437,0.162070756778121,0.092625,0.15884994999999996,0.006416812539100647,0.008041760884225368,0.03350013867020607,0.03828590270131826
