case_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,key_offset,candidate_target,key_limit,recall,routing_recall,p50_ms,p95_ms,mean_routing_ms,mean_scored,logical_bytes,routing_bytes,rss_before_queries,lifetime_peak_bytes,budget_status,power_unchanged,predicted_p50_ms,prediction_error_percent
549,1000000,branch,ivf,8192,320,4096,128,0,0,0,0,0.9024,0.9024,1.4920835383236408,1.6771645518019795,0.16628329176455736,38828.31,80310784,8454144,191021056,230752256,fits_by_lifetime_peak,True,1.5777088043240803,5.73863753611541
550,1000000,scan,ivf,8192,768,0,0,0,0,0,0,0.9555,0.9555,2.66468757763505,2.8815783793106675,0.22450033575296402,92534.3,40000000,8454144,149995520,189759488,fits_by_lifetime_peak,True,2.6166614572010447,-1.8023171210423516
551,1000000,branch,sign,8192,1024,512,512,0,0,0,0,0.2065,0.9621,1.4971874188631773,1.8314539920538664,0.09778252337127924,47924.51,77089280,220080,141115392,180535296,fits_by_lifetime_peak,True,1.7532852468370783,17.10526182275547
552,1000000,branch,sign,8192,4096,512,512,0,0,0,0,0.2065,1.0,1.775271026417613,2.095887577161193,0.17283996101468801,47924.51,77089280,220080,141803520,180748288,fits_by_lifetime_peak,True,1.8341268639425394,3.3153156137344153
553,1000000,branch,ivf,8192,3072,0,1024,0,0,0,0,0.9955,0.9955,10.560145834460855,10.975303850136697,0.3691454604268074,372048.09,80310784,8454144,191021056,230604800,fits_by_lifetime_peak,True,12.976757045994688,22.884259833303844
554,1000000,branch,ivf,8192,512,1024,128,0,0,0,0,0.4645,0.9352,1.238812692463398,1.5552100958302617,0.19118798896670341,32862.49,80310784,8454144,176455680,216170496,fits_by_lifetime_peak,True,1.3393717740938946,8.11737579395746
555,1000000,branch,ivf,8192,256,2048,1024,0,0,0,0,0.8818,0.8818,1.0379995219409466,1.1502770707011223,0.15758092980831861,31136.99,80310784,8454144,190873600,230637568,fits_by_lifetime_peak,True,1.2212785046537569,17.65694288279618
556,1000000,branch,ivf,8192,384,2048,128,0,0,0,0,0.9094,0.914,1.6593956388533115,1.7961624078452587,0.17617751378566027,45085.67,80310784,8454144,182468608,222248960,fits_by_lifetime_peak,True,1.8114015508704582,9.160317675788686
557,1000000,scan,ivf,8192,256,0,0,0,0,0,0,0.8818,0.8818,1.0030625853687525,1.0883309412747622,0.15742497518658638,31136.99,40000000,8454144,141623296,189661184,fits_by_lifetime_peak,True,0.9711081309787724,-3.1856889944940736
558,1000000,branch,ivf,8192,256,0,1024,0,0,0,0,0.8818,0.8818,1.0650623589754105,1.1713086860254407,0.15822967048734426,31136.99,80310784,8454144,190840832,230621184,fits_by_lifetime_peak,True,1.221285680999523,14.667997672399125
559,1000000,keys,ivf,8192,768,0,0,12,0,10000,524288,0.4635,0.9555,1.28927081823349,2.591229486279189,0.214387197047472,10422.43,49392520,8454144,148996096,188727296,fits_by_lifetime_peak,True,1.6714107576419632,29.640005342870236
560,1000000,keys,ivf,8192,3072,0,0,12,0,10000,524288,0.2632,0.9955,2.000208478420973,4.913622932508587,0.3476367611438036,11383.17,49392520,8454144,148815872,188383232,fits_by_lifetime_peak,True,2.202476446714556,10.112344311891919
561,1000000,branch,ivf,8192,224,2048,1024,0,0,0,0,0.8709,0.8709,0.9337496012449265,1.0183263337239623,0.15240713022649288,27320.26,80310784,8454144,190758912,230506496,fits_by_lifetime_peak,True,1.0913174631820257,16.87474476315931
562,1000000,branch,ivf,8192,320,1024,512,0,0,0,0,0.9024,0.9024,1.283229561522603,1.5550290234386919,0.17662298399955034,38828.31,80310784,8454144,182370304,222117888,fits_by_lifetime_peak,True,1.489037623565059,16.03828872195374
563,1000000,branch,ivf,8192,224,1024,1024,0,0,0,0,0.8709,0.8709,0.9429999627172947,1.0281374445185065,0.1543745445087552,27320.26,80310784,8454144,191053824,230801408,fits_by_lifetime_peak,True,1.0946623538732856,16.08296894508556
564,1000000,branch,ivf,8192,448,256,128,0,0,0,0,0.3599,0.9247,0.6321873515844345,0.684891757555306,0.18223924562335014,13821.71,80310784,8454144,190840832,230604800,fits_by_lifetime_peak,True,0.6704939231861464,6.059370138568121
565,1000000,keys,sign,8192,1536,0,0,8,13,0,524288,0.9864,0.9864,32.42239588871598,39.02774767484516,0.13149045407772064,764158.79,42669700,220080,103366656,142966784,fits_by_lifetime_peak,True,37.18968381593636,14.703687980318403
566,1000000,branch,sign,8192,512,256,512,0,0,0,0,0.1694,0.9011,0.8016664069145918,1.003029546700418,0.07573169190436602,24213.69,77089280,220080,141262848,180912128,fits_by_lifetime_peak,True,0.9006956814225349,12.352928057579637
567,1000000,branch,sign,8192,6144,1024,512,0,0,0,0,0.2311,1.0,2.8596664778888226,3.538853907957673,0.1698146155104041,92021.36,77089280,220080,141787136,180781056,fits_by_lifetime_peak,True,3.314443627243831,15.903153492597234
