method,probes,node_budget,explore_probability,seed,measurements,float_recall,binary_recall,ndcg,precision,relevance_recall,candidates,nodes,random_nodes,documents_scored,budget_exhausted,retrieval_p50_ms,retrieval_p95_ms,core_p50_ms,core_p95_ms,native_p50_ms,native_p95_ms,routing_p50_ms,routing_p95_ms,rerank_p50_ms,rerank_p95_ms
sign/branch,16,32,0.1,43,1944,0.0026234567901234573,0.005030864197530864,0.005149285120577608,0.001080246913580247,0.0049382716049382715,21.632716049382715,31.993827160493826,3.1558641975308643,22.896604938271604,0.9984567901234568,0.036561861634254456,0.06918304134160279,0.021082814782857895,0.03128568641841411,0.017167,0.027375,0.009208917617797852,0.009791925549507141,0.006333226338028908,0.027779489755630486
sign/branch,16,32,0.1,44,1944,0.0026234567901234573,0.005154320987654322,0.005149285120577608,0.001080246913580247,0.0049382716049382715,21.307098765432098,31.993827160493826,3.140432098765432,22.58179012345679,0.9984567901234568,0.03662519156932831,0.06674386095255613,0.02091703936457634,0.030868919566273686,0.017,0.026743849999999996,0.009207986295223236,0.009834300726652145,0.006229383870959282,0.02587533090263605
sign/branch,16,128,0.0,42,1944,0.011882716049382716,0.017947530864197533,0.012536549080293974,0.0037037037037037034,0.011964552936775159,36.40432098765432,127.61728395061728,0.0,46.92901234567901,0.9953703703703703,0.06587523967027664,0.11373155284672974,0.04312535747885704,0.06143751088529822,0.037333,0.054933799999999984,0.009375158697366714,0.010916823521256447,0.013124663382768631,0.04278565756976604
sign/branch,16,128,0.1,42,1944,0.008487654320987654,0.01600308641975309,0.009597446096004523,0.0023148148148148147,0.0084221848110737,64.05864197530865,127.61728395061728,12.742283950617283,83.55555555555556,0.9953703703703703,0.0899583101272583,0.11673730332404374,0.05058338865637779,0.06475013215094805,0.044834,0.0591607,0.009541865438222885,0.010618846863508221,0.029604649171233177,0.04337495192885399
sign/branch,16,128,0.1,43,1944,0.010030864197530864,0.016712962962962964,0.011328576444688352,0.0030864197530864196,0.01029274223718668,65.54938271604938,127.61728395061728,12.725308641975309,84.38117283950618,0.9953703703703703,0.09037507697939873,0.11703574564307928,0.050374772399663925,0.06537504959851503,0.044708,0.05958119999999997,0.009458977729082108,0.010750256478786469,0.029542017728090286,0.043160584755241864
sign/branch,16,128,0.1,44,1944,0.00972222222222222,0.016296296296296295,0.012128787134729303,0.0033950617283950617,0.010807145529367752,64.16820987654322,127.61728395061728,12.708333333333334,82.99382716049382,0.9953703703703703,0.08850009180605412,0.1153626013547182,0.04949979484081268,0.06369561888277529,0.043792,0.0581607,0.00954093411564827,0.010416842997074127,0.02893805503845215,0.04291052464395761
sign/branch,16,512,0.0,42,1944,0.4223765432098765,0.47072530864197526,0.24890919541460388,0.06311728395061728,0.269582526526971,98.3070987654321,509.0432098765432,0.0,992.0277777777778,0.9891975308641975,0.2610418014228344,0.31718378886580467,0.20693731494247913,0.25672533083707094,0.1973125,0.24692499999999995,0.009958632290363312,0.011750031262636185,0.04341593012213707,0.049500190652906895
sign/branch,16,512,0.1,42,1944,0.36666666666666664,0.41268518518518515,0.2270948012088234,0.05555555555555555,0.24267556003667112,100.0,509.0432098765432,50.973765432098766,1040.7654320987654,0.9891975308641975,0.2690209075808525,0.3272356698289513,0.21422933787107468,0.26680200826376677,0.2050415,0.25731424999999997,0.010041985660791397,0.012112455442547791,0.04370883107185364,0.04979216028004885
sign/branch,16,512,0.1,43,1944,0.36234567901234566,0.41104938271604935,0.22392722958680683,0.054475308641975306,0.2415787787315565,100.0,509.0432098765432,50.95216049382716,1045.70987654321,0.9891975308641975,0.2695205621421337,0.3230704227462411,0.2154374960809946,0.26664112228900194,0.2055205,0.25766069999999996,0.00995909795165062,0.011660065501928326,0.04354212433099747,0.04966696724295616
sign/branch,16,512,0.1,44,1944,0.36311728395061726,0.41162037037037036,0.22808478484620437,0.05601851851851852,0.2452714595075706,100.0,509.0432098765432,50.842592592592595,1040.8225308641975,0.9891975308641975,0.2787504345178604,0.3445104928687215,0.22235396318137646,0.28195176273584366,0.2126665,0.272708,0.010167248547077179,0.01386876683682203,0.04449998959898949,0.052564544603228555
sign/scan,1,0,0.0,42,1944,0.15108024691358027,1.0,0.09029706954363319,0.022839506172839506,0.09629592372647927,95.79475308641975,0.0,0.0,2300.2484567901233,0.0,0.14495826326310635,0.321076693944633,0.08922885172069073,0.2665714593604207,0.08718699999999999,0.26448755,0.009666197001934052,0.010909885168075558,0.04266668111085892,0.04811855033040046
sign/scan,4,0,0.0,42,1944,0.3912037037037037,1.0,0.21999296364763324,0.05648148148148149,0.24183343662510332,99.54938271604938,0.0,0.0,8362.447530864198,0.0,0.38381200283765793,0.810516672208905,0.3283335827291012,0.7530515780672431,0.3263125,0.7504837999999999,0.0100000761449337,0.012945523485541337,0.04404224455356598,0.05136886611580848
sign/scan,16,0,0.0,42,1944,0.6783950617283951,1.0,0.3340589002387337,0.08935185185185185,0.38058750662917334,100.0,0.0,0.0,24989.020061728395,0.0,1.1010835878551006,1.6796653158962727,1.0409788228571415,1.6187749104574323,1.0378125,1.6147955,0.010416842997074127,0.01761277671903371,0.04616705700755119,0.05906412843614815
