query,top_k,correct_depth,stop_depth,correct_documents_scored,stop_documents_scored,extra_documents_scored,extra_lookups
874,50,0,0,38547,38547,0,0
874,100,0,0,38547,38547,0,0
875,1,5,0,14118,45062,30944,624
875,2,5,0,14118,45062,30944,624
875,3,5,0,14118,45062,30944,624
875,5,0,0,45062,45062,0,0
875,10,0,0,45062,45062,0,0
875,20,0,0,45062,45062,0,0
875,50,0,0,45062,45062,0,0
875,100,0,0,45062,45062,0,0
876,1,25,2,3,24062,24059,3588
876,2,25,2,3,24062,24059,3588
876,3,11,2,113,24062,23949,1404
876,5,3,2,23985,24062,77,156
876,10,3,2,23985,24062,77,156
876,20,3,0,23985,38874,14889,312
876,50,3,0,23985,38874,14889,312
876,100,3,0,23985,38874,14889,312
877,1,9,2,2443,18832,16389,1092
877,2,9,2,2443,18832,16389,1092
877,3,9,2,2443,18832,16389,1092
877,5,9,2,2443,18832,16389,1092
877,10,9,0,2443,41199,38756,1248
877,20,0,0,41199,41199,0,0
877,50,0,0,41199,41199,0,0
877,100,0,0,41199,41199,0,0
878,1,2,0,6415,41791,35376,156
878,2,0,0,41791,41791,0,0
878,3,0,0,41791,41791,0,0
878,5,0,0,41791,41791,0,0
878,10,0,0,41791,41791,0,0
878,20,0,0,41791,41791,0,0
878,50,0,0,41791,41791,0,0
878,100,0,0,41791,41791,0,0
879,1,4,2,5791,7171,1380,312
879,2,4,2,5791,7171,1380,312
879,3,4,2,5791,7171,1380,312
879,5,4,0,5791,36471,30680,468
879,10,4,0,5791,36471,30680,468
879,20,4,0,5791,36471,30680,468
879,50,0,0,36471,36471,0,0
879,100,0,0,36471,36471,0,0
880,1,6,0,3693,37011,33318,780
880,2,6,0,3693,37011,33318,780
880,3,3,0,11065,37011,25946,312
880,5,0,0,37011,37011,0,0
880,10,0,0,37011,37011,0,0
880,20,0,0,37011,37011,0,0
880,50,0,0,37011,37011,0,0
880,100,0,0,37011,37011,0,0
881,1,1,1,26775,26775,0,0
881,2,1,1,26775,26775,0,0
881,3,1,1,26775,26775,0,0
881,5,1,1,26775,26775,0,0
881,10,1,1,26775,26775,0,0
881,20,1,0,26775,43735,16960,0
881,50,0,0,43735,43735,0,0
881,100,0,0,43735,43735,0,0
882,1,21,2,8,21196,21188,2964
882,2,17,1,48,27154,27106,2496
882,3,4,1,19094,27154,8060,468
882,5,4,0,19094,40215,21121,468
882,10,0,0,40215,40215,0,0
882,20,0,0,40215,40215,0,0
882,50,0,0,40215,40215,0,0
882,100,0,0,40215,40215,0,0
883,1,4,2,8549,24266,15717,312
883,2,4,2,8549,24266,15717,312
883,3,4,2,8549,24266,15717,312
883,5,4,2,8549,24266,15717,312
883,10,4,2,8549,24266,15717,312
883,20,4,2,8549,24266,15717,312
883,50,4,1,8549,25815,17266,468
883,100,3,0,24253,42659,18406,312
884,1,32,32,1,1,0,0
884,2,7,0,1609,41439,39830,936
884,3,7,0,1609,41439,39830,936
884,5,0,0,41439,41439,0,0
884,10,0,0,41439,41439,0,0
884,20,0,0,41439,41439,0,0
884,50,0,0,41439,41439,0,0
884,100,0,0,41439,41439,0,0
885,1,26,0,2,43393,43391,3900
885,2,10,0,1311,43393,42082,1404
885,3,10,0,1311,43393,42082,1404
885,5,10,0,1311,43393,42082,1404
885,10,7,0,9458,43393,33935,936
885,20,0,0,43393,43393,0,0
885,50,0,0,43393,43393,0,0
885,100,0,0,43393,43393,0,0
886,1,30,2,1,20997,20996,4368
886,2,16,1,81,25325,25244,2340
886,3,5,1,17454,25325,7871,624
886,5,5,1,17454,25325,7871,624
886,10,1,1,25325,25325,0,0
886,20,1,0,25325,43351,18026,0
886,50,0,0,43351,43351,0,0
886,100,0,0,43351,43351,0,0
887,1,15,0,61,40958,40897,2184
887,2,1,0,19411,40958,21547,0
887,3,1,0,19411,40958,21547,0
887,5,1,0,19411,40958,21547,0
887,10,0,0,40958,40958,0,0
887,20,0,0,40958,40958,0,0
887,50,0,0,40958,40958,0,0
887,100,0,0,40958,40958,0,0
888,1,2,2,11417,11417,0,0
888,2,2,0,11417,39678,28261,156
888,3,2,0,11417,39678,28261,156
888,5,0,0,39678,39678,0,0
888,10,0,0,39678,39678,0,0
888,20,0,0,39678,39678,0,0
888,50,0,0,39678,39678,0,0
888,100,0,0,39678,39678,0,0
889,1,22,22,15,15,0,0
889,2,22,0,15,39344,39329,3276
889,3,22,0,15,39344,39329,3276
889,5,4,0,18517,39344,20827,468
889,10,4,0,18517,39344,20827,468
889,20,4,0,18517,39344,20827,468
889,50,0,0,39344,39344,0,0
889,100,0,0,39344,39344,0,0
890,1,4,1,3677,27329,23652,468
890,2,1,1,27329,27329,0,0
890,3,1,0,27329,38651,11322,0
890,5,1,0,27329,38651,11322,0
890,10,1,0,27329,38651,11322,0
890,20,1,0,27329,38651,11322,0
890,50,1,0,27329,38651,11322,0
890,100,1,0,27329,38651,11322,0
891,1,4,2,15046,20059,5013,312
891,2,4,0,15046,44438,29392,468
891,3,4,0,15046,44438,29392,468
891,5,4,0,15046,44438,29392,468
891,10,3,0,20044,44438,24394,312
891,20,0,0,44438,44438,0,0
891,50,0,0,44438,44438,0,0
891,100,0,0,44438,44438,0,0
892,1,8,2,1887,15900,14013,936
892,2,4,0,12887,40690,27803,468
892,3,4,0,12887,40690,27803,468
892,5,4,0,12887,40690,27803,468
892,10,4,0,12887,40690,27803,468
892,20,0,0,40690,40690,0,0
892,50,0,0,40690,40690,0,0
892,100,0,0,40690,40690,0,0
893,1,15,0,673,45254,44581,2184
893,2,0,0,45254,45254,0,0
893,3,0,0,45254,45254,0,0
893,5,0,0,45254,45254,0,0
893,10,0,0,45254,45254,0,0
893,20,0,0,45254,45254,0,0
893,50,0,0,45254,45254,0,0
893,100,0,0,45254,45254,0,0
894,1,20,2,36,23678,23642,2808
894,2,5,2,18163,23678,5515,468
894,3,5,1,18163,26319,8156,624
894,5,5,1,18163,26319,8156,624
894,10,5,0,18163,45072,26909,624
894,20,5,0,18163,45072,26909,624
894,50,0,0,45072,45072,0,0
894,100,0,0,45072,45072,0,0
895,1,15,2,288,24236,23948,2028
895,2,15,2,288,24236,23948,2028
895,3,15,2,288,24236,23948,2028
895,5,15,0,288,42313,42025,2184
895,10,10,0,2204,42313,40109,1404
895,20,0,0,42313,42313,0,0
895,50,0,0,42313,42313,0,0
895,100,0,0,42313,42313,0,0
896,1,4,2,13439,18202,4763,312
896,2,4,2,13439,18202,4763,312
896,3,4,2,13439,18202,4763,312
896,5,4,1,13439,22440,9001,468
896,10,4,1,13439,22440,9001,468
896,20,4,1,13439,22440,9001,468
896,50,0,0,40975,40975,0,0
896,100,0,0,40975,40975,0,0
897,1,30,2,1,23536,23535,4368
897,2,11,1,550,28029,27479,1560
897,3,11,1,550,28029,27479,1560
897,5,5,0,15221,39163,23942,624
897,10,1,0,28029,39163,11134,0
897,20,1,0,28029,39163,11134,0
897,50,1,0,28029,39163,11134,0
897,100,1,0,28029,39163,11134,0
898,1,1,1,30635,30635,0,0
898,2,1,1,30635,30635,0,0
898,3,1,1,30635,30635,0,0
898,5,1,1,30635,30635,0,0
898,10,1,1,30635,30635,0,0
898,20,1,1,30635,30635,0,0
898,50,1,0,30635,40923,10288,0
898,100,1,0,30635,40923,10288,0
899,1,12,1,91,25549,25458,1716
899,2,1,0,25549,35416,9867,0
899,3,1,0,25549,35416,9867,0
899,5,1,0,25549,35416,9867,0
899,10,1,0,25549,35416,9867,0
899,20,1,0,25549,35416,9867,0
899,50,0,0,35416,35416,0,0
899,100,0,0,35416,35416,0,0
900,1,2,2,12885,12885,0,0
900,2,2,2,12885,12885,0,0
900,3,2,2,12885,12885,0,0
900,5,2,2,12885,12885,0,0
900,10,2,2,12885,12885,0,0
900,20,2,2,12885,12885,0,0
900,50,2,2,12885,12885,0,0
900,100,2,2,12885,12885,0,0
901,1,32,32,4,4,0,0
901,2,32,32,4,4,0,0
901,3,32,32,4,4,0,0
901,5,10,10,1259,1259,0,0
901,10,10,1,1259,31052,29793,1404
901,20,1,1,31052,31052,0,0
901,50,1,0,31052,39103,8051,0
901,100,0,0,39103,39103,0,0
902,1,2,2,20078,20078,0,0
902,2,2,2,20078,20078,0,0
902,3,2,2,20078,20078,0,0
902,5,2,0,20078,42671,22593,156
902,10,0,0,42671,42671,0,0
902,20,0,0,42671,42671,0,0
902,50,0,0,42671,42671,0,0
902,100,0,0,42671,42671,0,0
903,1,32,32,1,1,0,0
903,2,1,1,30147,30147,0,0
903,3,1,1,30147,30147,0,0
903,5,1,1,30147,30147,0,0
903,10,1,1,30147,30147,0,0
903,20,1,1,30147,30147,0,0
903,50,1,1,30147,30147,0,0
903,100,1,0,30147,41696,11549,0
904,1,0,0,36567,36567,0,0
904,2,0,0,36567,36567,0,0
904,3,0,0,36567,36567,0,0
904,5,0,0,36567,36567,0,0
904,10,0,0,36567,36567,0,0
904,20,0,0,36567,36567,0,0
904,50,0,0,36567,36567,0,0
904,100,0,0,36567,36567,0,0
905,1,31,2,1,24063,24062,4524
905,2,16,2,54,24063,24009,2184
905,3,16,2,54,24063,24009,2184
905,5,3,2,24001,24063,62,156
905,10,3,2,24001,24063,62,156
905,20,3,2,24001,24063,62,156
905,50,3,0,24001,42104,18103,312
905,100,0,0,42104,42104,0,0
906,1,1,0,25886,40313,14427,0
906,2,1,0,25886,40313,14427,0
906,3,1,0,25886,40313,14427,0
906,5,1,0,25886,40313,14427,0
906,10,1,0,25886,40313,14427,0
906,20,0,0,40313,40313,0,0
906,50,0,0,40313,40313,0,0
906,100,0,0,40313,40313,0,0
907,1,0,0,45921,45921,0,0
907,2,0,0,45921,45921,0,0
907,3,0,0,45921,45921,0,0
907,5,0,0,45921,45921,0,0
907,10,0,0,45921,45921,0,0
907,20,0,0,45921,45921,0,0
907,50,0,0,45921,45921,0,0
907,100,0,0,45921,45921,0,0
908,1,11,2,265,25088,24823,1404
908,2,11,2,265,25088,24823,1404
908,3,11,2,265,25088,24823,1404
908,5,7,2,2606,25088,22482,780
908,10,7,0,2606,38852,36246,936
908,20,3,0,25047,38852,13805,312
908,50,0,0,38852,38852,0,0
908,100,0,0,38852,38852,0,0
909,1,8,2,631,17508,16877,936
909,2,8,2,631,17508,16877,936
909,3,8,0,631,39496,38865,1092
909,5,7,0,1229,39496,38267,936
909,10,3,0,17490,39496,22006,312
909,20,0,0,39496,39496,0,0
909,50,0,0,39496,39496,0,0
909,100,0,0,39496,39496,0,0
910,1,23,1,11,30828,30817,3432
910,2,22,1,22,30828,30806,3276
910,3,22,1,22,30828,30806,3276
910,5,22,1,22,30828,30806,3276
910,10,10,1,1803,30828,29025,1404
910,20,3,1,26025,30828,4803,312
910,50,2,1,26131,30828,4697,156
910,100,1,1,30828,30828,0,0
911,1,26,26,3,3,0,0
911,2,26,26,3,3,0,0
911,3,15,2,73,29614,29541,2028
911,5,7,2,5674,29614,23940,780
911,10,6,2,10744,29614,18870,624
911,20,4,2,14764,29614,14850,312
911,50,3,1,29484,33550,4066,312
911,100,1,1,33550,33550,0,0
912,1,4,2,13951,17939,3988,312
912,2,4,2,13951,17939,3988,312
912,3,4,2,13951,17939,3988,312
912,5,4,2,13951,17939,3988,312
912,10,4,0,13951,41980,28029,468
912,20,0,0,41980,41980,0,0
912,50,0,0,41980,41980,0,0
912,100,0,0,41980,41980,0,0
913,1,32,32,1,1,0,0
913,2,5,0,804,45109,44305,624
913,3,0,0,45109,45109,0,0
913,5,0,0,45109,45109,0,0
913,10,0,0,45109,45109,0,0
913,20,0,0,45109,45109,0,0
913,50,0,0,45109,45109,0,0
913,100,0,0,45109,45109,0,0
914,1,0,0,46026,46026,0,0
914,2,0,0,46026,46026,0,0
914,3,0,0,46026,46026,0,0
914,5,0,0,46026,46026,0,0
914,10,0,0,46026,46026,0,0
914,20,0,0,46026,46026,0,0
914,50,0,0,46026,46026,0,0
914,100,0,0,46026,46026,0,0
915,1,9,0,2374,41581,39207,1248
915,2,6,0,9687,41581,31894,780
915,3,0,0,41581,41581,0,0
915,5,0,0,41581,41581,0,0
915,10,0,0,41581,41581,0,0
915,20,0,0,41581,41581,0,0
915,50,0,0,41581,41581,0,0
915,100,0,0,41581,41581,0,0
916,1,32,32,2,2,0,0
916,2,32,32,2,2,0,0
916,3,29,2,3,22148,22145,4212
916,5,6,2,12349,22148,9799,624
916,10,0,0,45501,45501,0,0
916,20,0,0,45501,45501,0,0
916,50,0,0,45501,45501,0,0
916,100,0,0,45501,45501,0,0
917,1,7,1,6096,25576,19480,936
917,2,1,1,25576,25576,0,0
917,3,1,1,25576,25576,0,0
917,5,1,1,25576,25576,0,0
917,10,1,1,25576,25576,0,0
917,20,1,1,25576,25576,0,0
917,50,1,0,25576,42993,17417,0
917,100,1,0,25576,42993,17417,0
918,1,11,2,160,9776,9616,1404
918,2,11,2,160,9776,9616,1404
918,3,11,2,160,9776,9616,1404
918,5,11,1,160,29656,29496,1560
918,10,3,1,9703,29656,19953,312
918,20,3,1,9703,29656,19953,312
918,50,1,0,29656,39233,9577,0
918,100,1,0,29656,39233,9577,0
919,1,32,32,2,2,0,0
919,2,32,32,2,2,0,0
919,3,0,0,45113,45113,0,0
919,5,0,0,45113,45113,0,0
919,10,0,0,45113,45113,0,0
919,20,0,0,45113,45113,0,0
919,50,0,0,45113,45113,0,0
919,100,0,0,45113,45113,0,0
920,1,17,2,308,26019,25711,2340
920,2,17,2,308,26019,25711,2340
920,3,6,2,12978,26019,13041,624
920,5,6,0,12978,40183,27205,780
920,10,3,0,25929,40183,14254,312
920,20,0,0,40183,40183,0,0
920,50,0,0,40183,40183,0,0
920,100,0,0,40183,40183,0,0
921,1,6,1,8684,25870,17186,780
921,2,3,1,21351,25870,4519,312
921,3,3,1,21351,25870,4519,312
921,5,3,0,21351,42862,21511,312
921,10,0,0,42862,42862,0,0
921,20,0,0,42862,42862,0,0
921,50,0,0,42862,42862,0,0
921,100,0,0,42862,42862,0,0
922,1,10,2,950,26069,25119,1248
922,2,10,2,950,26069,25119,1248
922,3,10,2,950,26069,25119,1248
922,5,9,2,2247,26069,23822,1092
922,10,9,2,2247,26069,23822,1092
922,20,9,2,2247,26069,23822,1092
922,50,6,2,6676,26069,19393,624
922,100,3,2,26034,26069,35,156
923,1,32,32,2,2,0,0
923,2,32,32,2,2,0,0
923,3,10,1,365,26010,25645,1404
923,5,3,1,20498,26010,5512,312
923,10,1,0,26010,42739,16729,0
923,20,1,0,26010,42739,16729,0
923,50,1,0,26010,42739,16729,0
923,100,0,0,42739,42739,0,0
924,1,11,1,740,27235,26495,1560
924,2,11,1,740,27235,26495,1560
924,3,10,1,1676,27235,25559,1404
924,5,10,1,1676,27235,25559,1404
924,10,6,1,9021,27235,18214,780
924,20,1,1,27235,27235,0,0
924,50,1,1,27235,27235,0,0
924,100,0,0,43199,43199,0,0
925,1,5,2,5716,8891,3175,468
925,2,5,2,5716,8891,3175,468
925,3,5,2,5716,8891,3175,468
925,5,5,2,5716,8891,3175,468
925,10,5,2,5716,8891,3175,468
925,20,5,0,5716,42225,36509,624
925,50,0,0,42225,42225,0,0
925,100,0,0,42225,42225,0,0
926,1,22,1,18,30414,30396,3276
926,2,16,1,379,30414,30035,2340
926,3,16,1,379,30414,30035,2340
926,5,11,1,2065,30414,28349,1560
926,10,1,1,30414,30414,0,0
926,20,1,1,30414,30414,0,0
926,50,1,1,30414,30414,0,0
926,100,1,1,30414,30414,0,0
927,1,0,0,42950,42950,0,0
927,2,0,0,42950,42950,0,0
927,3,0,0,42950,42950,0,0
927,5,0,0,42950,42950,0,0
927,10,0,0,42950,42950,0,0
927,20,0,0,42950,42950,0,0
927,50,0,0,42950,42950,0,0
927,100,0,0,42950,42950,0,0
928,1,12,2,661,23539,22878,1560
928,2,12,2,661,23539,22878,1560
928,3,6,2,15241,23539,8298,624
928,5,6,2,15241,23539,8298,624
928,10,6,2,15241,23539,8298,624
928,20,3,0,23526,44981,21455,312
928,50,0,0,44981,44981,0,0
928,100,0,0,44981,44981,0,0
929,1,32,32,1,1,0,0
929,2,4,2,14190,17809,3619,312
929,3,4,2,14190,17809,3619,312
929,5,0,0,39222,39222,0,0
929,10,0,0,39222,39222,0,0
929,20,0,0,39222,39222,0,0
929,50,0,0,39222,39222,0,0
929,100,0,0,39222,39222,0,0
930,1,6,2,4859,22200,17341,624
930,2,6,2,4859,22200,17341,624
930,3,6,1,4859,29652,24793,780
930,5,6,1,4859,29652,24793,780
930,10,6,1,4859,29652,24793,780
930,20,6,1,4859,29652,24793,780
930,50,3,1,22127,29652,7525,312
930,100,3,1,22127,29652,7525,312
931,1,12,0,351,43859,43508,1716
931,2,12,0,351,43859,43508,1716
931,3,6,0,10077,43859,33782,780
931,5,6,0,10077,43859,33782,780
931,10,0,0,43859,43859,0,0
931,20,0,0,43859,43859,0,0
931,50,0,0,43859,43859,0,0
931,100,0,0,43859,43859,0,0
932,1,0,0,42916,42916,0,0
932,2,0,0,42916,42916,0,0
932,3,0,0,42916,42916,0,0
932,5,0,0,42916,42916,0,0
932,10,0,0,42916,42916,0,0
932,20,0,0,42916,42916,0,0
932,50,0,0,42916,42916,0,0
932,100,0,0,42916,42916,0,0
933,1,25,0,6,37872,37866,3744
933,2,24,0,11,37872,37861,3588
933,3,7,0,2099,37872,35773,936
933,5,0,0,37872,37872,0,0
933,10,0,0,37872,37872,0,0
933,20,0,0,37872,37872,0,0
933,50,0,0,37872,37872,0,0
933,100,0,0,37872,37872,0,0
934,1,32,32,2,2,0,0
934,2,32,32,2,2,0,0
934,3,28,2,3,16480,16477,4056
934,5,6,2,6625,16480,9855,624
934,10,6,1,6625,18567,11942,780
934,20,6,0,6625,38043,31418,780
934,50,0,0,38043,38043,0,0
934,100,0,0,38043,38043,0,0
935,1,21,21,40,40,0,0
935,2,15,2,295,26552,26257,2028
935,3,15,2,295,26552,26257,2028
935,5,15,2,295,26552,26257,2028
935,10,6,2,10904,26552,15648,624
935,20,4,2,16573,26552,9979,312
935,50,0,0,39490,39490,0,0
935,100,0,0,39490,39490,0,0
936,1,15,1,29,23728,23699,2184
936,2,1,1,23728,23728,0,0
936,3,1,1,23728,23728,0,0
936,5,1,1,23728,23728,0,0
936,10,1,1,23728,23728,0,0
936,20,1,0,23728,42402,18674,0
936,50,1,0,23728,42402,18674,0
936,100,0,0,42402,42402,0,0
937,1,9,0,780,43822,43042,1248
937,2,9,0,780,43822,43042,1248
937,3,0,0,43822,43822,0,0
937,5,0,0,43822,43822,0,0
937,10,0,0,43822,43822,0,0
937,20,0,0,43822,43822,0,0
937,50,0,0,43822,43822,0,0
937,100,0,0,43822,43822,0,0
938,1,7,1,2523,31629,29106,936
938,2,7,1,2523,31629,29106,936
938,3,7,1,2523,31629,29106,936
938,5,3,1,26100,31629,5529,312
938,10,1,1,31629,31629,0,0
938,20,1,0,31629,41374,9745,0
938,50,0,0,41374,41374,0,0
938,100,0,0,41374,41374,0,0
939,1,6,2,4445,23874,19429,624
939,2,6,2,4445,23874,19429,624
939,3,6,2,4445,23874,19429,624
939,5,4,2,20833,23874,3041,312
939,10,4,0,20833,40387,19554,468
939,20,4,0,20833,40387,19554,468
939,50,0,0,40387,40387,0,0
939,100,0,0,40387,40387,0,0
940,1,25,2,7,24997,24990,3588
940,2,20,2,38,24997,24959,2808
940,3,20,2,38,24997,24959,2808
940,5,20,2,38,24997,24959,2808
940,10,10,2,692,24997,24305,1248
940,20,7,2,2819,24997,22178,780
940,50,7,2,2819,24997,22178,780
940,100,0,0,39964,39964,0,0
941,1,3,1,20736,25902,5166,312
941,2,3,1,20736,25902,5166,312
941,3,3,1,20736,25902,5166,312
941,5,3,0,20736,40646,19910,312
941,10,1,0,25902,40646,14744,0
941,20,1,0,25902,40646,14744,0
941,50,1,0,25902,40646,14744,0
941,100,1,0,25902,40646,14744,0
942,1,15,2,586,10010,9424,2028
942,2,15,2,586,10010,9424,2028
942,3,4,1,7052,25913,18861,468
942,5,4,0,7052,42528,35476,468
942,10,4,0,7052,42528,35476,468
942,20,0,0,42528,42528,0,0
942,50,0,0,42528,42528,0,0
942,100,0,0,42528,42528,0,0
943,1,22,2,35,4481,4446,3120
943,2,11,2,381,4481,4100,1404
943,3,0,0,39650,39650,0,0
943,5,0,0,39650,39650,0,0
943,10,0,0,39650,39650,0,0
943,20,0,0,39650,39650,0,0
943,50,0,0,39650,39650,0,0
943,100,0,0,39650,39650,0,0
944,1,20,0,54,44166,44112,2964
944,2,20,0,54,44166,44112,2964
944,3,20,0,54,44166,44112,2964
944,5,12,0,553,44166,43613,1716
944,10,0,0,44166,44166,0,0
944,20,0,0,44166,44166,0,0
944,50,0,0,44166,44166,0,0
944,100,0,0,44166,44166,0,0
945,1,10,6,788,2454,1666,624
945,2,10,6,788,2454,1666,624
945,3,0,0,42570,42570,0,0
945,5,0,0,42570,42570,0,0
945,10,0,0,42570,42570,0,0
945,20,0,0,42570,42570,0,0
945,50,0,0,42570,42570,0,0
945,100,0,0,42570,42570,0,0
946,1,21,0,2,40045,40043,3120
946,2,18,0,45,40045,40000,2652
946,3,18,0,45,40045,40000,2652
946,5,0,0,40045,40045,0,0
946,10,0,0,40045,40045,0,0
946,20,0,0,40045,40045,0,0
946,50,0,0,40045,40045,0,0
946,100,0,0,40045,40045,0,0
947,1,12,2,168,24969,24801,1560
947,2,12,0,168,40175,40007,1716
947,3,4,0,13562,40175,26613,468
947,5,4,0,13562,40175,26613,468
947,10,3,0,24863,40175,15312,312
947,20,0,0,40175,40175,0,0
947,50,0,0,40175,40175,0,0
947,100,0,0,40175,40175,0,0
948,1,9,1,780,26916,26136,1248
948,2,8,1,924,26916,25992,1092
948,3,4,1,10669,26916,16247,468
948,5,1,1,26916,26916,0,0
948,10,1,1,26916,26916,0,0
948,20,1,0,26916,44321,17405,0
948,50,0,0,44321,44321,0,0
948,100,0,0,44321,44321,0,0
949,1,13,1,61,24658,24597,1872
949,2,13,1,61,24658,24597,1872
949,3,9,1,500,24658,24158,1248
949,5,9,0,500,35678,35178,1248
949,10,0,0,35678,35678,0,0
949,20,0,0,35678,35678,0,0
949,50,0,0,35678,35678,0,0
949,100,0,0,35678,35678,0,0
950,1,7,2,6644,18167,11523,780
950,2,7,1,6644,21747,15103,936
950,3,7,1,6644,21747,15103,936
950,5,0,0,41102,41102,0,0
950,10,0,0,41102,41102,0,0
950,20,0,0,41102,41102,0,0
950,50,0,0,41102,41102,0,0
950,100,0,0,41102,41102,0,0
951,1,6,0,5158,41188,36030,780
951,2,0,0,41188,41188,0,0
951,3,0,0,41188,41188,0,0
951,5,0,0,41188,41188,0,0
951,10,0,0,41188,41188,0,0
951,20,0,0,41188,41188,0,0
951,50,0,0,41188,41188,0,0
951,100,0,0,41188,41188,0,0
952,1,1,0,26054,39526,13472,0
952,2,1,0,26054,39526,13472,0
952,3,1,0,26054,39526,13472,0
952,5,0,0,39526,39526,0,0
952,10,0,0,39526,39526,0,0
952,20,0,0,39526,39526,0,0
952,50,0,0,39526,39526,0,0
952,100,0,0,39526,39526,0,0
953,1,0,0,43400,43400,0,0
953,2,0,0,43400,43400,0,0
953,3,0,0,43400,43400,0,0
953,5,0,0,43400,43400,0,0
953,10,0,0,43400,43400,0,0
953,20,0,0,43400,43400,0,0
953,50,0,0,43400,43400,0,0
953,100,0,0,43400,43400,0,0
954,1,1,0,26149,39749,13600,0
954,2,1,0,26149,39749,13600,0
954,3,1,0,26149,39749,13600,0
954,5,0,0,39749,39749,0,0
954,10,0,0,39749,39749,0,0
954,20,0,0,39749,39749,0,0
954,50,0,0,39749,39749,0,0
954,100,0,0,39749,39749,0,0
955,1,18,2,51,24423,24372,2496
955,2,5,2,18279,24423,6144,468
955,3,5,2,18279,24423,6144,468
955,5,5,2,18279,24423,6144,468
955,10,5,1,18279,27237,8958,624
955,20,5,0,18279,44541,26262,624
955,50,4,0,21615,44541,22926,468
955,100,0,0,44541,44541,0,0
956,1,12,1,551,31791,31240,1716
956,2,11,1,927,31791,30864,1560
956,3,11,1,927,31791,30864,1560
956,5,11,1,927,31791,30864,1560
956,10,3,1,27325,31791,4466,312
956,20,3,1,27325,31791,4466,312
956,50,3,0,27325,39897,12572,312
956,100,2,0,27478,39897,12419,156
957,1,1,1,32255,32255,0,0
957,2,1,1,32255,32255,0,0
957,3,1,1,32255,32255,0,0
957,5,1,1,32255,32255,0,0
957,10,1,1,32255,32255,0,0
957,20,1,1,32255,32255,0,0
957,50,1,1,32255,32255,0,0
957,100,1,1,32255,32255,0,0
958,1,32,32,3,3,0,0
958,2,32,32,3,3,0,0
958,3,32,32,3,3,0,0
958,5,10,2,710,23904,23194,1248
958,10,7,2,5996,23904,17908,780
958,20,0,0,42082,42082,0,0
958,50,0,0,42082,42082,0,0
958,100,0,0,42082,42082,0,0
959,1,0,0,40721,40721,0,0
959,2,0,0,40721,40721,0,0
959,3,0,0,40721,40721,0,0
959,5,0,0,40721,40721,0,0
959,10,0,0,40721,40721,0,0
959,20,0,0,40721,40721,0,0
959,50,0,0,40721,40721,0,0
959,100,0,0,40721,40721,0,0
960,1,3,2,5415,5458,43,156
960,2,1,1,29203,29203,0,0
960,3,1,1,29203,29203,0,0
960,5,1,1,29203,29203,0,0
960,10,1,1,29203,29203,0,0
960,20,1,1,29203,29203,0,0
960,50,1,0,29203,40352,11149,0
960,100,1,0,29203,40352,11149,0
961,1,8,2,6538,20236,13698,936
961,2,8,0,6538,42877,36339,1092
961,3,8,0,6538,42877,36339,1092
961,5,8,0,6538,42877,36339,1092
961,10,7,0,9744,42877,33133,936
961,20,0,0,42877,42877,0,0
961,50,0,0,42877,42877,0,0
961,100,0,0,42877,42877,0,0
962,1,3,2,23233,23308,75,156
962,2,3,2,23233,23308,75,156
962,3,3,2,23233,23308,75,156
962,5,3,2,23233,23308,75,156
962,10,3,2,23233,23308,75,156
962,20,3,2,23233,23308,75,156
962,50,3,1,23233,27019,3786,312
962,100,3,0,23233,38163,14930,312
963,1,3,1,19276,24175,4899,312
963,2,3,1,19276,24175,4899,312
963,3,3,1,19276,24175,4899,312
963,5,3,0,19276,43704,24428,312
963,10,0,0,43704,43704,0,0
963,20,0,0,43704,43704,0,0
963,50,0,0,43704,43704,0,0
963,100,0,0,43704,43704,0,0
964,1,23,0,10,45695,45685,3432
964,2,7,0,10032,45695,35663,936
964,3,7,0,10032,45695,35663,936
964,5,7,0,10032,45695,35663,936
964,10,0,0,45695,45695,0,0
964,20,0,0,45695,45695,0,0
964,50,0,0,45695,45695,0,0
964,100,0,0,45695,45695,0,0
965,1,20,0,3,43288,43285,2964
965,2,0,0,43288,43288,0,0
965,3,0,0,43288,43288,0,0
965,5,0,0,43288,43288,0,0
965,10,0,0,43288,43288,0,0
965,20,0,0,43288,43288,0,0
965,50,0,0,43288,43288,0,0
965,100,0,0,43288,43288,0,0
966,1,24,2,26,23522,23496,3432
966,2,24,2,26,23522,23496,3432
966,3,24,2,26,23522,23496,3432
966,5,24,2,26,23522,23496,3432
966,10,20,2,277,23522,23245,2808
966,20,8,1,4804,26538,21734,1092
966,50,8,1,4804,26538,21734,1092
966,100,1,1,26538,26538,0,0
967,1,23,0,2,41048,41046,3432
967,2,0,0,41048,41048,0,0
967,3,0,0,41048,41048,0,0
967,5,0,0,41048,41048,0,0
967,10,0,0,41048,41048,0,0
967,20,0,0,41048,41048,0,0
967,50,0,0,41048,41048,0,0
967,100,0,0,41048,41048,0,0
