method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,start_depth,candidate_target,stop_when_exact
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,qwen-quora-d32-binary-main-s00123,100,27,1,1000,1,True,True,0.99098,1.1130210004921537,1.1799535484897206,1114.1704529327399,1.1130210004921537,1.1130210004921537,1.1130210004921537,8366896,75694080,224718.495,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,qwen-quora-d32-binary-main-s00118,1,64,1,1000,1,True,True,1.0,2.473728998666047,2.5428600998566253,2481.6177080065245,2.473728998666047,2.473728998666047,2.473728998666047,8366896,75694080,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,qwen-quora-d32-binary-main-s00012,100,14,1,1000,1,True,True,0.99964,2.228020501206629,2.286427398757951,2233.014564986661,2.228020501206629,2.228020501206629,2.228020501206629,8366896,70893568,458249.285,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,qwen-quora-d32-binary-main-s00007,100,2,1,1000,1,True,True,0.70007,0.360250000085216,0.4135943991059321,359.886302943778,0.360250000085216,0.360250000085216,0.360250000085216,8366896,70893568,65867.445,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,qwen-quora-d32-binary-main-s00001,1,3,1,1000,1,True,True,0.862,0.46806249883957207,0.5343127977539552,468.81983206549194,0.46806249883957207,0.46806249883957207,0.46806249883957207,8366896,70893568,98710.65,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,qwen-quora-d32-binary-main-s00453,1,320,1,1000,1,True,True,0.999,0.31664549896959215,0.3446604510827455,317.56519209739054,0.31664549896959215,0.31664549896959215,0.31664549896959215,8366896,77643776,42891.847,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,qwen-quora-d32-binary-main-s00458,100,147,1,1000,1,True,True,0.95032,0.1888545011752285,0.20992530135117704,190.29745994703262,0.1888545011752285,0.1888545011752285,0.1888545011752285,8366896,77643776,19772.328,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,qwen-quora-d32-binary-main-s00459,100,380,1,1000,1,True,True,0.99,0.39785399894753937,0.4314285497457604,399.1347459923418,0.39785399894753937,0.39785399894753937,0.39785399894753937,8366896,77643776,50864.535,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,qwen-quora-d32-binary-main-s00343,100,5,1,1000,1,True,True,0.52329,0.04491700019570999,0.052254197726142586,45.197906943940325,0.04491700019570999,0.04491700019570999,0.04491700019570999,8366896,80429056,2637.332,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,qwen-quora-d32-binary-main-s00340,1,78,1,1000,1,True,True,0.99,0.21170849868212827,0.23638124912395142,212.81192598326015,0.21170849868212827,0.21170849868212827,0.21170849868212827,8366896,80429056,41147.48,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,qwen-quora-d32-binary-main-s00339,1,40,1,1000,1,True,True,0.951,0.11195849947398528,0.12667530045291642,112.74858198521542,0.11195849947398528,0.11195849947398528,0.11195849947398528,8366896,80429056,21124.269,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,qwen-quora-d32-binary-main-s00227,1,20,1,1000,1,True,True,0.955,0.1980420001927996,0.22296104907582048,198.63207391972537,0.1980420001927996,0.1980420001927996,0.1980420001927996,8366896,81674240,42047.608,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,qwen-quora-d32-binary-main-s00228,1,53,1,1000,1,True,True,0.99,0.5228749978414271,0.5734170008508954,524.5545071120432,0.5228749978414271,0.5228749978414271,0.5228749978414271,8366896,81674240,110589.995,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,qwen-quora-d32-binary-main-s00235,100,69,1,1000,1,True,True,0.99007,0.7171665001806105,0.7736857478448655,720.0877611139731,0.7171665001806105,0.7171665001806105,0.7171665001806105,8366896,81674240,143630.176,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,qwen-quora-d32-binary-main-s00119,100,2,1,1000,1,True,True,0.55911,0.1192499985336326,0.14170799859130057,120.65980796978693,0.1192499985336326,0.1192499985336326,0.1192499985336326,8366896,75939840,16730.393,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,qwen-quora-d32-binary-main-s00125,100,64,1,1000,1,True,True,1.0,2.5129589994321577,2.594763152410451,2529.619703091157,2.5129589994321577,2.5129589994321577,2.5129589994321577,8366896,75939840,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,qwen-quora-d32-binary-main-s00117,1,35,1,1000,1,True,True,0.999,1.3685205012734514,1.4248024008338689,1382.0869810042495,1.3685205012734514,1.3685205012734514,1.3685205012734514,8366896,75939840,290339.91,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,qwen-quora-d32-binary-main-s00013,100,16,1,1000,1,True,True,1.0,2.52318750062841,2.5612520994400256,2528.1352090387372,2.52318750062841,2.52318750062841,2.52318750062841,8366896,70778880,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
