case_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,key_offset,candidate_target,key_limit,recall,routing_recall,p50_ms,p95_ms,mean_routing_ms,mean_scored,logical_bytes,routing_bytes,rss_before_queries,lifetime_peak_bytes,budget_status,power_unchanged,predicted_p50_ms,prediction_error_percent
385,1000000,keys,ivf,1024,364,0,0,4,0,0,0,0.99,0.99,9.671041509136558,10.25650566443801,0.04749543499201536,355196.84,40138360,1056768,106528768,146309120,fits_by_lifetime_peak,True,9.850816429501503,1.8588992736212173
386,1000000,keys,sign,64,15,0,0,4,6,0,0,0.9505,0.9505,20.912312902510166,24.080110318027437,0.01096127089112997,746686.26,40010240,1024,90275840,130138112,fits_by_lifetime_peak,True,21.170905509370563,1.2365567025795388
387,10000,keys,sign,256,107,0,0,4,8,10000,524288,0.9903,0.9903,0.3027706407010555,0.3177919425070286,0.006329943425953388,9519.67,423840,5080,49397760,49610752,fits_by_lifetime_peak,True,0.35210870562704355,16.295524827555052
388,10000,keys,ivf,4096,760,0,0,4,0,0,524288,0.9502,0.9502,0.34454185515642166,0.36637296434491873,0.1355542242527008,2573.27,525500,4227072,58785792,59047936,fits_by_lifetime_peak,True,0.6964523044619504,102.13866444347137
389,1000000,branch,ivf,64,36,0,1024,0,0,0,0,0.99,0.99,28.65697955712676,33.38641615118831,0.019022501073777676,561348.56,72065536,66048,139378688,177143808,fits_by_lifetime_peak,True,19.71986048172787,-31.18653540434375
390,100000,keys,sign,1024,251,0,0,4,10,0,524288,0.9504,0.9504,2.1557710133492947,2.5195185793563724,0.018022931180894375,73667.42,4091180,24432,52871168,56623104,fits_by_lifetime_peak,True,2.2797166936794584,5.749482647398474
391,10000,keys,ivf,4096,268,0,0,4,0,0,0,0.8002,0.8002,0.18477090634405613,0.1991813536733389,0.09620412718504667,964.1,525500,4227072,58638336,58834944,fits_by_lifetime_peak,True,0.3073525448110909,66.34249995980393
392,1000000,keys,ivf,4096,191,0,0,4,0,50000,524288,0.8999,0.9001,1.4973538927733898,1.6424006083980203,0.08901713415980339,47177.67,40460980,4227072,113459200,153223168,fits_by_lifetime_peak,True,1.4942167428432824,-0.209512924449462
393,10000,keys,sign,1024,138,0,0,4,10,0,0,0.8015,0.8015,0.20012515597045422,0.2612733282148838,0.012308289296925068,5323.07,441520,20976,49528832,49692672,fits_by_lifetime_peak,True,0.26238890771064255,31.112406353042754
394,1000000,branch,ivf,1024,68,0,1024,0,0,0,0,0.9009,0.9009,1.8693124875426292,2.100054291076958,0.024693403393030167,65883.15,73024000,1056768,176799744,216612864,fits_by_lifetime_peak,True,2.262510272661653,21.034352883177696
395,1000000,keys,ivf,1024,68,0,0,4,0,0,0,0.9009,0.9009,1.829813001677394,2.017742139287293,0.024472945369780064,65883.15,40138360,1056768,106676224,146456576,fits_by_lifetime_peak,True,1.8631737098679302,1.8231758196031178
396,100000,scan,sign,4096,535,0,0,0,0,0,0,0.9002,0.9002,1.6136460471898317,2.0511354552581906,0.048806690610945225,54164.76,4000000,103208,54542336,58277888,fits_by_lifetime_peak,True,1.5490343107114704,-4.004083583936069
397,100000,branch,sign,64,14,0,1024,0,0,0,0,0.9104,0.9104,2.4423126596957445,2.9419581405818462,0.005005868151783943,71503.56,7235840,1024,56328192,59883520,fits_by_lifetime_peak,True,2.667556448072742,9.22256155381258
398,100000,branch,ivf,512,82,256,512,0,0,0,0,0.9,0.9,0.47120777890086174,0.500812754034996,0.016764141619205475,16197.2,7704832,528384,61964288,65716224,fits_by_lifetime_peak,True,0.5722953041195271,21.45285577722462
